"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Unknown","55","[c]","23210","22400"
"New entrant CS","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Unknown","45","[c]","27070","25750"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","155","[c]","22440","17660"
"New entrant CS","2023","Unknown","West Central Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","AA/AO","Unknown","925","[c]","22940","22220"
"New entrant CS","2023","Unknown","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","EO","Unknown","390","[c]","28420","29100"
"New entrant CS","2023","Unknown","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","G6/G7","Unknown","45","[c]","59640","57360"
"New entrant CS","2023","Unknown","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","SEO/HEO","Unknown","225","[c]","38000","36280"
"New entrant CS","2023","Unknown","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","AA/AO","Unknown","530","[c]","22390","21780"
"New entrant CS","2023","Unknown","West Midlands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","EO","Unknown","130","[c]","26230","25750"
"New entrant CS","2023","Unknown","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","SEO/HEO","Unknown","100","[c]","35090","33720"
"New entrant CS","2023","Unknown","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands","Unknown","Unknown","80","[c]","22480","23640"
"New entrant CS","2023","Unknown","West Wales and The Valleys","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","AA/AO","Unknown","200","[c]","22100","22400"
"New entrant CS","2023","Unknown","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","EO","Unknown","45","[c]","27180","26900"
"New entrant CS","2023","Unknown","West Wales and The Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Wales and The Valleys","Unknown","Unknown","45","[c]","21250","19090"
"New entrant CS","2023","Unknown","West Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","AA/AO","Unknown","390","[c]","24430","22520"
"New entrant CS","2023","Unknown","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","EO","Unknown","145","[c]","26260","25830"
"New entrant CS","2023","Unknown","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","SEO/HEO","Unknown","90","[c]","35360","34400"
"New entrant CS","2023","Unknown","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Yorkshire","Unknown","Unknown","60","[c]","21650","23640"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","95","[c]","25930","24070"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","30","[c]","38310","38330"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","35","[c]","22860","23640"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","175","[c]","26540","24070"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","45","[c]","29490","28480"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","70","[c]","37580","35700"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","40","[c]","24490","23640"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","AA/AO","Heterosexual / straight","90","[c]","25140","23650"
"New entrant CS","2023","White","Cheshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","EO","Heterosexual / straight","65","[c]","31940","30740"
"New entrant CS","2023","White","Cheshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SEO/HEO","Heterosexual / straight","55","[c]","39660","38640"
"New entrant CS","2023","White","Cheshire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","Unknown","Heterosexual / straight","50","[c]","23630","23640"
"New entrant CS","2023","White","Cheshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","AA/AO","Heterosexual / straight","105","[c]","23310","22150"
"New entrant CS","2023","White","Cumbria","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","Unknown","Heterosexual / straight","50","[c]","34650","24570"
"New entrant CS","2023","White","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","300","[c]","23990","22520"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","AA/AO","LGBO","60","[c]","22990","22520"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","70","[c]","28020","27650"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","40","[c]","57550","54970"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","105","[c]","38320","34700"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","100","[c]","23280","23640"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","AA/AO","Heterosexual / straight","230","[c]","23570","22520"
"New entrant CS","2023","White","Devon","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","EO","Heterosexual / straight","70","[c]","26560","26650"
"New entrant CS","2023","White","Devon","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","G6/G7","Heterosexual / straight","40","[c]","53510","51890"
"New entrant CS","2023","White","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SEO/HEO","Heterosexual / straight","95","[c]","35530","33830"
"New entrant CS","2023","White","Devon","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","Unknown","Heterosexual / straight","50","[c]","26490","23640"
"New entrant CS","2023","White","Devon","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","AA/AO","Heterosexual / straight","135","[c]","23730","23230"
"New entrant CS","2023","White","Dorset and Somerset","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","EO","Heterosexual / straight","50","[c]","28390","27610"
"New entrant CS","2023","White","Dorset and Somerset","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
