"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Ministry of Defence","Outside London","70","[c]","29490","27140"
"Leaver CS","2023","40-49","Human Resources","Ministry of Defence","Overseas","25","[c]","49060","46650"
"Leaver CS","2023","40-49","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Ministry of Justice","Outside London","15","[c]","42930","33150"
"Leaver CS","2023","40-49","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Attorney General's Departments","London","80","[c]","57280","58740"
"Leaver CS","2023","40-49","Legal","Attorney General's Departments","Outside London","55","[c]","44880","49050"
"Leaver CS","2023","40-49","Legal","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Cabinet Office","London","20","[c]","59290","49290"
"Leaver CS","2023","40-49","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","London","60","[c]","60370","61690"
"Leaver CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","30840","30680"
"Leaver CS","2023","40-49","No function","Department for Digital, Culture, Media and Sport","London","20","[c]","55600","53210"
"Leaver CS","2023","40-49","No function","Department for Education","London","10","[c]","64750","64790"
"Leaver CS","2023","40-49","No function","Department for Education","Outside London","20","[c]","41960","38070"
"Leaver CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","33870","29750"
"Leaver CS","2023","40-49","No function","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","London","20","[c]","55080","53130"
"Leaver CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","48120","45270"
"Leaver CS","2023","40-49","No function","Department for Transport","London","35","[c]","53140","54920"
"Leaver CS","2023","40-49","No function","Department for Transport","Outside London","195","[c]","27160","26780"
"Leaver CS","2023","40-49","No function","Department for Work and Pensions","London","140","[c]","31280","31060"
"Leaver CS","2023","40-49","No function","Department for Work and Pensions","Outside London","850","[c]","26470","27570"
"Leaver CS","2023","40-49","No function","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Department of Health and Social Care","London","175","[c]","50960","46000"
"Leaver CS","2023","40-49","No function","Department of Health and Social Care","Outside London","240","[c]","40420","37420"
"Leaver CS","2023","40-49","No function","Food Standards Agency","Outside London","10","[c]","36100","32720"
"Leaver CS","2023","40-49","No function","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","HM Land Registry","Outside London","25","[c]","28050","23390"
"Leaver CS","2023","40-49","No function","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","HM Revenue and Customs","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","HM Treasury","London","20","[c]","59230","59070"
"Leaver CS","2023","40-49","No function","Home Office","London","115","[c]","44090","37700"
"Leaver CS","2023","40-49","No function","Home Office","Outside London","195","[c]","27750","25880"
"Leaver CS","2023","40-49","No function","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Ministry of Defence","London","15","[c]","47810","43470"
"Leaver CS","2023","40-49","No function","Ministry of Defence","Outside London","195","[c]","35640","32930"
"Leaver CS","2023","40-49","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Ministry of Justice","London","190","[c]","36450","29660"
"Leaver CS","2023","40-49","No function","Ministry of Justice","Outside London","1045","[c]","27260","21780"
"Leaver CS","2023","40-49","No function","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","National Crime Agency","London","15","[c]","53070","48190"
"Leaver CS","2023","40-49","No function","National Crime Agency","Outside London","25","[c]","39440","38310"
"Leaver CS","2023","40-49","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","66010","72470"
"Leaver CS","2023","40-49","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Scottish Government","Outside London","65","[c]","30480","25060"
"Leaver CS","2023","40-49","No function","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","UK Statistics Authority","Outside London","40","[c]","27510","21200"
"Leaver CS","2023","40-49","No function","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Education","Outside London","10","[c]","48130","51360"
"Leaver CS","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Ministry of Defence","Outside London","95","[c]","46180","42230"
"Leaver CS","2023","40-49","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","HM Revenue and Customs","Outside London","15","[c]","29530","22520"
"Leaver CS","2023","40-49","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Ministry of Defence","Outside London","15","[c]","30020","29570"
"Leaver CS","2023","40-49","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Cabinet Office","Outside London","15","[c]","36680","34320"
"Leaver CS","2023","40-49","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Ministry of Defence","Outside London","75","[c]","31640","27500"
"Leaver CS","2023","40-49","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care","London","70","[c]","61040","64400"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","Outside London","10","[c]","46310","49260"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","London","20","[c]","66550","67390"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Government","Outside London","130","[c]","42840","36660"
"Leaver CS","2023","40-49","Unknown","Welsh Government","Outside London","25","[c]","46380","33190"
"Leaver CS","2023","50-59","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Ministry of Defence","Outside London","15","[c]","45480","49260"
"Leaver CS","2023","50-59","Analysis","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Cabinet Office","London","25","[c]","99420","71880"
"Leaver CS","2023","50-59","Commercial","Cabinet Office","Outside London","20","[c]","60780","64500"
"Leaver CS","2023","50-59","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Defence","Outside London","20","[c]","55780","43330"
"Leaver CS","2023","50-59","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Outside London","70","[c]","27340","27570"
"Leaver CS","2023","50-59","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","Outside London","60","[c]","22660","21690"
"Leaver CS","2023","50-59","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HM Revenue and Customs","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","London","15","[c]","62700","60640"
"Leaver CS","2023","50-59","Digital, Data & Technology","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
