"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","65+","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","North West (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Department for Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","35","30","35220","30090"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","London","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","London","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","35","30","33340","28040"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","40","35","31860","26000"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","65+","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","London","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","East Midlands (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","East Midlands (England)","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","East of England","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","London","Heterosexual / straight","45","35","39810","34390"
"In post","2023","65+","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","London","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","Department for Transport","London","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Department for Transport","North East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","North West (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","North West (England)","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Department for Transport","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","65+","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","South East (England)","Heterosexual / straight","40","30","32640","27630"
"In post","2023","65+","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","South East (England)","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Department for Transport","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Department for Transport","South West (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Wales","Heterosexual / straight","100","70","28700","22500"
"In post","2023","65+","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Wales","Undeclared","75","45","22860","22500"
"In post","2023","65+","Department for Transport","Wales","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Department for Transport","West Midlands (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Department for Transport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Transport","Yorkshire and The Humber","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","95","70","26990","28120"
"In post","2023","65+","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East Midlands (England)","Unknown","30","20","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East of England","Heterosexual / straight","125","95","28600","28120"
"In post","2023","65+","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East of England","Undeclared","25","15","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","East of England","Unknown","50","35","28190","28120"
"In post","2023","65+","Department for Work and Pensions","London","Heterosexual / straight","240","180","32610","32520"
"In post","2023","65+","Department for Work and Pensions","London","LGBO","15","10","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","London","Undeclared","60","40","30540","32520"
"In post","2023","65+","Department for Work and Pensions","London","Unknown","100","75","31180","32520"
"In post","2023","65+","Department for Work and Pensions","North East (England)","Heterosexual / straight","220","165","27000","21690"
"In post","2023","65+","Department for Work and Pensions","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","North East (England)","Undeclared","30","20","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","North East (England)","Unknown","45","30","25550","21690"
"In post","2023","65+","Department for Work and Pensions","North West (England)","Heterosexual / straight","425","305","27280","28120"
"In post","2023","65+","Department for Work and Pensions","North West (England)","LGBO","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","North West (England)","Undeclared","60","40","28760","28120"
"In post","2023","65+","Department for Work and Pensions","North West (England)","Unknown","90","65","26160","26650"
"In post","2023","65+","Department for Work and Pensions","Scotland","Heterosexual / straight","230","165","26600","28120"
"In post","2023","65+","Department for Work and Pensions","Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Scotland","Undeclared","30","25","24550","21690"
"In post","2023","65+","Department for Work and Pensions","Scotland","Unknown","45","25","26910","26650"
"In post","2023","65+","Department for Work and Pensions","South East (England)","Heterosexual / straight","195","155","27320","28120"
"In post","2023","65+","Department for Work and Pensions","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","South East (England)","Undeclared","35","25","27930","28120"
"In post","2023","65+","Department for Work and Pensions","South East (England)","Unknown","55","40","28520","28120"
"In post","2023","65+","Department for Work and Pensions","South West (England)","Heterosexual / straight","135","95","27120","28120"
"In post","2023","65+","Department for Work and Pensions","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","South West (England)","Undeclared","30","20","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","South West (England)","Unknown","50","35","25220","28120"
"In post","2023","65+","Department for Work and Pensions","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Wales","Heterosexual / straight","125","85","25860","26650"
"In post","2023","65+","Department for Work and Pensions","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Wales","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Wales","Unknown","45","30","24510","21690"
"In post","2023","65+","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","175","125","26480","28120"
"In post","2023","65+","Department for Work and Pensions","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Midlands (England)","Undeclared","30","20","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","West Midlands (England)","Unknown","50","35","25730","28120"
"In post","2023","65+","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","165","115","28550","28120"
"In post","2023","65+","Department for Work and Pensions","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","25","15","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","Yorkshire and The Humber","Unknown","50","35","26130","28120"
"In post","2023","65+","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","London","Heterosexual / straight","50","45","58220","56500"
"In post","2023","65+","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","London","Undeclared","20","20","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","London","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South East (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South East (England)","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
