"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","AA/AO","Female","350","[c]","22530","21780"
"Leaver CS","2023","Asian","No function","AA/AO","Male","340","[c]","22400","21780"
"Leaver CS","2023","Asian","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","EO","Female","360","[c]","29140","29140"
"Leaver CS","2023","Asian","No function","EO","Male","265","[c]","29160","29030"
"Leaver CS","2023","Asian","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","G6/G7","Female","45","[c]","57680","55500"
"Leaver CS","2023","Asian","No function","G6/G7","Male","50","[c]","59010","56240"
"Leaver CS","2023","Asian","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","SEO/HEO","Female","160","[c]","36720","35650"
"Leaver CS","2023","Asian","No function","SEO/HEO","Male","150","[c]","38540","37420"
"Leaver CS","2023","Asian","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
