"Status","Year","Disability","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","UK Health Security Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Inner London - East","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Inner London - West","45","40","52750","53400"
"In post","2023","Declared disabled","UK Health Security Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Lancashire","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Merseyside","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Outer London - West and North West","35","35","43840","33330"
"In post","2023","Declared disabled","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","West Midlands","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Dorset and Somerset","70","65","37830","34370"
"In post","2023","Declared disabled","UK Hydrographic Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Inner London - West","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","East Wales","275","260","35540","32550"
"In post","2023","Declared disabled","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Hampshire and Isle of Wight","290","240","31820","28420"
"In post","2023","Declared disabled","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Inner London - West","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Derbyshire and Nottinghamshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Devon","40","40","27730","22520"
"In post","2023","Declared disabled","Valuation Office Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","East Anglia","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","East Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Inner London - East","25","25","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Kent","5","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Lancashire","10","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Merseyside","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Outer London - South","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","West Midlands","10","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","West Yorkshire","25","25","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","West Midlands","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","East Wales","210","195","43770","39690"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","West Wales and The Valleys","150","140","38250","36590"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","Southern Scotland","65","60","35710","31940"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Inner London - West","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","North Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","30","30","32720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Anglia","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Wales","35","35","33710","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Greater Manchester","65","60","34210","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Inner London - West","80","75","47310","45460"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","55","50","31100","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Central Scotland","35","35","32650","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands","30","30","33720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Yorkshire","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Cheshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Cornwall and Isles of Scilly","50","50","33570","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Cumbria","145","135","26600","22150"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","35","30","32110","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Devon","160","150","28550","22150"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Dorset and Somerset","30","30","36530","37300"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","East Anglia","70","65","34070","32490"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","East Wales","85","80","32210","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Eastern Scotland","45","45","32020","26650"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Essex","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","115","110","29740","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Greater Manchester","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","120","110","30200","27550"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Highlands and Islands","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Inner London - West","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Kent","45","45","30600","29150"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Lancashire","65","60","30570","26190"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Lincolnshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","North Yorkshire","185","180","30500","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","40","35","34850","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Outer London - West and North West","45","45","35910","32720"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Shropshire and Staffordshire","100","95","30010","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Southern Scotland","30","30","36010","37300"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Surrey, East and West Sussex","525","505","34200","29690"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","West Wales and The Valleys","170","155","29330","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Office","Inner London - West","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","East Wales","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Greater Manchester","40","40","44020","48010"
"In post","2023","Declared non-disabled","Building Digital UK","Inner London - West","105","105","50320","53030"
"In post","2023","Declared non-disabled","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","40","40","37600","34320"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Devon","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East Anglia","35","30","51370","51290"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East Wales","35","35","46920","40800"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","100","95","48270","50990"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Greater Manchester","165","160","45180","46700"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Inner London - East","855","830","57460","56430"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Inner London - West","1530","1505","52470","55790"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Merseyside","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","North Yorkshire","345","330","35160","33020"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","235","220","30580","26300"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","South Yorkshire","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","80","80","43800","38050"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","West Central Scotland","285","275","37550","33020"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","West Midlands","40","40","68030","59150"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","West Yorkshire","40","40","46130","40850"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Inner London - West","55","55","30730","30130"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
