"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","AA/AO","Heterosexual / straight","80","[c]","22530","22500"
"New entrant CS","2023","Department for Transport","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Midlands","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Heterosexual / straight","345","[c]","21650","22500"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","LGBO","40","[c]","21870","22500"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Unknown","130","[c]","21240","22500"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","EO","Heterosexual / straight","30","[c]","26820","26780"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","30","[c]","36350","34850"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Yorkshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","EO","Heterosexual / straight","35","[c]","27970","28120"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","AA/AO","Heterosexual / straight","120","[c]","21660","21690"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","AA/AO","Unknown","35","[c]","21640","21690"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SEO/HEO","Heterosexual / straight","60","[c]","37330","38470"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
