"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Internal Audit","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","EO","EO","Female","80","[c]","28300","27760"
"Leaver CS","2023","Legal","EO","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Legal","G6/G7","G6","Female","55","[c]","70490","70540"
"Leaver CS","2023","Legal","G6/G7","G6","Male","65","[c]","70600","69140"
"Leaver CS","2023","Legal","G6/G7","G7","Female","195","[c]","55910","54800"
"Leaver CS","2023","Legal","G6/G7","G7","Male","115","[c]","56760","56020"
"Leaver CS","2023","Legal","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SEO/HEO","HEO","Female","55","[c]","35750","34260"
"Leaver CS","2023","Legal","SEO/HEO","HEO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SEO/HEO","SEO","Female","90","[c]","42480","41560"
"Leaver CS","2023","Legal","SEO/HEO","SEO","Male","50","[c]","41640","40800"
"Leaver CS","2023","Medicine","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","AA/AO","AO","Female","35","[c]","24350","24680"
"Leaver CS","2023","Medicine","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","EO","EO","Female","40","[c]","33960","32930"
"Leaver CS","2023","Medicine","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","HEO","Female","85","[c]","38870","40590"
"Leaver CS","2023","Medicine","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","AA/AO","AA","Female","1010","[c]","20110","19930"
"Leaver CS","2023","Operational Delivery","AA/AO","AA","Male","755","[c]","20360","19930"
"Leaver CS","2023","Operational Delivery","AA/AO","AO","Female","6630","[c]","22210","21690"
"Leaver CS","2023","Operational Delivery","AA/AO","AO","Male","5035","[c]","22540","21780"
"Leaver CS","2023","Operational Delivery","EO","EO","Female","4090","[c]","28410","28120"
"Leaver CS","2023","Operational Delivery","EO","EO","Male","3000","[c]","28780","28100"
"Leaver CS","2023","Operational Delivery","G6/G7","G6","Female","120","[c]","66990","66230"
"Leaver CS","2023","Operational Delivery","G6/G7","G6","Male","115","[c]","67410","66690"
"Leaver CS","2023","Operational Delivery","G6/G7","G7","Female","230","[c]","53880","53360"
"Leaver CS","2023","Operational Delivery","G6/G7","G7","Male","285","[c]","55760","54450"
"Leaver CS","2023","Operational Delivery","SCS level","SCS level","Female","65","[c]","91120","84730"
"Leaver CS","2023","Operational Delivery","SCS level","SCS level","Male","70","[c]","101850","95000"
"Leaver CS","2023","Operational Delivery","SEO/HEO","HEO","Female","825","[c]","33670","33430"
"Leaver CS","2023","Operational Delivery","SEO/HEO","HEO","Male","690","[c]","34810","33840"
"Leaver CS","2023","Operational Delivery","SEO/HEO","SEO","Female","470","[c]","40830","40470"
"Leaver CS","2023","Operational Delivery","SEO/HEO","SEO","Male","470","[c]","43190","41510"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","Female","1360","[c]","32910","25470"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","Male","495","[c]","44020","33070"
"Leaver CS","2023","Operational Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","AA/AO","AA","Female","50","[c]","20810","19770"
"Leaver CS","2023","Other","AA/AO","AA","Male","130","[c]","19920","19770"
"Leaver CS","2023","Other","AA/AO","AO","Female","300","[c]","22300","21690"
"Leaver CS","2023","Other","AA/AO","AO","Male","205","[c]","22230","21690"
"Leaver CS","2023","Other","EO","EO","Female","110","[c]","28080","28120"
"Leaver CS","2023","Other","EO","EO","Male","85","[c]","28580","28120"
"Leaver CS","2023","Other","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","G6/G7","G7","Female","40","[c]","52360","51710"
"Leaver CS","2023","Other","G6/G7","G7","Male","45","[c]","54360","53830"
"Leaver CS","2023","Other","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","SEO/HEO","HEO","Female","80","[c]","34570","34350"
"Leaver CS","2023","Other","SEO/HEO","HEO","Male","70","[c]","35010","34050"
"Leaver CS","2023","Other","SEO/HEO","SEO","Female","45","[c]","42350","41050"
"Leaver CS","2023","Other","SEO/HEO","SEO","Male","55","[c]","42370","41010"
"Leaver CS","2023","Other","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Male","180","[c]","37610","34250"
"Leaver CS","2023","Planning","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","AO","Female","80","[c]","22910","22750"
"Leaver CS","2023","Policy","AA/AO","AO","Male","55","[c]","22990","21690"
"Leaver CS","2023","Policy","EO","EO","Female","160","[c]","27390","27850"
"Leaver CS","2023","Policy","EO","EO","Male","85","[c]","27210","27820"
"Leaver CS","2023","Policy","G6/G7","G6","Female","85","[c]","67970","66430"
"Leaver CS","2023","Policy","G6/G7","G6","Male","105","[c]","66750","65410"
"Leaver CS","2023","Policy","G6/G7","G7","Female","220","[c]","54690","53600"
"Leaver CS","2023","Policy","G6/G7","G7","Male","245","[c]","55240","54090"
"Leaver CS","2023","Policy","SCS level","SCS level","Female","50","[c]","87300","78640"
"Leaver CS","2023","Policy","SCS level","SCS level","Male","60","[c]","97410","83400"
"Leaver CS","2023","Policy","SEO/HEO","HEO","Female","270","[c]","34240","33630"
"Leaver CS","2023","Policy","SEO/HEO","HEO","Male","215","[c]","34410","34020"
"Leaver CS","2023","Policy","SEO/HEO","SEO","Female","200","[c]","41550","41110"
"Leaver CS","2023","Policy","SEO/HEO","SEO","Male","175","[c]","42010","41270"
"Leaver CS","2023","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","EO","EO","Female","50","[c]","26790","27550"
"Leaver CS","2023","Project Delivery","EO","EO","Male","55","[c]","27010","26370"
"Leaver CS","2023","Project Delivery","G6/G7","G6","Female","50","[c]","67580","66140"
"Leaver CS","2023","Project Delivery","G6/G7","G6","Male","65","[c]","70370","69680"
"Leaver CS","2023","Project Delivery","G6/G7","G7","Female","110","[c]","54130","54260"
"Leaver CS","2023","Project Delivery","G6/G7","G7","Male","125","[c]","54550","55030"
"Leaver CS","2023","Project Delivery","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SEO/HEO","HEO","Female","150","[c]","33280","33250"
"Leaver CS","2023","Project Delivery","SEO/HEO","HEO","Male","145","[c]","33680","33000"
"Leaver CS","2023","Project Delivery","SEO/HEO","SEO","Female","145","[c]","41170","41110"
"Leaver CS","2023","Project Delivery","SEO/HEO","SEO","Male","185","[c]","42300","41200"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Male","30","[c]","42700","40970"
"Leaver CS","2023","Property","AA/AO","AA","Female","30","[c]","19350","19030"
"Leaver CS","2023","Property","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","EO","EO","Female","40","[c]","27560","27260"
"Leaver CS","2023","Property","EO","EO","Male","70","[c]","27470","27000"
"Leaver CS","2023","Property","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","SEO/HEO","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Property","SEO/HEO","HEO","Male","75","[c]","34360","34000"
"Leaver CS","2023","Property","SEO/HEO","SEO","Female","40","[c]","44490","44610"
"Leaver CS","2023","Property","SEO/HEO","SEO","Male","90","[c]","45180","45750"
"Leaver CS","2023","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","AA/AO","AA","Male","35","[c]","19450","19280"
"Leaver CS","2023","Science and Engineering","AA/AO","AO","Female","45","[c]","22430","21990"
"Leaver CS","2023","Science and Engineering","AA/AO","AO","Male","105","[c]","22740","22250"
"Leaver CS","2023","Science and Engineering","EO","EO","Female","80","[c]","26990","27140"
"Leaver CS","2023","Science and Engineering","EO","EO","Male","95","[c]","27370","26670"
"Leaver CS","2023","Science and Engineering","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","G6/G7","G7","Female","60","[c]","52940","50680"
"Leaver CS","2023","Science and Engineering","G6/G7","G7","Male","95","[c]","53770","50050"
"Leaver CS","2023","Science and Engineering","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","SEO/HEO","HEO","Female","165","[c]","32420","32330"
"Leaver CS","2023","Science and Engineering","SEO/HEO","HEO","Male","255","[c]","33290","32910"
"Leaver CS","2023","Science and Engineering","SEO/HEO","SEO","Female","155","[c]","41080","41380"
"Leaver CS","2023","Science and Engineering","SEO/HEO","SEO","Male","215","[c]","43010","42620"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","Male","55","[c]","40300","34180"
"Leaver CS","2023","Security","AA/AO","AA","Female","35","[c]","23540","23750"
"Leaver CS","2023","Security","AA/AO","AA","Male","230","[c]","23550","22250"
"Leaver CS","2023","Security","AA/AO","AO","Female","45","[c]","31610","28410"
"Leaver CS","2023","Security","AA/AO","AO","Male","275","[c]","33730","30680"
"Leaver CS","2023","Security","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","EO","EO","Male","65","[c]","38300","37940"
"Leaver CS","2023","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO/HEO","HEO","Male","45","[c]","45640","40480"
"Leaver CS","2023","Security","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","SEO/HEO","SEO","Male","40","[c]","45720","44640"
"Leaver CS","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","AO","Female","160","[c]","[c]","[c]"
"Leaver CS","2023","Tax","AA/AO","AO","Male","140","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","EO","Female","150","[c]","[c]","[c]"
"Leaver CS","2023","Tax","EO","EO","Male","140","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","G6/G7","G7","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","HEO","Female","105","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","HEO","Male","130","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","SEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Tax","SEO/HEO","SEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AA","Female","125","[c]","23200","23340"
"Leaver CS","2023","Unknown","AA/AO","AA","Male","130","[c]","23390","23340"
"Leaver CS","2023","Unknown","AA/AO","AO","Female","250","[c]","23540","24000"
"Leaver CS","2023","Unknown","AA/AO","AO","Male","195","[c]","24200","24750"
"Leaver CS","2023","Unknown","EO","EO","Female","310","[c]","28520","29100"
"Leaver CS","2023","Unknown","EO","EO","Male","295","[c]","28210","29100"
"Leaver CS","2023","Unknown","G6/G7","G6","Female","150","[c]","71470","69970"
"Leaver CS","2023","Unknown","G6/G7","G6","Male","170","[c]","75140","72300"
"Leaver CS","2023","Unknown","G6/G7","G7","Female","325","[c]","58440","56430"
"Leaver CS","2023","Unknown","G6/G7","G7","Male","320","[c]","58460","56430"
"Leaver CS","2023","Unknown","SCS level","SCS level","Female","70","[c]","101170","90070"
"Leaver CS","2023","Unknown","SCS level","SCS level","Male","105","[c]","109670","93000"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","Female","390","[c]","34900","34730"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","Male","285","[c]","35490","34730"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","Female","280","[c]","43070","42860"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","Male","240","[c]","44880","43750"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
