"Status","Year","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","55","33540","32970"
"In post","2023","Property","Cheshire","Heterosexual / straight","55","55","43840","39070"
"In post","2023","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Heterosexual / straight","35","35","34080","33990"
"In post","2023","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Cumbria","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","185","175","42070","35790"
"In post","2023","Property","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Derbyshire and Nottinghamshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Property","Derbyshire and Nottinghamshire","Unknown","65","60","32920","27810"
"In post","2023","Property","Devon","Heterosexual / straight","180","175","35940","33960"
"In post","2023","Property","Devon","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Devon","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Devon","Unknown","25","25","[c]","[c]"
"In post","2023","Property","Dorset and Somerset","Heterosexual / straight","70","65","35460","34300"
"In post","2023","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dorset and Somerset","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2023","Property","East Anglia","Heterosexual / straight","275","260","36490","34300"
"In post","2023","Property","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2023","Property","East Anglia","Undeclared","30","25","[c]","[c]"
"In post","2023","Property","East Anglia","Unknown","70","70","31790","27810"
"In post","2023","Property","East Wales","Heterosexual / straight","185","175","39130","34820"
"In post","2023","Property","East Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Property","East Wales","Undeclared","30","30","32620","29660"
"In post","2023","Property","East Wales","Unknown","25","25","[c]","[c]"
"In post","2023","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","65","60","35720","32970"
"In post","2023","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Yorkshire and Northern Lincolnshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","East Yorkshire and Northern Lincolnshire","Unknown","15","10","[c]","[c]"
"In post","2023","Property","Eastern Scotland","Heterosexual / straight","105","100","38150","35000"
"In post","2023","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Eastern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Eastern Scotland","Unknown","30","30","39990","38170"
"In post","2023","Property","Essex","Heterosexual / straight","60","55","31140","27810"
"In post","2023","Property","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex","Undeclared","10","5","[c]","[c]"
"In post","2023","Property","Essex","Unknown","25","25","[c]","[c]"
"In post","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","275","265","38900","34300"
"In post","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","30","38730","36540"
"In post","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65","65","34970","33830"
"In post","2023","Property","Greater Manchester","Heterosexual / straight","145","140","39160","35020"
"In post","2023","Property","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Greater Manchester","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Greater Manchester","Unknown","45","45","36010","31740"
"In post","2023","Property","Hampshire and Isle of Wight","Heterosexual / straight","225","220","37990","34300"
"In post","2023","Property","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Hampshire and Isle of Wight","Undeclared","45","40","36720","34300"
"In post","2023","Property","Hampshire and Isle of Wight","Unknown","50","50","33990","27140"
"In post","2023","Property","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","45","40","33170","30620"
"In post","2023","Property","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Highlands and Islands","Heterosexual / straight","35","35","32920","33990"
"In post","2023","Property","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Highlands and Islands","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2023","Property","Inner London - East","Heterosexual / straight","145","140","46370","40190"
"In post","2023","Property","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Inner London - East","Undeclared","25","20","[c]","[c]"
"In post","2023","Property","Inner London - East","Unknown","75","70","40900","39050"
"In post","2023","Property","Inner London - West","Heterosexual / straight","305","300","49090","43760"
"In post","2023","Property","Inner London - West","LGBO","20","20","[c]","[c]"
"In post","2023","Property","Inner London - West","Undeclared","35","35","55000","56210"
"In post","2023","Property","Inner London - West","Unknown","75","70","42650","42540"
"In post","2023","Property","Kent","Heterosexual / straight","65","65","35360","33830"
"In post","2023","Property","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Kent","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Lancashire","Heterosexual / straight","95","90","37160","34670"
"In post","2023","Property","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Lancashire","Unknown","25","20","[c]","[c]"
"In post","2023","Property","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","60","33770","31180"
"In post","2023","Property","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Leicestershire, Rutland and Northamptonshire","Unknown","40","40","22850","19770"
"In post","2023","Property","Lincolnshire","Heterosexual / straight","60","55","31650","30320"
"In post","2023","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Merseyside","Heterosexual / straight","110","105","35790","32970"
"In post","2023","Property","Merseyside","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Merseyside","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Merseyside","Unknown","45","45","28610","26890"
"In post","2023","Property","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire","Heterosexual / straight","155","150","36940","34310"
"In post","2023","Property","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2023","Property","North Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","North Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2023","Property","Northern Ireland","Heterosexual / straight","80","75","33160","33990"
"In post","2023","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Northumberland, and Tyne and Wear","Heterosexual / straight","185","175","37870","34440"
"In post","2023","Property","Northumberland, and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","Northumberland, and Tyne and Wear","Unknown","65","60","30360","27570"
"In post","2023","Property","Outer London - East and North East","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Property","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Outer London - East and North East","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Outer London - South","Heterosexual / straight","95","90","41150","36030"
"In post","2023","Property","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Outer London - South","Undeclared","25","20","[c]","[c]"
"In post","2023","Property","Outer London - South","Unknown","80","75","37230","32160"
"In post","2023","Property","Outer London - West and North West","Heterosexual / straight","80","75","38760","34320"
"In post","2023","Property","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Outer London - West and North West","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","Outer London - West and North West","Unknown","55","55","34830","31540"
"In post","2023","Property","Overseas","Heterosexual / straight","50","50","47340","44010"
"In post","2023","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Shropshire and Staffordshire","Heterosexual / straight","210","200","39360","34700"
"In post","2023","Property","Shropshire and Staffordshire","LGBO","10","10","[c]","[c]"
"In post","2023","Property","Shropshire and Staffordshire","Undeclared","30","25","[c]","[c]"
"In post","2023","Property","Shropshire and Staffordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Property","South Yorkshire","Heterosexual / straight","80","75","40610","37680"
"In post","2023","Property","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","South Yorkshire","Unknown","20","15","[c]","[c]"
"In post","2023","Property","Southern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Property","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Surrey, East and West Sussex","Heterosexual / straight","115","110","44140","40260"
"In post","2023","Property","Surrey, East and West Sussex","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Surrey, East and West Sussex","Undeclared","20","15","[c]","[c]"
"In post","2023","Property","Surrey, East and West Sussex","Unknown","20","15","[c]","[c]"
"In post","2023","Property","Tees Valley and Durham","Heterosexual / straight","75","75","36300","32260"
"In post","2023","Property","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2023","Property","Unknown","Heterosexual / straight","35","35","47790","44360"
"In post","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Property","West Central Scotland","Heterosexual / straight","50","50","37250","34240"
"In post","2023","Property","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Central Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","Property","West Midlands","Heterosexual / straight","155","145","36450","32960"
"In post","2023","Property","West Midlands","LGBO","5","5","[c]","[c]"
"In post","2023","Property","West Midlands","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","West Midlands","Unknown","80","80","33400","28130"
"In post","2023","Property","West Wales and The Valleys","Heterosexual / straight","150","145","36160","31940"
"In post","2023","Property","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Wales and The Valleys","Undeclared","15","15","[c]","[c]"
"In post","2023","Property","West Wales and The Valleys","Unknown","30","30","33640","27810"
"In post","2023","Property","West Yorkshire","Heterosexual / straight","205","190","40180","35960"
"In post","2023","Property","West Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2023","Property","West Yorkshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Property","West Yorkshire","Unknown","60","55","32920","29520"
"In post","2023","Psychology","Bedfordshire and Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Psychology","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","65","38560","32050"
"In post","2023","Psychology","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Psychology","Cheshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Psychology","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Derbyshire and Nottinghamshire","Heterosexual / straight","85","80","36900","32420"
"In post","2023","Psychology","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","Derbyshire and Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Psychology","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Devon","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Psychology","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Devon","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Dorset and Somerset","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Psychology","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Anglia","Heterosexual / straight","130","125","38300","31670"
"In post","2023","Psychology","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","East Anglia","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","East Wales","Heterosexual / straight","45","45","37090","32050"
"In post","2023","Psychology","East Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","50","50","36410","32420"
"In post","2023","Psychology","East Yorkshire and Northern Lincolnshire","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Psychology","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Eastern Scotland","Unknown","40","40","41730","37060"
"In post","2023","Psychology","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","50","50","41220","37440"
"In post","2023","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Greater Manchester","Heterosexual / straight","35","30","39250","31670"
"In post","2023","Psychology","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Hampshire and Isle of Wight","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Psychology","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Hampshire and Isle of Wight","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Psychology","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Psychology","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Psychology","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Kent","Heterosexual / straight","45","45","34820","30940"
"In post","2023","Psychology","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Kent","Unknown","10","5","[c]","[c]"
"In post","2023","Psychology","Lancashire","Heterosexual / straight","85","80","38550","32420"
"In post","2023","Psychology","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","50","37440","32420"
"In post","2023","Psychology","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Psychology","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Psychology","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - East and North East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Psychology","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - East and North East","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - West and North West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Psychology","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","Shropshire and Staffordshire","Heterosexual / straight","90","90","34140","30940"
"In post","2023","Psychology","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Shropshire and Staffordshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Psychology","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","South Yorkshire","Heterosexual / straight","30","30","35320","31670"
"In post","2023","Psychology","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Surrey, East and West Sussex","Heterosexual / straight","30","30","39780","33650"
"In post","2023","Psychology","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Surrey, East and West Sussex","Unknown","15","15","[c]","[c]"
"In post","2023","Psychology","Tees Valley and Durham","Heterosexual / straight","75","70","41090","32420"
"In post","2023","Psychology","Tees Valley and Durham","LGBO","5","5","[c]","[c]"
"In post","2023","Psychology","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Tees Valley and Durham","Unknown","15","10","[c]","[c]"
"In post","2023","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Central Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Psychology","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Psychology","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Wales and The Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Psychology","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Yorkshire","Heterosexual / straight","70","70","38050","31670"
"In post","2023","Psychology","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Bedfordshire and Hertfordshire","Heterosexual / straight","150","150","47410","42150"
"In post","2023","Science and Engineering","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Bedfordshire and Hertfordshire","Undeclared","35","35","45350","45280"
"In post","2023","Science and Engineering","Bedfordshire and Hertfordshire","Unknown","35","35","52110","54650"
"In post","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","175","170","45360","41720"
"In post","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","30","25","[c]","[c]"
"In post","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","50110","52260"
"In post","2023","Science and Engineering","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","Heterosexual / straight","65","60","30170","25950"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","Undeclared","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Cumbria","Heterosexual / straight","80","75","43010","41800"
"In post","2023","Science and Engineering","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cumbria","Undeclared","15","10","[c]","[c]"
"In post","2023","Science and Engineering","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Derbyshire and Nottinghamshire","Heterosexual / straight","195","185","43290","40840"
"In post","2023","Science and Engineering","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Derbyshire and Nottinghamshire","Undeclared","45","45","47000","44670"
"In post","2023","Science and Engineering","Derbyshire and Nottinghamshire","Unknown","30","25","[c]","[c]"
"In post","2023","Science and Engineering","Devon","Heterosexual / straight","655","620","39930","39650"
"In post","2023","Science and Engineering","Devon","LGBO","40","35","37470","39650"
"In post","2023","Science and Engineering","Devon","Undeclared","155","145","40180","39650"
