"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Overseas","Overseas","EO","15","15","40400","36850"
"In post","2023","Finance","Overseas","Overseas","G6","5","5","[c]","[c]"
"In post","2023","Finance","Overseas","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Finance","Overseas","Overseas","HEO","15","15","46170","44090"
"In post","2023","Finance","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","City of Edinburgh","AO","30","30","25280","24710"
"In post","2023","Finance","Scotland","City of Edinburgh","EO","25","25","31620","31760"
"In post","2023","Finance","Scotland","City of Edinburgh","G6","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","City of Edinburgh","G7","15","15","57850","57260"
"In post","2023","Finance","Scotland","City of Edinburgh","HEO","20","20","37470","37940"
"In post","2023","Finance","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","City of Edinburgh","SEO","25","25","46030","46060"
"In post","2023","Finance","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Clackmannanshire and Fife","EO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Clackmannanshire and Fife","HEO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Clackmannanshire and Fife","SEO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Dumfries and Galloway","AA","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Glasgow City","AA","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Glasgow City","AO","90","75","22650","22520"
"In post","2023","Finance","Scotland","Glasgow City","EO","30","30","27600","27890"
"In post","2023","Finance","Scotland","Glasgow City","G6","10","5","[c]","[c]"
"In post","2023","Finance","Scotland","Glasgow City","G7","15","15","55180","56360"
"In post","2023","Finance","Scotland","Glasgow City","HEO","25","25","34220","34700"
"In post","2023","Finance","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Glasgow City","SEO","20","20","42550","42510"
"In post","2023","Finance","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","South Lanarkshire","AO","35","35","23990","23950"
"In post","2023","Finance","Scotland","South Lanarkshire","EO","30","30","26890","26900"
"In post","2023","Finance","Scotland","South Lanarkshire","G6","15","15","62500","61290"
"In post","2023","Finance","Scotland","South Lanarkshire","G7","30","25","51640","49980"
"In post","2023","Finance","Scotland","South Lanarkshire","HEO","25","25","34200","34950"
"In post","2023","Finance","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","South Lanarkshire","SEO","30","25","41110","39660"
"In post","2023","Finance","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","EO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","G7","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","HEO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Berkshire","SEO","10","10","40950","39460"
"In post","2023","Finance","South East (England)","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Buckinghamshire","AO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Buckinghamshire","EO","30","25","29130","29140"
"In post","2023","Finance","South East (England)","Buckinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","Buckinghamshire","G7","15","15","57120","58180"
"In post","2023","Finance","South East (England)","Buckinghamshire","HEO","40","40","35930","35990"
"In post","2023","Finance","South East (England)","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Buckinghamshire","SEO","30","30","46060","43800"
"In post","2023","Finance","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Central Hampshire","EO","45","45","27110","27470"
"In post","2023","Finance","South East (England)","Central Hampshire","G6","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","Central Hampshire","G7","30","30","54600","56450"
"In post","2023","Finance","South East (England)","Central Hampshire","HEO","65","60","34350","34300"
"In post","2023","Finance","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Central Hampshire","SEO","65","65","43770","41800"
"In post","2023","Finance","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Sussex CC","EO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Medway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Milton Keynes","AO","105","100","25760","25700"
"In post","2023","Finance","South East (England)","Milton Keynes","EO","55","50","28660","28130"
"In post","2023","Finance","South East (England)","Milton Keynes","G6","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","Milton Keynes","G7","15","15","58330","56750"
"In post","2023","Finance","South East (England)","Milton Keynes","HEO","35","30","35930","35290"
"In post","2023","Finance","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Milton Keynes","SEO","15","15","44130","43750"
"In post","2023","Finance","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","EO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","HEO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Oxfordshire CC","AO","15","10","22500","22220"
"In post","2023","Finance","South East (England)","Oxfordshire CC","EO","15","15","26780","27470"
"In post","2023","Finance","South East (England)","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Oxfordshire CC","HEO","10","10","32230","33990"
"In post","2023","Finance","South East (England)","Oxfordshire CC","SEO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Portsmouth","AO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Portsmouth","EO","30","30","27620","27470"
"In post","2023","Finance","South East (England)","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Portsmouth","G7","15","15","57820","58110"
"In post","2023","Finance","South East (England)","Portsmouth","HEO","35","30","35350","34300"
"In post","2023","Finance","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Portsmouth","SEO","30","30","45770","44990"
"In post","2023","Finance","South East (England)","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","South Hampshire","EO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","South Hampshire","HEO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","EO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","G7","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","HEO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Southampton","SEO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","AO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","EO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","HEO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","West Surrey","SEO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (South West)","AO","25","20","22510","22520"
"In post","2023","Finance","South East (England)","West Sussex (South West)","EO","25","20","28810","28130"
"In post","2023","Finance","South East (England)","West Sussex (South West)","G6","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (South West)","G7","15","15","56580","57970"
"In post","2023","Finance","South East (England)","West Sussex (South West)","HEO","35","35","35180","35000"
"In post","2023","Finance","South East (England)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","West Sussex (South West)","SEO","40","35","42080","42510"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","100","100","22000","20090"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","95","90","26930","26930"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","55","55","71850","70710"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","105","105","56950","57580"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","170","165","34260","33850"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","20","20","109870","93260"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","200","190","44800","43450"
"In post","2023","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","55","54220","49410"
"In post","2023","Finance","South West (England)","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Bournemouth, Christchurch and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Bristol, City of","AO","10","10","22200","21960"
"In post","2023","Finance","South West (England)","Bristol, City of","EO","10","10","27550","27470"
"In post","2023","Finance","South West (England)","Bristol, City of","G6","15","15","63180","60550"
"In post","2023","Finance","South West (England)","Bristol, City of","G7","25","25","52600","50750"
"In post","2023","Finance","South West (England)","Bristol, City of","HEO","30","30","32340","31320"
"In post","2023","Finance","South West (England)","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Bristol, City of","SEO","40","40","39600","38110"
"In post","2023","Finance","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Devon CC","EO","10","10","26460","25920"
"In post","2023","Finance","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Devon CC","G7","15","15","48980","49400"
"In post","2023","Finance","South West (England)","Devon CC","HEO","15","15","31880","31960"
"In post","2023","Finance","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Devon CC","SEO","15","15","39180","38290"
"In post","2023","Finance","South West (England)","Dorset","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Dorset","EO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Dorset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Dorset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Gloucestershire CC","HEO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Plymouth","EO","10","10","27550","27770"
"In post","2023","Finance","South West (England)","Plymouth","G7","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","Plymouth","HEO","25","25","33600","34170"
"In post","2023","Finance","South West (England)","Plymouth","SEO","25","25","43040","41800"
"In post","2023","Finance","South West (England)","Somerset CC","AO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","EO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","HEO","10","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Somerset CC","SEO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","Wiltshire","AO","20","20","21870","22220"
"In post","2023","Finance","South West (England)","Wiltshire","EO","55","55","26550","27140"
"In post","2023","Finance","South West (England)","Wiltshire","G6","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","Wiltshire","G7","40","40","54070","53720"
"In post","2023","Finance","South West (England)","Wiltshire","HEO","55","50","33860","34300"
"In post","2023","Finance","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Wiltshire","SEO","60","60","43620","42000"
"In post","2023","Finance","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","AO","60","55","23650","23240"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","EO","55","50","29140","30610"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","G6","15","15","72710","76990"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","G7","45","40","60700","63900"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","HEO","65","60","36710","39690"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","SCS level","20","20","89760","84990"
"In post","2023","Finance","Wales","Cardiff and Vale of Glamorgan","SEO","70","70","46370","49370"
"In post","2023","Finance","Wales","Central Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Central Valleys","EO","25","20","30140","30610"
"In post","2023","Finance","Wales","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Central Valleys","G7","10","10","62410","63900"
"In post","2023","Finance","Wales","Central Valleys","HEO","20","20","37580","39690"
"In post","2023","Finance","Wales","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Central Valleys","SEO","15","15","47940","49370"
"In post","2023","Finance","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Gwent Valleys","AO","5","5","[c]","[c]"
"In post","2023","Finance","Wales","Gwent Valleys","EO","5","5","[c]","[c]"
"In post","2023","Finance","Wales","Gwent Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Monmouthshire and Newport","AO","15","10","21640","21200"
"In post","2023","Finance","Wales","Monmouthshire and Newport","EO","15","15","26940","25840"
"In post","2023","Finance","Wales","Monmouthshire and Newport","G6","5","5","[c]","[c]"
"In post","2023","Finance","Wales","Monmouthshire and Newport","G7","15","15","55950","53230"
"In post","2023","Finance","Wales","Monmouthshire and Newport","HEO","15","10","31790","31520"
"In post","2023","Finance","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Monmouthshire and Newport","SEO","15","15","42580","42620"
"In post","2023","Finance","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","South West Wales","HEO","5","5","[c]","[c]"
"In post","2023","Finance","Wales","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Swansea","AA","10","10","19000","19000"
"In post","2023","Finance","Wales","Swansea","AO","25","25","22710","22500"
"In post","2023","Finance","Wales","Swansea","EO","45","45","27160","27190"
"In post","2023","Finance","Wales","Swansea","G6","5","5","[c]","[c]"
"In post","2023","Finance","Wales","Swansea","G7","30","30","54020","53600"
"In post","2023","Finance","Wales","Swansea","HEO","50","45","33010","31940"
"In post","2023","Finance","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Swansea","SEO","60","55","42910","42820"
"In post","2023","Finance","West Midlands (England)","Birmingham","AO","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Birmingham","EO","35","35","26570","26550"
"In post","2023","Finance","West Midlands (England)","Birmingham","G6","15","15","67920","63220"
"In post","2023","Finance","West Midlands (England)","Birmingham","G7","35","35","54140","51770"
"In post","2023","Finance","West Midlands (England)","Birmingham","HEO","35","35","34070","33060"
"In post","2023","Finance","West Midlands (England)","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Birmingham","SEO","60","60","40780","39820"
"In post","2023","Finance","West Midlands (England)","Coventry","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Coventry","EO","35","35","26510","26940"
"In post","2023","Finance","West Midlands (England)","Coventry","G6","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Coventry","G7","30","30","52530","51580"
"In post","2023","Finance","West Midlands (England)","Coventry","HEO","40","40","31420","30520"
"In post","2023","Finance","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Coventry","SEO","50","50","40010","37900"
"In post","2023","Finance","West Midlands (England)","Dudley","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Herefordshire, County of","AO","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Herefordshire, County of","EO","10","10","27050","27140"
"In post","2023","Finance","West Midlands (England)","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Sandwell","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Shropshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","AO","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","EO","20","20","27070","27170"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","G7","10","10","57050","57540"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","HEO","20","20","34280","33990"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","Staffordshire CC","SEO","25","25","42660","41510"
"In post","2023","Finance","West Midlands (England)","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
