"Status","Year","Disability","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South East (England)","Hampshire and Isle of Wight","50","45","44550","40180"
"In post","2023","Undeclared","Department for Transport","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South East (England)","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","31250","27490"
"In post","2023","Undeclared","Department for Transport","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Wales","West Wales and The Valleys","440","400","28870","22500"
"In post","2023","Undeclared","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","West Midlands (England)","West Midlands","40","40","32300","27450"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","North Yorkshire","10","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","West Yorkshire","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","115","105","29970","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","90","80","27100","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","Lincolnshire","30","30","25960","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","50","45","31580","31280"
"In post","2023","Undeclared","Department for Work and Pensions","East of England","East Anglia","55","50","30390","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East of England","Essex","60","55","32970","31280"
"In post","2023","Undeclared","Department for Work and Pensions","London","Inner London - East","95","90","32930","32520"
"In post","2023","Undeclared","Department for Work and Pensions","London","Inner London - West","135","130","42570","39150"
"In post","2023","Undeclared","Department for Work and Pensions","London","Outer London - East and North East","80","75","30450","32520"
"In post","2023","Undeclared","Department for Work and Pensions","London","Outer London - South","35","35","32880","32520"
"In post","2023","Undeclared","Department for Work and Pensions","London","Outer London - West and North West","50","45","33430","32520"
"In post","2023","Undeclared","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","320","295","32050","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North East (England)","Tees Valley and Durham","95","85","25520","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","Cheshire","40","35","28260","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","Cumbria","15","10","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","Greater Manchester","235","225","29810","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","Lancashire","400","370","29180","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","Merseyside","195","180","31390","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","Eastern Scotland","140","125","26070","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","Highlands and Islands","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","North Eastern Scotland","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","Southern Scotland","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","West Central Scotland","165","150","26230","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","35","29590","29120"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","50","45","28830","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","Kent","80","75","29560","31280"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","85","75","28270","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","40","35","26640","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","Devon","70","60","27240","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","Dorset and Somerset","40","35","27090","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","65","27930","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Wales","East Wales","45","45","27200","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Wales","West Wales and The Valleys","180","165","27490","28120"
"In post","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","35","26160","28120"
"In post","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","Shropshire and Staffordshire","50","45","27160","28120"
"In post","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","West Midlands","235","215","27750","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","45","40","27380","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","South Yorkshire","145","130","33280","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","West Yorkshire","205","185","31450","28120"
"In post","2023","Undeclared","Department of Health and Social Care","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","East of England","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","East of England","East Anglia","60","55","48470","37830"
"In post","2023","Undeclared","Department of Health and Social Care","East of England","Essex","25","25","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","Inner London - East","30","25","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","Inner London - West","335","330","56320","54690"
"In post","2023","Undeclared","Department of Health and Social Care","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","Outer London - South","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","Outer London - West and North West","345","320","51870","45210"
"In post","2023","Undeclared","Department of Health and Social Care","North East (England)","Northumberland, and Tyne and Wear","25","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","Greater Manchester","70","65","36160","34530"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","Merseyside","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","West Central Scotland","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","125","115","50420","52000"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","Devon","5","5","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","245","230","48000","42480"
"In post","2023","Undeclared","Department of Health and Social Care","Wales","East Wales","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","West Midlands","80","75","47120","40660"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire","15","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","120","115","47400","49590"
"In post","2023","Undeclared","Estyn","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East of England","East Anglia","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","Inner London - East","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","Inner London - West","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Northern Ireland","Northern Ireland","20","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Wales","East Wales","15","15","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Wales","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","30","30","35870","37720"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","London","Inner London - West","145","140","53360","45410"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Overseas","Overseas","85","85","54240","55260"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","40","41000","38920"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","East of England","East Anglia","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","London","Outer London - South","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","North East (England)","Tees Valley and Durham","35","30","31850","28080"
"In post","2023","Undeclared","HM Land Registry","North West (England)","Lancashire","15","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","North West (England)","Merseyside","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","South West (England)","Devon","50","50","39240","39460"
"In post","2023","Undeclared","HM Land Registry","South West (England)","Dorset and Somerset","15","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Wales","West Wales and The Valleys","30","25","31700","28080"
"In post","2023","Undeclared","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","15","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","25","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","Derbyshire and Nottinghamshire","230","215","36480","35000"
"In post","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East of England","East Anglia","60","55","34330","34700"
"In post","2023","Undeclared","HM Revenue and Customs","East of England","Essex","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","London","Inner London - East","330","315","46730","39790"
"In post","2023","Undeclared","HM Revenue and Customs","London","Inner London - West","55","55","62430","65230"
"In post","2023","Undeclared","HM Revenue and Customs","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","London","Outer London - South","175","165","46090","39870"
"In post","2023","Undeclared","HM Revenue and Customs","London","Outer London - West and North West","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","North East (England)","Northumberland, and Tyne and Wear","480","440","32770","28130"
"In post","2023","Undeclared","HM Revenue and Customs","North East (England)","Tees Valley and Durham","30","25","27580","22520"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","Greater Manchester","290","275","38210","35000"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","Lancashire","110","100","32370","29730"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","Merseyside","240","225","35740","34550"
"In post","2023","Undeclared","HM Revenue and Customs","Northern Ireland","Northern Ireland","100","90","32770","34400"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","Eastern Scotland","95","90","33670","29730"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","Southern Scotland","65","55","29000","22520"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","West Central Scotland","135","125","32930","28130"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","36720","34370"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","Hampshire and Isle of Wight","70","60","34470","29730"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","Kent","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","Surrey, East and West Sussex","60","55","40450","36990"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","Devon","25","25","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","105","40300","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Wales","East Wales","190","175","33200","29730"
"In post","2023","Undeclared","HM Revenue and Customs","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","60","55","42340","42330"
"In post","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","West Midlands","200","190","35550","34700"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","220","205","35210","34400"
"In post","2023","Undeclared","HM Treasury","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","London","Inner London - West","290","285","47870","53550"
"In post","2023","Undeclared","HM Treasury","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","North East (England)","Tees Valley and Durham","30","30","40030","31090"
"In post","2023","Undeclared","HM Treasury","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","East of England","East Anglia","45","40","28900","27090"
"In post","2023","Undeclared","Home Office","East of England","Essex","40","35","29870","27650"
"In post","2023","Undeclared","Home Office","London","Inner London - East","25","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","London","Inner London - West","140","135","48650","43420"
"In post","2023","Undeclared","Home Office","London","Outer London - South","250","235","41980","36310"
"In post","2023","Undeclared","Home Office","London","Outer London - West and North West","175","160","35770","31950"
"In post","2023","Undeclared","Home Office","North East (England)","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","North East (England)","Tees Valley and Durham","25","25","[c]","[c]"
"In post","2023","Undeclared","Home Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","North West (England)","Greater Manchester","65","60","33590","32160"
"In post","2023","Undeclared","Home Office","North West (England)","Merseyside","155","140","29920","26180"
"In post","2023","Undeclared","Home Office","Northern Ireland","Northern Ireland","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","Eastern Scotland","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","West Central Scotland","25","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","South East (England)","Hampshire and Isle of Wight","35","35","34880","32160"
"In post","2023","Undeclared","Home Office","South East (England)","Kent","175","160","30470","27650"
"In post","2023","Undeclared","Home Office","South East (England)","Surrey, East and West Sussex","55","50","31580","28730"
"In post","2023","Undeclared","Home Office","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Wales","East Wales","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","West Midlands (England)","West Midlands","40","35","32670","27750"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","South Yorkshire","105","100","31260","26780"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","West Yorkshire","40","35","33140","32160"
"In post","2023","Undeclared","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","East Midlands (England)","Lincolnshire","90","85","30850","27470"
"In post","2023","Undeclared","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","60","60","38040","36850"
"In post","2023","Undeclared","Ministry of Defence","East of England","East Anglia","185","180","34700","34300"
"In post","2023","Undeclared","Ministry of Defence","East of England","Essex","25","25","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","London","Inner London - West","210","210","47410","46470"
"In post","2023","Undeclared","Ministry of Defence","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","London","Outer London - West and North West","40","35","31980","30630"
"In post","2023","Undeclared","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","Cheshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","Cumbria","30","25","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","Greater Manchester","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","Lancashire","35","30","28230","27470"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","Merseyside","40","35","29250","27140"
