"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","G6/G7","20","15","58880","54690"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","20","20","40400","41950"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Disclosure Scotland","Outside London","AA/AO","215","200","24390","24890"
"In post","2023","Unknown","Disclosure Scotland","Outside London","EO","60","55","31820","31940"
"In post","2023","Unknown","Disclosure Scotland","Outside London","G6/G7","20","20","63990","59360"
"In post","2023","Unknown","Disclosure Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Disclosure Scotland","Outside London","SEO/HEO","70","65","41710","39930"
"In post","2023","Unknown","Education Scotland","Outside London","AA/AO","40","40","24360","24890"
"In post","2023","Unknown","Education Scotland","Outside London","EO","25","20","30710","29450"
"In post","2023","Unknown","Education Scotland","Outside London","G6/G7","230","220","72680","79110"
"In post","2023","Unknown","Education Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Education Scotland","Outside London","SEO/HEO","65","65","44060","42860"
"In post","2023","Unknown","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Outside London","AA/AO","10","10","26100","26100"
"In post","2023","Unknown","FCDO Services","Outside London","EO","15","15","29250","29530"
"In post","2023","Unknown","FCDO Services","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Outside London","SEO/HEO","10","10","36000","34930"
"In post","2023","Unknown","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Scotland","Outside London","AA/AO","10","10","25740","26600"
"In post","2023","Unknown","Food Standards Scotland","Outside London","EO","95","90","30710","31190"
"In post","2023","Unknown","Food Standards Scotland","Outside London","G6/G7","30","30","61980","58850"
"In post","2023","Unknown","Food Standards Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Scotland","Outside London","SEO/HEO","150","145","39330","38330"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","70","65","60770","58710"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","15","15","84290","81320"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","55","55","38810","38600"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","15","15","58580","57290"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Forestry and Land Scotland","Outside London","AA/AO","515","495","27910","28140"
"In post","2023","Unknown","Forestry and Land Scotland","Outside London","EO","290","280","33480","33260"
"In post","2023","Unknown","Forestry and Land Scotland","Outside London","G6/G7","35","35","64610","62270"
"In post","2023","Unknown","Forestry and Land Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Forestry and Land Scotland","Outside London","SEO/HEO","260","245","43000","41500"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","10","10","37320","35000"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","London","G6/G7","30","30","58870","55560"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","London","SEO/HEO","20","20","39740","41680"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","75","75","53950","51460"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","70","70","36790","37710"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","EO","15","15","28000","27840"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","35","35","62350","67160"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","20","20","38730","38180"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Met Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Met Office","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Met Office","Outside London","SCS level","10","10","105630","96010"
"In post","2023","Unknown","Met Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","London","SEO/HEO","15","15","41430","39030"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Records of Scotland","Outside London","AA/AO","150","140","25100","24890"
"In post","2023","Unknown","National Records of Scotland","Outside London","EO","70","65","31860","31940"
"In post","2023","Unknown","National Records of Scotland","Outside London","G6/G7","55","55","66820","65280"
"In post","2023","Unknown","National Records of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Records of Scotland","Outside London","SEO/HEO","180","170","41950","41640"
"In post","2023","Unknown","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","London","G6/G7","25","25","57730","56080"
"In post","2023","Unknown","Northern Ireland Office","London","SCS level","15","15","92350","79760"
"In post","2023","Unknown","Northern Ireland Office","London","SEO/HEO","25","25","41220","43650"
"In post","2023","Unknown","Northern Ireland Office","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Outside London","G6/G7","10","10","53600","51770"
"In post","2023","Unknown","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Outside London","SEO/HEO","35","35","36800","37680"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","EO","20","20","26420","25750"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","G6/G7","35","35","59620","60000"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","SEO/HEO","25","20","36960","35020"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","EO","25","25","24760","24510"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","G6/G7","20","20","54890","57120"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","SEO/HEO","20","20","34220","32340"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","EO","15","15","30490","29450"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","15","15","41420","40590"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","10","10","24210","24890"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","35","35","62990","65280"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","20","20","44120","43750"
"In post","2023","Unknown","Revenue Scotland","Outside London","AA/AO","10","10","25680","25710"
"In post","2023","Unknown","Revenue Scotland","Outside London","EO","20","20","30710","30440"
"In post","2023","Unknown","Revenue Scotland","Outside London","G6/G7","20","20","66060","65280"
"In post","2023","Unknown","Revenue Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Revenue Scotland","Outside London","SEO/HEO","35","35","41750","38330"
"In post","2023","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Fiscal Commission","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Unknown","Scottish Fiscal Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Fiscal Commission","Outside London","SEO/HEO","15","15","41710","41640"
"In post","2023","Unknown","Scottish Forestry","Outside London","AA/AO","50","50","26550","26220"
"In post","2023","Unknown","Scottish Forestry","Outside London","EO","60","60","32840","32220"
"In post","2023","Unknown","Scottish Forestry","Outside London","G6/G7","20","20","62880","62270"
"In post","2023","Unknown","Scottish Forestry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","Outside London","SEO/HEO","85","80","42860","41500"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Outside London","AA/AO","920","880","26530","26600"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Outside London","EO","1210","1160","30970","30440"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Outside London","G6/G7","2545","2435","66320","65280"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Outside London","SCS level","230","220","91220","85200"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Outside London","SEO/HEO","4235","4070","42040","41640"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Overseas","G6/G7","10","10","84510","84250"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","Outside London","G6/G7","25","25","67830","65280"
"In post","2023","Unknown","Scottish Housing Regulator","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","Outside London","SEO/HEO","25","25","44500","49860"
"In post","2023","Unknown","Scottish Prison Service","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Unknown","Scottish Prison Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Prison Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Prison Service","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Public Pensions Agency","Outside London","AA/AO","195","185","26800","26600"
"In post","2023","Unknown","Scottish Public Pensions Agency","Outside London","EO","85","80","30720","30440"
"In post","2023","Unknown","Scottish Public Pensions Agency","Outside London","G6/G7","20","20","63340","65280"
"In post","2023","Unknown","Scottish Public Pensions Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Public Pensions Agency","Outside London","SEO/HEO","65","65","39590","38330"
"In post","2023","Unknown","Social Security Scotland","Outside London","AA/AO","1365","1285","23180","22180"
"In post","2023","Unknown","Social Security Scotland","Outside London","EO","1515","1465","29610","29100"
"In post","2023","Unknown","Social Security Scotland","Outside London","G6/G7","205","200","65330","65280"
"In post","2023","Unknown","Social Security Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Social Security Scotland","Outside London","SEO/HEO","940","905","38800","37830"
"In post","2023","Unknown","Student Awards Agency for Scotland","Outside London","AA/AO","115","110","23970","24890"
"In post","2023","Unknown","Student Awards Agency for Scotland","Outside London","EO","65","65","31130","30440"
"In post","2023","Unknown","Student Awards Agency for Scotland","Outside London","G6/G7","15","15","67720","67780"
"In post","2023","Unknown","Student Awards Agency for Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","Outside London","SEO/HEO","65","65","42420","41640"
"In post","2023","Unknown","Transport Scotland","Outside London","AA/AO","45","45","25620","25300"
"In post","2023","Unknown","Transport Scotland","Outside London","EO","40","40","30780","30440"
"In post","2023","Unknown","Transport Scotland","Outside London","G6/G7","155","150","67150","65280"
"In post","2023","Unknown","Transport Scotland","Outside London","SCS level","10","10","88780","85200"
"In post","2023","Unknown","Transport Scotland","Outside London","SEO/HEO","280","275","43540","42860"
"In post","2023","Unknown","UK Space Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Outside London","AA/AO","835","765","25120","25620"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Outside London","EO","1065","1005","29860","30610"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Outside London","G6/G7","1145","1090","64530","63900"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Outside London","SCS level","185","180","90200","81600"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Outside London","SEO/HEO","2720","2580","42790","39690"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Building Digital UK","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Central Civil Service Fast Stream","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Central Civil Service Fast Stream","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Central Civil Service Fast Stream","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","10","[c]","26360","25920"
"Leaver CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","10","[c]","33840","33700"
"Leaver CS","2023","Analysis","Companies House","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","Outside London","AA/AO","35","[c]","19340","19280"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","Outside London","G6/G7","50","[c]","51030","49260"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","Outside London","SEO/HEO","95","[c]","35340","30650"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","10","[c]","31900","32750"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","London","SEO/HEO","10","[c]","30690","18370"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","Outside London","SEO/HEO","10","[c]","40230","40420"
"Leaver CS","2023","Analysis","Department for International Trade","London","EO","10","[c]","26250","26250"
"Leaver CS","2023","Analysis","Department for International Trade","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for International Trade","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","London","SEO/HEO","10","[c]","39230","38280"
"Leaver CS","2023","Analysis","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
