"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Home Office","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AO","Heterosexual / straight","45","[c]","22400","22400"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","AO","Unknown","35","[c]","22500","22400"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","EO","Heterosexual / straight","65","[c]","26590","26280"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AA","Heterosexual / straight","30","[c]","21410","21060"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AO","Heterosexual / straight","50","[c]","23290","22220"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","EO","Heterosexual / straight","35","[c]","28830","29200"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AO","Heterosexual / straight","70","[c]","24780","22220"
"Leaver CS","2023","Ministry of Defence","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","EO","Heterosexual / straight","35","[c]","29350","28170"
"Leaver CS","2023","Ministry of Defence","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","HEO","Heterosexual / straight","50","[c]","36410","35010"
"Leaver CS","2023","Ministry of Defence","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","East of England","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AO","Heterosexual / straight","45","[c]","27920","26560"
"Leaver CS","2023","Ministry of Defence","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","EO","Heterosexual / straight","40","[c]","32340","31020"
"Leaver CS","2023","Ministry of Defence","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","HEO","Heterosexual / straight","40","[c]","38830","38680"
"Leaver CS","2023","Ministry of Defence","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO","Heterosexual / straight","50","[c]","47250","45750"
"Leaver CS","2023","Ministry of Defence","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AO","Heterosexual / straight","55","[c]","23620","22220"
"Leaver CS","2023","Ministry of Defence","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","HEO","Unknown","35","[c]","46800","46540"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AA","Heterosexual / straight","45","[c]","21230","21380"
"Leaver CS","2023","Ministry of Defence","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AO","Heterosexual / straight","105","[c]","26610","22330"
"Leaver CS","2023","Ministry of Defence","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","EO","Heterosexual / straight","30","[c]","31600","27470"
"Leaver CS","2023","Ministry of Defence","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","HEO","Heterosexual / straight","45","[c]","39890","34300"
"Leaver CS","2023","Ministry of Defence","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South East (England)","AA","Heterosexual / straight","60","[c]","21870","21380"
"Leaver CS","2023","Ministry of Defence","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South East (England)","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South East (England)","AA","Unknown","40","[c]","21210","21060"
"Leaver CS","2023","Ministry of Defence","South East (England)","AO","Heterosexual / straight","170","[c]","26670","23720"
"Leaver CS","2023","Ministry of Defence","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
