"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Commercial","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Merseyside","EO","25","25","26490","26410"
"In post","2023","Commercial","Commercial","Merseyside","G6","15","15","70480","66270"
"In post","2023","Commercial","Commercial","Merseyside","G7","40","40","58420","56000"
"In post","2023","Commercial","Commercial","Merseyside","HEO","70","70","31760","32110"
"In post","2023","Commercial","Commercial","Merseyside","SCS level","10","10","94700","87160"
"In post","2023","Commercial","Commercial","Merseyside","SEO","105","105","39870","40450"
"In post","2023","Commercial","Commercial","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire","EO","10","10","26720","27020"
"In post","2023","Commercial","Commercial","North Yorkshire","G6","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire","G7","30","30","56630","52880"
"In post","2023","Commercial","Commercial","North Yorkshire","HEO","15","15","31900","31870"
"In post","2023","Commercial","Commercial","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire","SEO","20","20","39970","38800"
"In post","2023","Commercial","Commercial","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","G7","20","20","62490","58030"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","HEO","10","10","30930","30320"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","SEO","15","15","39230","37710"
"In post","2023","Commercial","Commercial","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - South","EO","10","10","30410","29890"
"In post","2023","Commercial","Commercial","Outer London - South","G6","10","10","78130","74740"
"In post","2023","Commercial","Commercial","Outer London - South","G7","15","15","63530","64080"
"In post","2023","Commercial","Commercial","Outer London - South","HEO","15","15","37050","36180"
"In post","2023","Commercial","Commercial","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - South","SEO","30","30","44810","43660"
"In post","2023","Commercial","Commercial","Outer London - West and North West","AO","20","20","23800","23460"
"In post","2023","Commercial","Commercial","Outer London - West and North West","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - West and North West","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - West and North West","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Outer London - West and North West","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","SEO","10","10","68790","69790"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","AO","25","20","22250","21780"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","EO","45","45","26630","26350"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","G6","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","G7","20","20","59490","56520"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","HEO","35","35","34240","33990"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Shropshire and Staffordshire","SEO","35","35","41520","41780"
"In post","2023","Commercial","Commercial","South Yorkshire","EO","10","10","26240","25900"
"In post","2023","Commercial","Commercial","South Yorkshire","G6","15","10","71290","66270"
"In post","2023","Commercial","Commercial","South Yorkshire","G7","35","35","59250","56000"
"In post","2023","Commercial","Commercial","South Yorkshire","HEO","15","15","31500","31190"
"In post","2023","Commercial","Commercial","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Yorkshire","SEO","45","40","40080","39090"
"In post","2023","Commercial","Commercial","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Southern Scotland","G7","30","30","58400","56000"
"In post","2023","Commercial","Commercial","Southern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southern Scotland","SEO","15","15","41520","40810"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Surrey, East and West Sussex","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Tees Valley and Durham","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Tees Valley and Durham","G7","15","15","56320","55180"
"In post","2023","Commercial","Commercial","Tees Valley and Durham","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Tees Valley and Durham","SEO","25","25","39720","39090"
"In post","2023","Commercial","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Central Scotland","AO","20","15","25990","28490"
"In post","2023","Commercial","Commercial","West Central Scotland","EO","35","30","27710","27080"
"In post","2023","Commercial","Commercial","West Central Scotland","G6","10","10","78210","78600"
"In post","2023","Commercial","Commercial","West Central Scotland","G7","25","20","62800","65500"
"In post","2023","Commercial","Commercial","West Central Scotland","HEO","55","55","34270","33990"
"In post","2023","Commercial","Commercial","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Central Scotland","SEO","35","35","42320","42700"
"In post","2023","Commercial","Commercial","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","West Midlands","EO","10","10","27400","26410"
"In post","2023","Commercial","Commercial","West Midlands","G6","15","15","80800","78000"
"In post","2023","Commercial","Commercial","West Midlands","G7","50","50","63090","65500"
"In post","2023","Commercial","Commercial","West Midlands","HEO","30","30","31990","31640"
"In post","2023","Commercial","Commercial","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","West Midlands","SEO","40","40","41080","39640"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","AA","10","10","19000","19000"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","AO","30","30","22500","22500"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","EO","35","30","27220","26960"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","G7","20","15","54530","53740"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","HEO","50","50","32490","31660"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Wales and The Valleys","SEO","50","45","41560","40820"
"In post","2023","Commercial","Commercial","West Yorkshire","EO","10","10","25990","25830"
"In post","2023","Commercial","Commercial","West Yorkshire","G6","25","25","72990","69060"
"In post","2023","Commercial","Commercial","West Yorkshire","G7","80","80","62980","65500"
"In post","2023","Commercial","Commercial","West Yorkshire","HEO","45","45","31710","31270"
"In post","2023","Commercial","Commercial","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","West Yorkshire","SEO","75","75","38980","38050"
"In post","2023","Commercial","Communications","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Inner London - East","G7","20","20","57690","56430"
"In post","2023","Commercial","Human Resources","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","International Trade","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medicine","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Greater Manchester","HEO","10","10","34730","34850"
"In post","2023","Commercial","Operational Delivery","Greater Manchester","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - East","EO","10","10","30180","29370"
"In post","2023","Commercial","Operational Delivery","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - East","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Inner London - West","EO","25","25","32290","32300"
"In post","2023","Commercial","Operational Delivery","Inner London - West","G6","15","15","82320","82220"
"In post","2023","Commercial","Operational Delivery","Inner London - West","G7","55","55","60000","58890"
"In post","2023","Commercial","Operational Delivery","Inner London - West","HEO","35","35","35940","35020"
"In post","2023","Commercial","Operational Delivery","Inner London - West","SCS level","10","10","118720","117760"
"In post","2023","Commercial","Operational Delivery","Inner London - West","SEO","65","65","46800","45130"
"In post","2023","Commercial","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Merseyside","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Devon","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Other","Devon","G6","10","10","60240","60490"
"In post","2023","Commercial","Other","Devon","G7","50","45","47070","47960"
"In post","2023","Commercial","Other","Devon","HEO","20","20","31500","30930"
"In post","2023","Commercial","Other","Devon","SEO","30","30","38330","37420"
"In post","2023","Commercial","Other","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Greater Manchester","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Other","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Inner London - West","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Other","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Surrey, East and West Sussex","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Other","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Devon","G6","10","5","[c]","[c]"
"In post","2023","Commercial","Policy","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East Anglia","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Policy","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East Anglia","SEO","5","5","[c]","[c]"
