"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Counter Fraud","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Bristol, City of","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Central Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Birmingham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Leeds","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","North Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Nottingham","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Hertfordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Croydon","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Hackney and Newham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Sunderland","Heterosexual / straight","35","[c]","22090","21690"
"Leaver CS","2023","Debt","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Sunderland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Sunderland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Tyneside","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Liverpool","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","City of Edinburgh","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Glasgow City","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Na h-Eileanan Siar","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","South Lanarkshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","West Sussex (South West)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Somerset CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Cardiff and Vale of Glamorgan","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Central Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Central Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Birmingham","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Coventry","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Dudley","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Dudley","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Warwickshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Warwickshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Warwickshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Bradford","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Bradford","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Nottingham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Nottingham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Cambridgeshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
