"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Surrey, East and West Sussex","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","80","[c]","37830","37520"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","Heterosexual / straight","285","[c]","21900","21690"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","Unknown","205","[c]","22150","21780"
"Leaver CS","2023","Tees Valley and Durham","EO","Heterosexual / straight","85","[c]","27420","28080"
"Leaver CS","2023","Tees Valley and Durham","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","75","[c]","35570","34850"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Heterosexual / straight","35","[c]","29190","28120"
"Leaver CS","2023","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","210","[c]","36830","33920"
"Leaver CS","2023","West Central Scotland","AA/AO","Heterosexual / straight","305","[c]","22980","21690"
"Leaver CS","2023","West Central Scotland","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","AA/AO","Undeclared","30","[c]","24520","21690"
"Leaver CS","2023","West Central Scotland","AA/AO","Unknown","325","[c]","23510","22400"
"Leaver CS","2023","West Central Scotland","EO","Heterosexual / straight","175","[c]","29300","28120"
"Leaver CS","2023","West Central Scotland","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","EO","Unknown","155","[c]","30550","29100"
"Leaver CS","2023","West Central Scotland","G6/G7","Heterosexual / straight","70","[c]","60280","58640"
"Leaver CS","2023","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","Unknown","45","[c]","62120","58850"
"Leaver CS","2023","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","Heterosexual / straight","170","[c]","39970","38330"
"Leaver CS","2023","West Central Scotland","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","Unknown","85","[c]","39770","38460"
"Leaver CS","2023","West Central Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","Heterosexual / straight","315","[c]","21520","21690"
"Leaver CS","2023","West Midlands","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","Unknown","335","[c]","21750","21730"
"Leaver CS","2023","West Midlands","EO","Heterosexual / straight","225","[c]","27360","27570"
"Leaver CS","2023","West Midlands","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","EO","Unknown","110","[c]","27040","26780"
"Leaver CS","2023","West Midlands","G6/G7","Heterosexual / straight","90","[c]","57390","52150"
"Leaver CS","2023","West Midlands","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","Unknown","55","[c]","60590","56750"
"Leaver CS","2023","West Midlands","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","Heterosexual / straight","195","[c]","37810","36740"
"Leaver CS","2023","West Midlands","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","Unknown","100","[c]","37260","37060"
"Leaver CS","2023","West Midlands","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","Heterosexual / straight","445","[c]","21580","21840"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","LGBO","30","[c]","21470","21690"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","Undeclared","105","[c]","21340","21840"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","Unknown","200","[c]","21250","21690"
"Leaver CS","2023","West Wales and The Valleys","EO","Heterosexual / straight","150","[c]","27740","27570"
"Leaver CS","2023","West Wales and The Valleys","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","EO","Unknown","40","[c]","27670","28100"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","Heterosexual / straight","40","[c]","63700","61440"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","120","[c]","38600","38160"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","Heterosexual / straight","245","[c]","21740","21690"
"Leaver CS","2023","West Yorkshire","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","Unknown","295","[c]","21670","21690"
"Leaver CS","2023","West Yorkshire","EO","Heterosexual / straight","225","[c]","27750","27570"
"Leaver CS","2023","West Yorkshire","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","EO","Unknown","145","[c]","26830","27370"
"Leaver CS","2023","West Yorkshire","G6/G7","Heterosexual / straight","90","[c]","60540","59590"
"Leaver CS","2023","West Yorkshire","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","Unknown","100","[c]","58420","59670"
"Leaver CS","2023","West Yorkshire","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","Heterosexual / straight","180","[c]","36030","34970"
"Leaver CS","2023","West Yorkshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","Unknown","165","[c]","35210","36820"
"Leaver CS","2023","West Yorkshire","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","60","[c]","27370","27570"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","45","[c]","36920","37540"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","Heterosexual / straight","40","[c]","21880","21690"
"Leaver Dept.","2023","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
