"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SEO/HEO","Heterosexual / straight","80","80","39310","39140"
"In post","2023","Mixed","Finance","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","AA/AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Mixed","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","EO","Heterosexual / straight","55","55","28970","28130"
"In post","2023","Mixed","Human Resources","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","G6/G7","Heterosexual / straight","55","55","59050","59220"
"In post","2023","Mixed","Human Resources","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","SEO/HEO","Heterosexual / straight","100","100","37920","37720"
"In post","2023","Mixed","Human Resources","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Human Resources","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Human Resources","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","AA/AO","Heterosexual / straight","35","35","23290","23200"
"In post","2023","Mixed","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","EO","Heterosexual / straight","55","50","28640","28200"
"In post","2023","Mixed","Legal","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","G6/G7","Heterosexual / straight","155","140","59920","56450"
"In post","2023","Mixed","Legal","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Legal","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Legal","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Legal","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","SEO/HEO","Heterosexual / straight","50","50","38170","38760"
"In post","2023","Mixed","Legal","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","No function","AA/AO","Heterosexual / straight","1285","1185","25330","23000"
"In post","2023","Mixed","No function","AA/AO","LGBO","155","150","25690","23230"
"In post","2023","Mixed","No function","AA/AO","Undeclared","125","110","24930","22520"
"In post","2023","Mixed","No function","AA/AO","Unknown","95","80","23730","22520"
"In post","2023","Mixed","No function","EO","Heterosexual / straight","1245","1170","29510","28120"
"In post","2023","Mixed","No function","EO","LGBO","155","150","29120","28120"
"In post","2023","Mixed","No function","EO","Undeclared","145","130","29310","28120"
"In post","2023","Mixed","No function","EO","Unknown","95","85","29600","28120"
"In post","2023","Mixed","No function","G6/G7","Heterosexual / straight","595","570","59900","57710"
"In post","2023","Mixed","No function","G6/G7","LGBO","65","65","59470","58930"
"In post","2023","Mixed","No function","G6/G7","Undeclared","55","50","59990","56630"
"In post","2023","Mixed","No function","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Mixed","No function","SCS level","Heterosexual / straight","65","65","84500","78140"
"In post","2023","Mixed","No function","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","No function","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","No function","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","No function","SEO/HEO","Heterosexual / straight","1185","1160","38410","37510"
"In post","2023","Mixed","No function","SEO/HEO","LGBO","145","145","38210","37570"
"In post","2023","Mixed","No function","SEO/HEO","Undeclared","90","90","39580","39530"
"In post","2023","Mixed","No function","SEO/HEO","Unknown","75","75","38570","37850"
"In post","2023","Mixed","No function","Unknown","Heterosexual / straight","550","520","31250","29050"
"In post","2023","Mixed","No function","Unknown","LGBO","65","60","27650","25300"
"In post","2023","Mixed","No function","Unknown","Undeclared","35","35","32390","29300"
"In post","2023","Mixed","No function","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Project Delivery","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","EO","Heterosexual / straight","35","30","28670","28130"
"In post","2023","Mixed","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","G6/G7","Heterosexual / straight","100","100","61990","62540"
"In post","2023","Mixed","Project Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Project Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Project Delivery","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SEO/HEO","Heterosexual / straight","150","145","38570","39450"
"In post","2023","Mixed","Project Delivery","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Mixed","Project Delivery","SEO/HEO","Unknown","30","30","35760","35000"
"In post","2023","Mixed","Project Delivery","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Property","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SEO/HEO","Heterosexual / straight","45","40","38490","38340"
"In post","2023","Mixed","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","AA/AO","Heterosexual / straight","40","40","29310","27480"
"In post","2023","Mixed","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Security","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SEO/HEO","Heterosexual / straight","30","30","40270","38120"
"In post","2023","Mixed","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA/AO","Heterosexual / straight","30","30","24850","25620"
"In post","2023","Mixed","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Heterosexual / straight","45","45","30030","29940"
"In post","2023","Mixed","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G6/G7","Heterosexual / straight","55","55","60680","61900"
