"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Government Legal Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Prison and Probation Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","London","G6/G7","10","[c]","62930","59290"
"Leaver CS","2023","Human Resources","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","AA/AO","20","[c]","21720","21380"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","15","[c]","28950","27740"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","AA/AO","30","[c]","22000","22030"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","EO","10","[c]","29820","30920"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East of England","SEO/HEO","10","[c]","39180","35160"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","AA/AO","10","[c]","26210","26450"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","EO","10","[c]","31350","30610"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","London","SEO/HEO","15","[c]","44160","45200"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","AA/AO","35","[c]","22150","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","10","[c]","36790","34300"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","45","[c]","46460","46130"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","AA/AO","30","[c]","21800","22030"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","65","[c]","21990","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","EO","50","[c]","29410","27470"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","50","[c]","38150","36120"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","AA/AO","65","[c]","21570","21380"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","EO","35","[c]","29100","27470"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","35","[c]","36990","36380"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","AA/AO","20","[c]","21850","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","35","[c]","29930","29930"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","38640","37050"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AA/AO","20","[c]","21760","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","25","[c]","27770","27470"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","SEO/HEO","15","[c]","38400","36940"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Planning Inspectorate","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Prison Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The Insolvency Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The Insolvency Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Health Security Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Hydrographic Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Valuation Office Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Vehicle Certification Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
