"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","Female","65","[c]","26160","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Wandsworth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Westminster","Female","110","[c]","34320","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","Westminster","Male","80","[c]","35290","34260"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","East Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","East Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Medway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Mid Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Blackpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","30","[c]","22750","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Liverpool","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Liverpool","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Yorkshire","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Yorkshire","York","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Redbridge and Waltham Forest","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - East and North East","Redbridge and Waltham Forest","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Croydon","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Croydon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","Female","30","[c]","21640","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","South Yorkshire","Sheffield","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","South Yorkshire","Sheffield","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (South West)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Birmingham","Female","70","[c]","23450","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Birmingham","Male","35","[c]","28430","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Dudley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Midlands","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Gwynedd","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Bradford","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Leeds","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Leeds","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Wakefield","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","Female","30","[c]","31460","28080"
"Leaver CS","2023","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Devon","Plymouth","Female","40","[c]","39600","39520"
"Leaver CS","2023","HM Land Registry","Devon","Plymouth","Male","55","[c]","40400","39460"
"Leaver CS","2023","HM Land Registry","Dorset and Somerset","Dorset","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Dorset and Somerset","Dorset","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Anglia","Peterborough","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Lancashire","Mid Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Lancashire","Mid Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Merseyside","Wirral","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Merseyside","Wirral","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outer London - South","Croydon","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outer London - South","Croydon","Male","35","[c]","39000","37350"
"Leaver CS","2023","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Tees Valley and Durham","Durham","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Tees Valley and Durham","Durham","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Midlands","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Midlands","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Wales and The Valleys","Swansea","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Wales and The Valleys","Swansea","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Luton","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Cheshire East","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Cheshire East","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Cheshire West and Chester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Warrington","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire","Warrington","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cumbria","East Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cumbria","West Cumbria","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cumbria","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Devon CC","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Devon CC","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Dorset","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Dorset","Male","65","[c]","[c]","[c]"
