"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Inner London - West","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Inner London - West","London","EO","55","[c]","23540","26250"
"Leaver CS","2023","Department for International Trade","Inner London - West","London","G6/G7","80","[c]","56770","55370"
"Leaver CS","2023","Department for International Trade","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Inner London - West","London","SEO/HEO","70","[c]","36730","38160"
"Leaver CS","2023","Department for International Trade","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","AA/AO","20","[c]","24620","26870"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","EO","20","[c]","28810","28090"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","G6/G7","65","[c]","57370","54630"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","SCS level","20","[c]","89830","78690"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","SEO/HEO","80","[c]","36480","34310"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","G6/G7","10","[c]","50120","49700"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","SEO/HEO","15","[c]","34510","36340"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Greater Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - West","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - West","London","EO","15","[c]","31080","30920"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - West","London","G6/G7","80","[c]","60610","56450"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - West","London","SCS level","15","[c]","88480","81400"
"Leaver CS","2023","Department for Transport (excl. agencies)","Inner London - West","London","SEO/HEO","75","[c]","39800","42470"
"Leaver CS","2023","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Midlands","Outside London","SEO/HEO","10","[c]","36660","38650"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","10","[c]","37340","39240"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","AA/AO","15","[c]","24780","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","EO","145","[c]","29210","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","15","[c]","22950","22690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","105","[c]","28460","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","AA/AO","15","[c]","21560","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","EO","40","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","AA/AO","30","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","EO","40","[c]","27770","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cumbria","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Cumbria","Outside London","EO","10","[c]","27930","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","AA/AO","70","[c]","21520","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","EO","130","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","35740","34970"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Devon","Outside London","AA/AO","65","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Devon","Outside London","EO","60","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","AA/AO","20","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","EO","60","[c]","27860","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","AA/AO","30","[c]","21600","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","EO","130","[c]","27910","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","AA/AO","65","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","EO","65","[c]","27850","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","25","[c]","21510","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","EO","45","[c]","27920","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","AA/AO","170","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","EO","115","[c]","27770","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Essex","Outside London","AA/AO","30","[c]","25130","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Essex","Outside London","EO","120","[c]","30070","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","85","[c]","21590","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","200","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","AA/AO","255","[c]","21470","21500"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","EO","180","[c]","27690","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","G6/G7","35","[c]","59750","56940"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","SEO/HEO","60","[c]","37390","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","AA/AO","115","[c]","21300","21260"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","EO","95","[c]","27690","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","45","[c]","21520","21500"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","60","[c]","27830","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","AA/AO","20","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","EO","25","[c]","27810","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - East","London","AA/AO","75","[c]","24910","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - East","London","EO","220","[c]","31640","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - East","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - West","London","AA/AO","40","[c]","25530","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - West","London","EO","110","[c]","30160","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - West","London","G6/G7","45","[c]","61070","57910"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - West","London","SCS level","10","[c]","102380","103550"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Inner London - West","London","SEO/HEO","95","[c]","41240","39780"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Kent","Outside London","AA/AO","60","[c]","25030","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Kent","Outside London","EO","115","[c]","30210","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","AA/AO","265","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","EO","130","[c]","27760","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","G6/G7","35","[c]","61470","60780"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","SEO/HEO","60","[c]","36450","34970"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","50","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","95","[c]","27640","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","AA/AO","15","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","EO","45","[c]","27670","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","AA/AO","100","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","EO","140","[c]","27780","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","SEO/HEO","15","[c]","35100","34290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","EO","15","[c]","27830","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","EO","15","[c]","27590","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","AA/AO","280","[c]","21470","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","EO","135","[c]","27640","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","G6/G7","55","[c]","57910","56790"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","80","[c]","38120","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","AA/AO","40","[c]","25250","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","EO","155","[c]","31570","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - South","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - South","London","EO","60","[c]","31910","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","AA/AO","15","[c]","25540","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","EO","185","[c]","31470","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","AA/AO","110","[c]","21570","21690"
