"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","North East (England)","SEO","25","[c]","40840","40480"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","G7","15","[c]","52730","51770"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","HEO","20","[c]","33210","34170"
"New entrant CS","2023","40-49","Digital, Data & Technology","North West (England)","SEO","25","[c]","39460","39000"
"New entrant CS","2023","40-49","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Scotland","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","G7","10","[c]","53810","52600"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","HEO","10","[c]","32560","31270"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South East (England)","SEO","10","[c]","40350","38830"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","EO","15","[c]","27080","27080"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","G7","15","[c]","52260","49900"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","HEO","20","[c]","32540","32970"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","SEO","20","[c]","41440","40990"
"New entrant CS","2023","40-49","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","G7","15","[c]","55960","55830"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","HEO","10","[c]","35930","35570"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Wales","SEO","15","[c]","43280","42990"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","EO","10","[c]","28300","27650"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","G7","10","[c]","55950","57950"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","HEO","20","[c]","35340","34400"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","SEO","25","[c]","42560","44930"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","G7","30","[c]","55160","54680"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","HEO","10","[c]","34830","34400"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","SEO","20","[c]","39950","40390"
"New entrant CS","2023","40-49","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","SEO","10","[c]","45250","45170"
"New entrant CS","2023","40-49","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","North West (England)","SEO","10","[c]","39250","38470"
"New entrant CS","2023","40-49","Finance","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","North East (England)","AO","10","[c]","22070","22150"
"New entrant CS","2023","40-49","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","North West (England)","AO","30","[c]","21850","22150"
"New entrant CS","2023","40-49","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","South East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Yorkshire and The Humber","AO","10","[c]","22000","22150"
"New entrant CS","2023","40-49","Grants Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South East (England)","EO","10","[c]","27930","27080"
"New entrant CS","2023","40-49","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South East (England)","HEO","10","[c]","34000","33830"
"New entrant CS","2023","40-49","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South West (England)","AO","10","[c]","22010","22110"
"New entrant CS","2023","40-49","Human Resources","South West (England)","EO","10","[c]","27240","27080"
"New entrant CS","2023","40-49","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","South West (England)","HEO","10","[c]","33490","33830"
"New entrant CS","2023","40-49","Human Resources","South West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","West Midlands (England)","EO","10","[c]","28820","30080"
"New entrant CS","2023","40-49","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","East of England","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","G7","30","[c]","55610","54100"
"New entrant CS","2023","40-49","Legal","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North West (England)","G7","10","[c]","52450","52600"
"New entrant CS","2023","40-49","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","West Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","East Midlands (England)","AA","35","[c]","22090","23230"
"New entrant CS","2023","40-49","No function","East Midlands (England)","AO","170","[c]","24130","22520"
"New entrant CS","2023","40-49","No function","East Midlands (England)","EO","35","[c]","27800","27500"
"New entrant CS","2023","40-49","No function","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","East Midlands (England)","G7","20","[c]","57680","53920"
"New entrant CS","2023","40-49","No function","East Midlands (England)","HEO","35","[c]","32880","33000"
"New entrant CS","2023","40-49","No function","East Midlands (England)","SEO","20","[c]","45190","45000"
"New entrant CS","2023","40-49","No function","East Midlands (England)","Unknown","50","[c]","23360","23640"
"New entrant CS","2023","40-49","No function","East of England","AA","45","[c]","22700","23230"
"New entrant CS","2023","40-49","No function","East of England","AO","155","[c]","26070","24070"
"New entrant CS","2023","40-49","No function","East of England","EO","40","[c]","28200","26910"
"New entrant CS","2023","40-49","No function","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","East of England","G7","15","[c]","61410","54000"
"New entrant CS","2023","40-49","No function","East of England","HEO","20","[c]","34010","33540"
"New entrant CS","2023","40-49","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","East of England","SEO","20","[c]","44040","44100"
"New entrant CS","2023","40-49","No function","East of England","Unknown","60","[c]","24450","23640"
"New entrant CS","2023","40-49","No function","London","AA","25","[c]","26190","26630"
"New entrant CS","2023","40-49","No function","London","AO","240","[c]","28090","26400"
"New entrant CS","2023","40-49","No function","London","EO","150","[c]","30160","29750"
"New entrant CS","2023","40-49","No function","London","G6","30","[c]","71010","69270"
"New entrant CS","2023","40-49","No function","London","G7","60","[c]","60120","59000"
"New entrant CS","2023","40-49","No function","London","HEO","75","[c]","36170","36000"
"New entrant CS","2023","40-49","No function","London","SCS level","25","[c]","106480","95000"
"New entrant CS","2023","40-49","No function","London","SEO","50","[c]","44010","43080"
"New entrant CS","2023","40-49","No function","London","Unknown","50","[c]","27220","27640"
"New entrant CS","2023","40-49","No function","North East (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","North East (England)","AO","175","[c]","23960","22520"
"New entrant CS","2023","40-49","No function","North East (England)","EO","65","[c]","26350","25880"
"New entrant CS","2023","40-49","No function","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","North East (England)","G7","15","[c]","54940","53000"
"New entrant CS","2023","40-49","No function","North East (England)","HEO","25","[c]","33220","32490"
"New entrant CS","2023","40-49","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","North East (England)","SEO","15","[c]","41500","39670"
"New entrant CS","2023","40-49","No function","North East (England)","Unknown","30","[c]","21900","23640"
"New entrant CS","2023","40-49","No function","North West (England)","AA","45","[c]","22010","23230"
"New entrant CS","2023","40-49","No function","North West (England)","AO","440","[c]","23430","22400"
"New entrant CS","2023","40-49","No function","North West (England)","EO","180","[c]","26490","25750"
"New entrant CS","2023","40-49","No function","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","North West (England)","G7","30","[c]","62150","56320"
"New entrant CS","2023","40-49","No function","North West (England)","HEO","40","[c]","32920","32480"
"New entrant CS","2023","40-49","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","North West (England)","SEO","45","[c]","43730","43250"
"New entrant CS","2023","40-49","No function","North West (England)","Unknown","125","[c]","24010","23640"
"New entrant CS","2023","40-49","No function","Northern Ireland","AO","45","[c]","22530","22400"
"New entrant CS","2023","40-49","No function","Northern Ireland","EO","30","[c]","26270","25750"
"New entrant CS","2023","40-49","No function","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scotland","AA","15","[c]","21400","22080"
"New entrant CS","2023","40-49","No function","Scotland","AO","175","[c]","22730","22400"
"New entrant CS","2023","40-49","No function","Scotland","EO","100","[c]","27170","26780"
"New entrant CS","2023","40-49","No function","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scotland","HEO","20","[c]","33570","33360"
"New entrant CS","2023","40-49","No function","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scotland","SEO","20","[c]","46800","44750"
"New entrant CS","2023","40-49","No function","South East (England)","AA","55","[c]","22380","23230"
"New entrant CS","2023","40-49","No function","South East (England)","AO","245","[c]","26380","24680"
"New entrant CS","2023","40-49","No function","South East (England)","EO","115","[c]","26870","25880"
