"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","AA/AO","AO","10","[c]","26160","26870"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","EO","EO","15","[c]","27760","26960"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","G6/G7","G7","15","[c]","55830","53440"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","SEO/HEO","HEO","15","[c]","32850","31800"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","SEO/HEO","SEO","20","[c]","42860","41780"
"Leaver CS","2023","Department for Transport","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","EO","EO","10","[c]","27160","26960"
"Leaver CS","2023","Department for Transport","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","SEO/HEO","HEO","10","[c]","27650","30730"
"Leaver CS","2023","Department for Transport","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","AA/AO","AA","135","[c]","18770","19000"
"Leaver CS","2023","Department for Transport","Operational Delivery","AA/AO","AO","525","[c]","23120","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","EO","EO","370","[c]","27950","26960"
"Leaver CS","2023","Department for Transport","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","G6/G7","G7","10","[c]","56130","57000"
"Leaver CS","2023","Department for Transport","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","SEO/HEO","HEO","45","[c]","32840","32240"
"Leaver CS","2023","Department for Transport","Operational Delivery","SEO/HEO","SEO","20","[c]","43190","42350"
"Leaver CS","2023","Department for Transport","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","SEO/HEO","SEO","10","[c]","45610","42990"
"Leaver CS","2023","Department for Transport","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","AA/AO","AO","15","[c]","24470","25730"
"Leaver CS","2023","Department for Transport","Unknown","EO","EO","20","[c]","29900","30720"
"Leaver CS","2023","Department for Transport","Unknown","G6/G7","G6","25","[c]","74930","70230"
"Leaver CS","2023","Department for Transport","Unknown","G6/G7","G7","60","[c]","56860","55940"
"Leaver CS","2023","Department for Transport","Unknown","SCS level","SCS level","15","[c]","85890","80800"
"Leaver CS","2023","Department for Transport","Unknown","SEO/HEO","HEO","50","[c]","34960","35600"
"Leaver CS","2023","Department for Transport","Unknown","SEO/HEO","SEO","50","[c]","42680","43750"
"Leaver CS","2023","Department for Work and Pensions","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","AA/AO","AO","110","[c]","22860","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","EO","EO","200","[c]","28770","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","SEO/HEO","HEO","30","[c]","35650","34290"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","AA/AO","AO","10","[c]","21940","21690"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","EO","EO","50","[c]","28010","28120"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","G6/G7","G6","35","[c]","71750","72580"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","G6/G7","G7","90","[c]","55910","55900"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","HEO","40","[c]","34150","34170"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","SEO","100","[c]","40970","39960"
"Leaver CS","2023","Department for Work and Pensions","Finance","AA/AO","AO","25","[c]","22510","21690"
"Leaver CS","2023","Department for Work and Pensions","Finance","EO","EO","20","[c]","25910","28120"
"Leaver CS","2023","Department for Work and Pensions","Finance","G6/G7","G6","10","[c]","70710","71810"
"Leaver CS","2023","Department for Work and Pensions","Finance","G6/G7","G7","15","[c]","54520","54400"
"Leaver CS","2023","Department for Work and Pensions","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","SEO/HEO","HEO","25","[c]","35660","34170"
"Leaver CS","2023","Department for Work and Pensions","Finance","SEO/HEO","SEO","25","[c]","40300","38470"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","AA/AO","AA","25","[c]","21140","21250"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","AA/AO","AO","2665","[c]","21800","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","EO","EO","3810","[c]","28680","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","G6/G7","G6","15","[c]","66740","66860"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","G6/G7","G7","50","[c]","56150","53870"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","SEO/HEO","HEO","180","[c]","34610","34290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","SEO/HEO","SEO","115","[c]","45920","41630"
"Leaver CS","2023","Department for Work and Pensions","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","AA/AO","AO","330","[c]","21880","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","EO","EO","45","[c]","28700","28120"
"Leaver CS","2023","Department for Work and Pensions","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","SEO/HEO","HEO","20","[c]","35060","34630"
"Leaver CS","2023","Department for Work and Pensions","Other","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","AA/AO","AO","35","[c]","23300","21690"
"Leaver CS","2023","Department for Work and Pensions","Policy","EO","EO","25","[c]","25580","27570"
"Leaver CS","2023","Department for Work and Pensions","Policy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","G6/G7","G7","20","[c]","56330","55150"
"Leaver CS","2023","Department for Work and Pensions","Policy","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","SEO/HEO","HEO","25","[c]","36590","36650"
"Leaver CS","2023","Department for Work and Pensions","Policy","SEO/HEO","SEO","20","[c]","42820","43760"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","EO","EO","15","[c]","25830","27840"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","G6/G7","G7","10","[c]","52000","50950"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","SEO/HEO","HEO","25","[c]","35490","34290"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","SEO/HEO","SEO","20","[c]","39850","38640"
"Leaver CS","2023","Department for Work and Pensions","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","EO","EO","15","[c]","27570","27320"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","SEO/HEO","SEO","10","[c]","42010","40820"
"Leaver CS","2023","Department for Work and Pensions","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","SEO","10","[c]","40010","40830"
"Leaver CS","2023","Department of Health and Social Care","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","G6/G7","G6","15","[c]","66670","67600"
"Leaver CS","2023","Department of Health and Social Care","Medicine","G6/G7","G7","15","[c]","53150","53730"
"Leaver CS","2023","Department of Health and Social Care","Medicine","SCS level","SCS level","40","[c]","106690","112570"
"Leaver CS","2023","Department of Health and Social Care","Medicine","SEO/HEO","HEO","20","[c]","35760","34060"
"Leaver CS","2023","Department of Health and Social Care","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","AA/AO","AA","35","[c]","20380","20100"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","AA/AO","AO","160","[c]","21560","20880"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","EO","EO","245","[c]","26250","26880"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","G6/G7","G6","120","[c]","65740","66230"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","G6/G7","G7","210","[c]","52860","53130"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","SCS level","SCS level","75","[c]","95220","92270"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","SEO/HEO","HEO","305","[c]","32030","32330"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","SEO/HEO","SEO","285","[c]","39810","40070"
"Leaver CS","2023","Department of Health and Social Care","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","AA/AO","AA","15","[c]","21630","20100"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","AA/AO","AO","20","[c]","21490","20880"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","EO","EO","50","[c]","26100","25510"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","G6/G7","G6","20","[c]","75160","75030"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","G6/G7","G7","45","[c]","52970","51840"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","SEO/HEO","HEO","165","[c]","32140","32330"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","SEO/HEO","SEO","145","[c]","40690","41280"
"Leaver CS","2023","Department of Health and Social Care","Unknown","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","EO","EO","100","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","G6/G7","G6","40","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","G6/G7","G7","105","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","SCS level","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","SEO/HEO","HEO","85","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","SEO/HEO","SEO","95","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Inspector of Education and Training","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Operational Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
