"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","North West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","SEO/HEO","Male","45","[c]","35890","34400"
"New entrant CS","2023","Asian","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","AA/AO","Female","40","[c]","22760","22520"
"New entrant CS","2023","Asian","Scotland","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","AA/AO","Female","55","[c]","23570","22520"
"New entrant CS","2023","Asian","South East (England)","AA/AO","Male","60","[c]","25690","24320"
"New entrant CS","2023","Asian","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","SEO/HEO","Male","30","[c]","33880","32500"
"New entrant CS","2023","Asian","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","AA/AO","Female","35","[c]","21780","22150"
"New entrant CS","2023","Asian","Wales","AA/AO","Male","35","[c]","22120","22500"
"New entrant CS","2023","Asian","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","AA/AO","Female","210","[c]","21940","21780"
"New entrant CS","2023","Asian","West Midlands (England)","AA/AO","Male","180","[c]","22630","21780"
"New entrant CS","2023","Asian","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","EO","Female","50","[c]","26880","26900"
"New entrant CS","2023","Asian","West Midlands (England)","EO","Male","40","[c]","27130","27650"
"New entrant CS","2023","Asian","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","SEO/HEO","Female","65","[c]","36290","34400"
"New entrant CS","2023","Asian","West Midlands (England)","SEO/HEO","Male","50","[c]","37990","37290"
"New entrant CS","2023","Asian","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","AA/AO","Female","120","[c]","22400","22520"
"New entrant CS","2023","Asian","Yorkshire and The Humber","AA/AO","Male","120","[c]","22930","22520"
"New entrant CS","2023","Asian","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","EO","Female","45","[c]","26790","27650"
"New entrant CS","2023","Asian","Yorkshire and The Humber","EO","Male","35","[c]","26780","27650"
"New entrant CS","2023","Asian","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","AA/AO","Female","35","[c]","22350","22520"
"New entrant CS","2023","Black","East Midlands (England)","AA/AO","Male","40","[c]","24880","22520"
"New entrant CS","2023","Black","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AA/AO","Female","145","[c]","27450","26550"
"New entrant CS","2023","Black","London","AA/AO","Male","95","[c]","29290","28400"
"New entrant CS","2023","Black","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","EO","Female","105","[c]","29110","29280"
"New entrant CS","2023","Black","London","EO","Male","50","[c]","29220","29530"
"New entrant CS","2023","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6/G7","Female","30","[c]","59830","56520"
"New entrant CS","2023","Black","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SEO/HEO","Female","110","[c]","38460","39110"
"New entrant CS","2023","Black","London","SEO/HEO","Male","65","[c]","38210","39110"
"New entrant CS","2023","Black","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Unknown","Female","70","[c]","26920","27640"
"New entrant CS","2023","Black","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","AA/AO","Female","40","[c]","22560","22400"
"New entrant CS","2023","Black","North West (England)","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
