"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","South West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SEO","Heterosexual / straight","65","[c]","44510","43430"
"Leaver CS","2023","60-64","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","35","[c]","46800","38420"
"Leaver CS","2023","60-64","Wales","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","AO","Heterosexual / straight","75","[c]","22110","21690"
"Leaver CS","2023","60-64","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","EO","Heterosexual / straight","45","[c]","28030","28120"
"Leaver CS","2023","60-64","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AO","Heterosexual / straight","75","[c]","21570","21500"
"Leaver CS","2023","60-64","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","EO","Heterosexual / straight","75","[c]","28090","28120"
"Leaver CS","2023","60-64","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AO","Heterosexual / straight","65","[c]","22020","21690"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","EO","Heterosexual / straight","70","[c]","27930","27740"
"Leaver CS","2023","60-64","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","HEO","Heterosexual / straight","45","[c]","34720","34290"
"Leaver CS","2023","60-64","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AO","Heterosexual / straight","55","[c]","22190","21690"
"Leaver CS","2023","65+","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Midlands (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AO","Heterosexual / straight","50","[c]","23240","22330"
"Leaver CS","2023","65+","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","EO","Heterosexual / straight","50","[c]","28980","28120"
"Leaver CS","2023","65+","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AO","Heterosexual / straight","85","[c]","25840","25610"
"Leaver CS","2023","65+","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","EO","Heterosexual / straight","85","[c]","31130","30930"
"Leaver CS","2023","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G7","Heterosexual / straight","45","[c]","60670","60430"
"Leaver CS","2023","65+","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SEO","Heterosexual / straight","40","[c]","46830","45970"
"Leaver CS","2023","65+","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AO","Heterosexual / straight","75","[c]","21760","21690"
"Leaver CS","2023","65+","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","AO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","EO","Heterosexual / straight","35","[c]","27550","28120"
"Leaver CS","2023","65+","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AO","Heterosexual / straight","130","[c]","21910","21690"
"Leaver CS","2023","65+","North West (England)","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","AO","Unknown","95","[c]","21840","21500"
"Leaver CS","2023","65+","North West (England)","EO","Heterosexual / straight","90","[c]","28150","28120"
"Leaver CS","2023","65+","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
