"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Human Resources","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Operational Delivery","London","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Operational Delivery","Outside London","530","[c]","27570","27410"
"Leaver CS","2023","60-64","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Other","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Tax","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Outside London","60","[c]","28230","28120"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data and Technology","Outside London","95","[c]","43270","40320"
"Leaver CS","2023","60-64","Declared non-disabled","Finance","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Finance","Outside London","65","[c]","44140","43270"
"Leaver CS","2023","60-64","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Human Resources","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Human Resources","Outside London","125","[c]","31090","26930"
"Leaver CS","2023","60-64","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Inspector of Education and Training","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal","Outside London","60","[c]","57390","56450"
"Leaver CS","2023","60-64","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicine","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Delivery","London","200","[c]","37420","31950"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Delivery","Outside London","1775","[c]","28920","27450"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Other","Outside London","130","[c]","30470","22220"
"Leaver CS","2023","60-64","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Policy","London","75","[c]","59640","54890"
"Leaver CS","2023","60-64","Declared non-disabled","Policy","Outside London","50","[c]","50490","46310"
"Leaver CS","2023","60-64","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Project Delivery","Outside London","95","[c]","48480","43720"
"Leaver CS","2023","60-64","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Property","Outside London","70","[c]","38370","37670"
"Leaver CS","2023","60-64","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Science and Engineering","Outside London","75","[c]","42150","39650"
"Leaver CS","2023","60-64","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Security","Outside London","55","[c]","37370","39300"
"Leaver CS","2023","60-64","Declared non-disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Tax","London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Tax","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Outside London","150","[c]","44580","38330"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Human Resources","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Operational Delivery","Outside London","190","[c]","28740","27370"
"Leaver CS","2023","60-64","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Other","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Security","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Tax","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Human Resources","Outside London","30","[c]","31440","29170"
"Leaver CS","2023","60-64","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Medicine","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Operational Delivery","London","50","[c]","44840","40050"
"Leaver CS","2023","60-64","Unknown","Operational Delivery","Outside London","395","[c]","30970","26780"
"Leaver CS","2023","60-64","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Other","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Other","Unknown","30","[c]","46340","38420"
"Leaver CS","2023","60-64","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Science and Engineering","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Security","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Tax","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Tax","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","London","70","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Outside London","95","[c]","47690","47370"
"Leaver CS","2023","60-64","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Human Resources","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Operational Delivery","London","65","[c]","28830","29410"
"Leaver CS","2023","65+","Declared disabled","Operational Delivery","Outside London","500","[c]","25720","23990"
"Leaver CS","2023","65+","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Other","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Security","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Tax","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Counter Fraud","London","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Counter Fraud","Outside London","55","[c]","27190","27570"
"Leaver CS","2023","65+","Declared non-disabled","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Digital, Data and Technology","Outside London","55","[c]","36950","34170"
"Leaver CS","2023","65+","Declared non-disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Finance","Outside London","50","[c]","34570","33350"
"Leaver CS","2023","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Human Resources","Outside London","125","[c]","30540","27690"
"Leaver CS","2023","65+","Declared non-disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Inspector of Education and Training","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
