"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Hampshire and Isle of Wight","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","AO","15","10","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Southampton","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA","30","25","22820","23230"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","120","110","28330","29520"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","65","60","31430","29590"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","35","35","35500","34180"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","AO","35","30","26270","26920"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","EO","100","90","32660","32540"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","G6","30","30","78500","78600"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","G7","50","50","64660","65230"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","HEO","85","80","39310","39790"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","SEO","50","45","46020","45960"
"In post","2023","Undeclared","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","AO","50","50","32470","35860"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Haringey and Islington","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lambeth","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Lewisham and Southwark","Unknown","30","30","35130","33580"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","EO","45","45","31240","30720"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","G6","45","40","74310","74850"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","G7","130","125","60870","60090"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","HEO","55","55","36300","35670"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","SEO","70","65","45750","44750"
"In post","2023","Undeclared","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","AO","45","40","25560","25480"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","AO","50","45","33160","33800"
"In post","2023","Undeclared","Inner London - West","Wandsworth","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Westminster","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Inner London - West","Westminster","AO","85","80","26590","25610"
"In post","2023","Undeclared","Inner London - West","Westminster","EO","295","285","30410","29770"
"In post","2023","Undeclared","Inner London - West","Westminster","G6","425","415","70620","68150"
"In post","2023","Undeclared","Inner London - West","Westminster","G7","785","770","57750","56070"
"In post","2023","Undeclared","Inner London - West","Westminster","HEO","520","510","36420","35760"
"In post","2023","Undeclared","Inner London - West","Westminster","SCS level","175","175","89800","81600"
"In post","2023","Undeclared","Inner London - West","Westminster","SEO","550","540","44140","43650"
"In post","2023","Undeclared","Inner London - West","Westminster","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Kent","East Kent","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","East Kent","AO","40","40","24600","25610"
"In post","2023","Undeclared","Kent","East Kent","EO","130","115","27790","27650"
"In post","2023","Undeclared","Kent","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","East Kent","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","East Kent","HEO","55","55","33490","32640"
"In post","2023","Undeclared","Kent","East Kent","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","East Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","AO","70","60","30450","32920"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","EO","50","45","32590","31370"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","HEO","30","30","[c]","[c]"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","Kent Thames Gateway","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","Medway","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","Medway","AO","35","30","28010","25340"
"In post","2023","Undeclared","Kent","Medway","EO","30","30","[c]","[c]"
"In post","2023","Undeclared","Kent","Medway","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","Medway","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","AO","20","15","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","EO","20","15","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","Mid Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Kent","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","West Kent","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackburn with Darwen","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackpool","AO","65","60","21640","21690"
"In post","2023","Undeclared","Lancashire","Blackpool","EO","105","95","28030","28120"
"In post","2023","Undeclared","Lancashire","Blackpool","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackpool","G7","20","15","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackpool","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Blackpool","SEO","35","35","38760","38470"
"In post","2023","Undeclared","Lancashire","Blackpool","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","AO","65","55","31670","32920"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","EO","50","40","33410","34170"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","East Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lancashire","East Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","AO","40","40","27780","26150"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","AO","175","155","23910","21690"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","EO","80","75","29300","28120"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","HEO","50","45","35310","35000"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","SEO","35","30","43710","42510"
"In post","2023","Undeclared","Lancashire","Mid Lancashire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","AO","50","40","24500","21780"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","EO","40","40","28480","28120"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","10","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","60","55","28010","30170"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","50","50","30650","28480"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","35","35","35980","34620"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","20","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","AA","25","20","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","AO","70","65","26530","24070"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","EO","75","75","30250","28120"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","HEO","40","40","36160","34300"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Lincolnshire CC","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Liverpool","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Liverpool","AO","175","155","24790","22520"
"In post","2023","Undeclared","Merseyside","Liverpool","EO","145","135","28080","27890"
"In post","2023","Undeclared","Merseyside","Liverpool","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Liverpool","G7","45","45","56270","56870"
"In post","2023","Undeclared","Merseyside","Liverpool","HEO","90","90","34350","34700"
"In post","2023","Undeclared","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Liverpool","SEO","80","75","41490","41970"
"In post","2023","Undeclared","Merseyside","Liverpool","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","EO","60","55","28010","28120"
"In post","2023","Undeclared","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","SEO","25","20","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Wirral","AO","35","30","21990","21690"
"In post","2023","Undeclared","Merseyside","Wirral","EO","35","30","28300","28120"
"In post","2023","Undeclared","Merseyside","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Wirral","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Wirral","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Wirral","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Wirral","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","AO","30","30","31620","29900"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","EO","40","40","28590","28090"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","York","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","York","AO","35","30","24710","22150"
"In post","2023","Undeclared","North Yorkshire","York","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","York","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","York","G7","30","30","54790","52330"
"In post","2023","Undeclared","North Yorkshire","York","HEO","45","40","33340","33020"
"In post","2023","Undeclared","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","York","SEO","35","35","39660","38690"
