"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Valuation Office Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","AO","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","AO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","EO","Female","50","45","32300","32590"
"In post","2023","Valuation Office Agency","Inner London - East","EO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","G6","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","G6","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","G7","Female","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","G7","Male","30","30","65150","66080"
"In post","2023","Valuation Office Agency","Inner London - East","HEO","Female","30","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","HEO","Male","40","40","38910","40070"
"In post","2023","Valuation Office Agency","Inner London - East","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - East","SEO","Female","30","30","48870","49240"
"In post","2023","Valuation Office Agency","Inner London - East","SEO","Male","40","35","50130","49620"
"In post","2023","Valuation Office Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","EO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","EO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","HEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Kent","SEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","EO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","G7","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","HEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","SEO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Lancashire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","SEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","AO","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","AO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","EO","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","EO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","G7","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","HEO","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","HEO","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","SEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Merseyside","SEO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","AO","Female","20","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","AO","Male","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","EO","Female","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","EO","Male","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","G7","Female","15","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","G7","Male","15","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","HEO","Female","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","HEO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","SEO","Female","30","30","43590","43770"
"In post","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","SEO","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","EO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","AO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","AO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","EO","Female","30","30","31180","31540"
"In post","2023","Valuation Office Agency","Outer London - South","EO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","G7","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","HEO","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","HEO","Male","40","40","35160","36030"
"In post","2023","Valuation Office Agency","Outer London - South","SEO","Female","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - South","SEO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","AO","Female","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","AO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","EO","Female","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","EO","Male","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","G7","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","HEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","HEO","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","SEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Outer London - West and North West","SEO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","AO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","AO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","EO","Female","15","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","EO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","SEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Shropshire and Staffordshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","EO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","EO","Male","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","HEO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","South Yorkshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","EO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","EO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","HEO","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","HEO","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Surrey, East and West Sussex","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","AO","Female","165","155","22550","22520"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","AO","Male","80","80","22530","22520"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","EO","Female","50","45","26700","26020"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","EO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","G7","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","HEO","Female","30","30","32730","32260"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","HEO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","SEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","Tees Valley and Durham","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Central Scotland","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","AO","Female","30","30","22520","22520"
"In post","2023","Valuation Office Agency","West Midlands","AO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","EO","Female","20","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","EO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","HEO","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","HEO","Male","30","30","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","SEO","Female","15","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Midlands","SEO","Male","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","EO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","EO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","G7","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","HEO","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","HEO","Male","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","SEO","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Wales and The Valleys","SEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","AO","Female","30","25","22580","22520"
"In post","2023","Valuation Office Agency","West Yorkshire","AO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","EO","Female","30","30","27520","27810"
"In post","2023","Valuation Office Agency","West Yorkshire","EO","Male","35","30","27050","26890"
"In post","2023","Valuation Office Agency","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","G7","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","G7","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","HEO","Female","30","30","33630","33960"
"In post","2023","Valuation Office Agency","West Yorkshire","HEO","Male","35","35","32880","32970"
"In post","2023","Valuation Office Agency","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","West Yorkshire","SEO","Female","30","30","42840","43070"
"In post","2023","Valuation Office Agency","West Yorkshire","SEO","Male","20","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","25","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","15","15","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","15","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","25","25","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","5","5","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","15","15","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","AO","Female","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","5","5","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","HEO","Female","5","5","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","HEO","Male","20","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
