"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Solihull","Female","70","60","30020","28120"
"In post","2023","Declared disabled","West Midlands (England)","Solihull","Male","50","45","32610","28120"
"In post","2023","Declared disabled","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Staffordshire CC","Female","310","280","32910","28480"
"In post","2023","Declared disabled","West Midlands (England)","Staffordshire CC","Male","230","220","33110","32060"
"In post","2023","Declared disabled","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Stoke-on-Trent","Female","150","135","27690","25750"
"In post","2023","Declared disabled","West Midlands (England)","Stoke-on-Trent","Male","70","70","28300","25830"
"In post","2023","Declared disabled","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Telford and Wrekin","Female","185","165","33150","28120"
"In post","2023","Declared disabled","West Midlands (England)","Telford and Wrekin","Male","125","115","36210","29730"
"In post","2023","Declared disabled","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Walsall","Female","50","40","27010","28120"
"In post","2023","Declared disabled","West Midlands (England)","Walsall","Male","25","20","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Warwickshire CC","Female","120","105","29740","28120"
"In post","2023","Declared disabled","West Midlands (England)","Warwickshire CC","Male","60","55","30000","28120"
"In post","2023","Declared disabled","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Wolverhampton","Female","165","140","27090","28120"
"In post","2023","Declared disabled","West Midlands (England)","Wolverhampton","Male","70","65","29590","28120"
"In post","2023","Declared disabled","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Worcestershire CC","Female","205","190","28980","25990"
"In post","2023","Declared disabled","West Midlands (England)","Worcestershire CC","Male","105","100","32530","30020"
"In post","2023","Declared disabled","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","330","280","28500","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","155","145","29280","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Bradford","Female","240","200","27090","25830"
"In post","2023","Declared disabled","Yorkshire and The Humber","Bradford","Male","130","120","27760","23640"
"In post","2023","Declared disabled","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","Female","155","135","29920","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","Male","70","65","29070","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","Female","95","90","29650","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","Male","115","110","32180","29890"
"In post","2023","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Female","170","145","27960","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Male","120","105","28940","28080"
"In post","2023","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Leeds","Female","920","850","34640","31270"
"In post","2023","Declared disabled","Yorkshire and The Humber","Leeds","Male","565","540","35840","32060"
"In post","2023","Declared disabled","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","Female","130","120","32850","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","Male","70","65","30720","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","Female","90","80","27740","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","Male","45","40","28110","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Sheffield","Female","590","520","34070","30330"
"In post","2023","Declared disabled","Yorkshire and The Humber","Sheffield","Male","395","375","35250","32080"
"In post","2023","Declared disabled","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Wakefield","Female","130","115","30680","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Wakefield","Male","80","75","34510","32490"
"In post","2023","Declared disabled","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","York","Female","245","230","33520","30320"
"In post","2023","Declared disabled","Yorkshire and The Humber","York","Male","155","150","34020","30320"
"In post","2023","Declared disabled","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Derby","Female","520","440","27180","25830"
"In post","2023","Declared non-disabled","East Midlands (England)","Derby","Male","255","250","31600","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","East Derbyshire","Female","175","150","27920","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","East Derbyshire","Male","85","80","34320","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicester","Female","1025","900","29110","28080"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicester","Male","650","625","29390","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","Female","695","630","30430","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","Male","620","600","33610","31510"
"In post","2023","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Lincolnshire CC","Female","1080","995","29640","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Lincolnshire CC","Male","940","905","32730","30470"
"In post","2023","Declared non-disabled","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","North Northamptonshire","Female","285","245","27590","24450"
"In post","2023","Declared non-disabled","East Midlands (England)","North Northamptonshire","Male","110","105","29120","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","North Nottinghamshire","Female","385","350","32260","28480"
"In post","2023","Declared non-disabled","East Midlands (England)","North Nottinghamshire","Male","320","310","34360","31750"
"In post","2023","Declared non-disabled","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Nottingham","Female","3180","2905","34360","30440"
"In post","2023","Declared non-disabled","East Midlands (England)","Nottingham","Male","2515","2445","35880","34170"
"In post","2023","Declared non-disabled","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","South Nottinghamshire","Female","385","355","35270","30410"
"In post","2023","Declared non-disabled","East Midlands (England)","South Nottinghamshire","Male","315","305","35110","31760"
"In post","2023","Declared non-disabled","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","South and West Derbyshire","Female","525","470","34250","29150"
"In post","2023","Declared non-disabled","East Midlands (England)","South and West Derbyshire","Male","365","345","39190","33700"
"In post","2023","Declared non-disabled","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","West Northamptonshire","Female","455","410","29540","28090"
"In post","2023","Declared non-disabled","East Midlands (England)","West Northamptonshire","Male","265","260","32960","29050"
"In post","2023","Declared non-disabled","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Bedford","Female","345","320","30860","28120"
"In post","2023","Declared non-disabled","East of England","Bedford","Male","245","240","34360","30880"
"In post","2023","Declared non-disabled","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Breckland and South Norfolk","Female","180","165","31320","28480"
"In post","2023","Declared non-disabled","East of England","Breckland and South Norfolk","Male","215","205","34020","31780"
"In post","2023","Declared non-disabled","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Cambridgeshire CC","Female","1035","970","34340","30940"
"In post","2023","Declared non-disabled","East of England","Cambridgeshire CC","Male","1070","1045","37080","33990"
"In post","2023","Declared non-disabled","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Central Bedfordshire","Female","135","130","31600","28120"
"In post","2023","Declared non-disabled","East of England","Central Bedfordshire","Male","165","165","34020","32490"
"In post","2023","Declared non-disabled","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Essex Haven Gateway","Female","355","320","31900","31280"
"In post","2023","Declared non-disabled","East of England","Essex Haven Gateway","Male","265","255","34100","31280"
"In post","2023","Declared non-disabled","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Essex Thames Gateway","Female","490","430","29500","27810"
"In post","2023","Declared non-disabled","East of England","Essex Thames Gateway","Male","165","160","30610","31280"
"In post","2023","Declared non-disabled","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Heart of Essex","Female","465","425","33450","30440"
"In post","2023","Declared non-disabled","East of England","Heart of Essex","Male","350","340","36020","32060"
"In post","2023","Declared non-disabled","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Hertfordshire CC","Female","1095","990","36370","31670"
"In post","2023","Declared non-disabled","East of England","Hertfordshire CC","Male","715","700","38860","34000"
"In post","2023","Declared non-disabled","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Luton","Female","210","180","28010","27330"
"In post","2023","Declared non-disabled","East of England","Luton","Male","160","150","30040","27650"
"In post","2023","Declared non-disabled","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","North and West Norfolk","Female","315","280","28970","28120"
"In post","2023","Declared non-disabled","East of England","North and West Norfolk","Male","365","350","32420","32060"
"In post","2023","Declared non-disabled","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Norwich and East Norfolk","Female","760","660","29860","28120"
"In post","2023","Declared non-disabled","East of England","Norwich and East Norfolk","Male","680","650","32500","28880"
"In post","2023","Declared non-disabled","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Peterborough","Female","705","610","29940","26650"
"In post","2023","Declared non-disabled","East of England","Peterborough","Male","400","380","32420","28120"
"In post","2023","Declared non-disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Southend-on-Sea","Female","160","135","30350","31280"
"In post","2023","Declared non-disabled","East of England","Southend-on-Sea","Male","85","80","33350","31280"
"In post","2023","Declared non-disabled","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Suffolk CC","Female","1515","1375","30620","28120"
"In post","2023","Declared non-disabled","East of England","Suffolk CC","Male","1320","1280","32810","30430"
"In post","2023","Declared non-disabled","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Thurrock","Female","110","100","29830","31030"
"In post","2023","Declared non-disabled","East of England","Thurrock","Male","125","120","28660","27450"
"In post","2023","Declared non-disabled","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","West Essex","Female","220","195","33060","31280"
"In post","2023","Declared non-disabled","East of England","West Essex","Male","200","185","32150","31070"
"In post","2023","Declared non-disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Barking & Dagenham and Havering","Female","285","250","32730","32520"
"In post","2023","Declared non-disabled","London","Barking & Dagenham and Havering","Male","175","170","34160","32520"
"In post","2023","Declared non-disabled","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Barnet","Female","615","575","38850","33330"
"In post","2023","Declared non-disabled","London","Barnet","Male","375","365","42790","36240"
"In post","2023","Declared non-disabled","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Bexley and Greenwich","Female","560","515","33620","32520"
"In post","2023","Declared non-disabled","London","Bexley and Greenwich","Male","535","525","36240","35580"
"In post","2023","Declared non-disabled","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Brent","Female","255","225","32430","32520"
"In post","2023","Declared non-disabled","London","Brent","Male","125","120","34790","32520"
"In post","2023","Declared non-disabled","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Bromley","Female","300","265","33150","32520"
"In post","2023","Declared non-disabled","London","Bromley","Male","130","125","32610","32520"
"In post","2023","Declared non-disabled","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Camden and City of London","Female","600","560","36840","30020"
"In post","2023","Declared non-disabled","London","Camden and City of London","Male","490","480","43090","32520"
"In post","2023","Declared non-disabled","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Croydon","Female","3875","3585","40370","36180"
"In post","2023","Declared non-disabled","London","Croydon","Male","2990","2925","44130","39790"
"In post","2023","Declared non-disabled","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Ealing","Female","190","175","34400","32520"
"In post","2023","Declared non-disabled","London","Ealing","Male","110","105","33720","32520"
"In post","2023","Declared non-disabled","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Enfield","Female","140","125","32900","32520"
"In post","2023","Declared non-disabled","London","Enfield","Male","80","80","35570","32520"
"In post","2023","Declared non-disabled","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Hackney and Newham","Female","2335","2165","41900","39450"
"In post","2023","Declared non-disabled","London","Hackney and Newham","Male","2010","1955","45260","39790"
"In post","2023","Declared non-disabled","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Haringey and Islington","Female","525","485","33160","32520"
"In post","2023","Declared non-disabled","London","Haringey and Islington","Male","415","400","35620","33800"
"In post","2023","Declared non-disabled","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Harrow and Hillingdon","Female","1140","1005","33190","30930"
"In post","2023","Declared non-disabled","London","Harrow and Hillingdon","Male","1165","1090","33410","30960"
"In post","2023","Declared non-disabled","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Hounslow and Richmond upon Thames","Female","985","905","34760","32520"
"In post","2023","Declared non-disabled","London","Hounslow and Richmond upon Thames","Male","835","810","36070","34410"
"In post","2023","Declared non-disabled","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Female","280","265","34820","33800"
"In post","2023","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Male","300","290","35140","33800"
"In post","2023","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Lambeth","Female","550","515","40080","34980"
"In post","2023","Declared non-disabled","London","Lambeth","Male","445","435","45010","39960"
"In post","2023","Declared non-disabled","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Lewisham and Southwark","Female","475","450","35350","32520"
"In post","2023","Declared non-disabled","London","Lewisham and Southwark","Male","265","255","36120","32520"
"In post","2023","Declared non-disabled","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Female","265","240","34040","32520"
"In post","2023","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Male","160","155","35430","32520"
"In post","2023","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Redbridge and Waltham Forest","Female","740","640","30620","30820"
"In post","2023","Declared non-disabled","London","Redbridge and Waltham Forest","Male","365","350","31710","32520"
"In post","2023","Declared non-disabled","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Tower Hamlets","Female","2120","2015","50410","45900"
"In post","2023","Declared non-disabled","London","Tower Hamlets","Male","2010","1980","54710","55210"
"In post","2023","Declared non-disabled","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Wandsworth","Female","280","260","33350","32520"
"In post","2023","Declared non-disabled","London","Wandsworth","Male","250","245","35390","34180"
"In post","2023","Declared non-disabled","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Westminster","Female","17995","17205","50660","48570"
"In post","2023","Declared non-disabled","London","Westminster","Male","15715","15530","52860","54090"
"In post","2023","Declared non-disabled","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Darlington","Female","645","605","38390","37590"
"In post","2023","Declared non-disabled","North East (England)","Darlington","Male","435","430","41180","37690"
"In post","2023","Declared non-disabled","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Durham","Female","2240","1980","29210","28080"
"In post","2023","Declared non-disabled","North East (England)","Durham","Male","1545","1450","31590","30440"
"In post","2023","Declared non-disabled","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Female","535","490","30010","28120"
"In post","2023","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Male","405","385","31220","29890"
"In post","2023","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Northumberland","Female","205","180","30920","28120"
"In post","2023","Declared non-disabled","North East (England)","Northumberland","Male","115","115","32570","28120"
"In post","2023","Declared non-disabled","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","South Teesside","Female","715","615","28430","28120"
"In post","2023","Declared non-disabled","North East (England)","South Teesside","Male","335","325","27720","27560"
"In post","2023","Declared non-disabled","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Sunderland","Female","1840","1510","26860","22520"
"In post","2023","Declared non-disabled","North East (England)","Sunderland","Male","735","695","29300","28120"
"In post","2023","Declared non-disabled","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Tyneside","Female","6940","6180","32150","28120"
"In post","2023","Declared non-disabled","North East (England)","Tyneside","Male","5550","5370","35270","31270"
"In post","2023","Declared non-disabled","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Blackburn with Darwen","Female","155","135","29610","28120"
"In post","2023","Declared non-disabled","North West (England)","Blackburn with Darwen","Male","115","115","29530","28120"
"In post","2023","Declared non-disabled","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Blackpool","Female","2450","2180","30790","28120"
"In post","2023","Declared non-disabled","North West (England)","Blackpool","Male","1600","1550","33930","28120"
"In post","2023","Declared non-disabled","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Cheshire East","Female","505","465","33480","28880"
"In post","2023","Declared non-disabled","North West (England)","Cheshire East","Male","345","330","33930","30320"
"In post","2023","Declared non-disabled","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Cheshire West and Chester","Female","255","235","30140","28120"
"In post","2023","Declared non-disabled","North West (England)","Cheshire West and Chester","Male","110","105","30140","28090"
"In post","2023","Declared non-disabled","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Chorley and West Lancashire","Female","525","485","31520","28880"
"In post","2023","Declared non-disabled","North West (England)","Chorley and West Lancashire","Male","465","440","34350","32060"
"In post","2023","Declared non-disabled","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","East Cumbria","Female","430","385","30110","25920"
"In post","2023","Declared non-disabled","North West (England)","East Cumbria","Male","310","305","30000","25920"
"In post","2023","Declared non-disabled","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","East Lancashire","Female","205","185","29100","28120"
"In post","2023","Declared non-disabled","North West (England)","East Lancashire","Male","95","90","31210","28120"
"In post","2023","Declared non-disabled","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","East Merseyside","Female","545","475","29340","28120"
"In post","2023","Declared non-disabled","North West (England)","East Merseyside","Male","225","215","32300","28120"
"In post","2023","Declared non-disabled","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North East","Female","445","410","30150","28120"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North East","Male","260","250","31510","28120"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North West","Female","1035","910","27070","26650"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North West","Male","485","475","28260","28120"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South East","Female","480","420","27700","24570"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South East","Male","245","240","27240","27450"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South West","Female","3035","2805","35220","32160"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South West","Male","3005","2935","36650","34700"
"In post","2023","Declared non-disabled","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Lancaster and Wyre","Female","410","365","30800","28120"
"In post","2023","Declared non-disabled","North West (England)","Lancaster and Wyre","Male","285","270","33260","29570"
"In post","2023","Declared non-disabled","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Liverpool","Female","5230","4760","31500","27890"
"In post","2023","Declared non-disabled","North West (England)","Liverpool","Male","3595","3495","33100","28130"
"In post","2023","Declared non-disabled","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Manchester","Female","2655","2500","36190","32110"
"In post","2023","Declared non-disabled","North West (England)","Manchester","Male","2320","2265","38630","34170"
"In post","2023","Declared non-disabled","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Mid Lancashire","Female","2150","1880","30160","28080"
"In post","2023","Declared non-disabled","North West (England)","Mid Lancashire","Male","1595","1515","31040","28120"
"In post","2023","Declared non-disabled","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Sefton","Female","1685","1505","31750","28120"
"In post","2023","Declared non-disabled","North West (England)","Sefton","Male","1280","1235","34470","28840"
"In post","2023","Declared non-disabled","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Warrington","Female","685","620","33780","30430"
"In post","2023","Declared non-disabled","North West (England)","Warrington","Male","560","540","37300","34450"
"In post","2023","Declared non-disabled","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","West Cumbria","Female","505","445","28670","25920"
"In post","2023","Declared non-disabled","North West (England)","West Cumbria","Male","320","310","35490","31920"
"In post","2023","Declared non-disabled","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Wirral","Female","1055","895","27870","28080"
"In post","2023","Declared non-disabled","North West (England)","Wirral","Male","455","430","29770","28120"
"In post","2023","Declared non-disabled","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Female","35","35","31350","23030"
"In post","2023","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Male","80","80","25430","22130"
"In post","2023","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Ards and North Down","Female","35","30","32840","25430"
"In post","2023","Declared non-disabled","Northern Ireland","Ards and North Down","Male","100","95","26620","22130"
"In post","2023","Declared non-disabled","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Belfast","Female","980","895","32490","28130"
