"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire East","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, County of","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","Outside London","Female","35","30","47090","45050"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","Outside London","Female","50","50","42900","38690"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","Outside London","Male","40","40","48530","39360"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","Outside London","Female","40","35","44310","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","Outside London","Male","45","45","42090","40300"
"In post","2023","Department for Levelling Up, Housing and Communities","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","Outside London","Female","35","30","41940","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Somerset CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South West Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","Outside London","Male","40","40","47270","43740"
"In post","2023","Department for Levelling Up, Housing and Communities","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","Outside London","Female","35","35","41190","37690"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","London","Female","1100","1065","50900","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","London","Male","1050","1040","51020","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wiltshire","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","Outside London","Female","35","35","35890","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","Outside London","Female","120","115","37130","31420"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","Outside London","Male","85","85","39630","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","Male","55","55","33360","29660"
"In post","2023","Department for Transport","Angus and Dundee City","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Ards and North Down","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Ards and North Down","Outside London","Male","30","30","34120","31350"
"In post","2023","Department for Transport","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Barking & Dagenham and Havering","London","Male","30","25","[c]","[c]"
"In post","2023","Department for Transport","Barnet","London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Barnet","London","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","Male","40","40","28790","27490"
"In post","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","35","30","28580","27470"
"In post","2023","Department for Transport","Bedford","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Department for Transport","Bedford","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Berkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Berkshire","Outside London","Male","35","35","28110","27450"
"In post","2023","Department for Transport","Bexley and Greenwich","London","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Bexley and Greenwich","London","Male","45","40","32820","31450"
"In post","2023","Department for Transport","Birmingham","Outside London","Female","190","180","33190","27450"
"In post","2023","Department for Transport","Birmingham","Outside London","Male","255","250","32680","27450"
"In post","2023","Department for Transport","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Blackburn with Darwen","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Blackpool","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bournemouth, Christchurch and Poole","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bournemouth, Christchurch and Poole","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Bradford","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bradford","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bridgend and Neath Port Talbot","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bristol, City of","Outside London","Female","190","175","35040","31660"
