"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Department for Work and Pensions","London","90","[c]","32570","31060"
"Leaver CS","2023","65+","Department for Work and Pensions","North East (England)","125","[c]","25770","21690"
"Leaver CS","2023","65+","Department for Work and Pensions","North West (England)","210","[c]","26660","26650"
"Leaver CS","2023","65+","Department for Work and Pensions","Scotland","150","[c]","25110","21690"
"Leaver CS","2023","65+","Department for Work and Pensions","South East (England)","100","[c]","26290","27570"
"Leaver CS","2023","65+","Department for Work and Pensions","South West (England)","110","[c]","24940","26110"
"Leaver CS","2023","65+","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","Wales","55","[c]","24880","26120"
"Leaver CS","2023","65+","Department for Work and Pensions","West Midlands (England)","105","[c]","25140","24100"
"Leaver CS","2023","65+","Department for Work and Pensions","Yorkshire and The Humber","95","[c]","26760","27570"
"Leaver CS","2023","65+","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","East of England","15","[c]","56710","40560"
"Leaver CS","2023","65+","Department of Health and Social Care","London","30","[c]","66600","54690"
"Leaver CS","2023","65+","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","South West (England)","10","[c]","56220","52480"
"Leaver CS","2023","65+","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","North West (England)","10","[c]","31940","28080"
"Leaver CS","2023","65+","HM Land Registry","South West (England)","15","[c]","34110","33770"
"Leaver CS","2023","65+","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","East of England","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","London","100","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","North East (England)","125","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","North West (England)","125","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Scotland","90","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","East of England","10","[c]","26700","24080"
"Leaver CS","2023","65+","Home Office","London","85","[c]","37040","30410"
"Leaver CS","2023","65+","Home Office","North East (England)","10","[c]","21990","22400"
"Leaver CS","2023","65+","Home Office","North West (England)","50","[c]","24040","22400"
"Leaver CS","2023","65+","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","South East (England)","30","[c]","29530","27650"
"Leaver CS","2023","65+","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","Yorkshire and The Humber","25","[c]","26290","22400"
"Leaver CS","2023","65+","Ministry of Defence","East Midlands (England)","35","[c]","28610","26870"
"Leaver CS","2023","65+","Ministry of Defence","East of England","70","[c]","32210","27440"
"Leaver CS","2023","65+","Ministry of Defence","London","45","[c]","34050","29250"
"Leaver CS","2023","65+","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","North West (England)","30","[c]","28650","22330"
"Leaver CS","2023","65+","Ministry of Defence","Northern Ireland","15","[c]","24060","21500"
"Leaver CS","2023","65+","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","Scotland","50","[c]","27530","22330"
"Leaver CS","2023","65+","Ministry of Defence","South East (England)","160","[c]","34110","31920"
"Leaver CS","2023","65+","Ministry of Defence","South West (England)","205","[c]","32750","31120"
"Leaver CS","2023","65+","Ministry of Defence","Unknown","10","[c]","43330","34860"
"Leaver CS","2023","65+","Ministry of Defence","Wales","15","[c]","30830","28150"
"Leaver CS","2023","65+","Ministry of Defence","West Midlands (England)","40","[c]","27630","27470"
"Leaver CS","2023","65+","Ministry of Defence","Yorkshire and The Humber","35","[c]","29550","22330"
"Leaver CS","2023","65+","Ministry of Justice","East Midlands (England)","85","[c]","25080","21780"
"Leaver CS","2023","65+","Ministry of Justice","East of England","70","[c]","24460","21410"
"Leaver CS","2023","65+","Ministry of Justice","London","120","[c]","33290","25480"
"Leaver CS","2023","65+","Ministry of Justice","North East (England)","50","[c]","26550","21780"
"Leaver CS","2023","65+","Ministry of Justice","North West (England)","115","[c]","25140","21780"
"Leaver CS","2023","65+","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","South East (England)","105","[c]","23020","21780"
"Leaver CS","2023","65+","Ministry of Justice","South West (England)","65","[c]","24740","21490"
"Leaver CS","2023","65+","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Justice","Wales","35","[c]","22730","21370"
"Leaver CS","2023","65+","Ministry of Justice","West Midlands (England)","90","[c]","21540","21190"
"Leaver CS","2023","65+","Ministry of Justice","Yorkshire and The Humber","85","[c]","26600","21780"
"Leaver CS","2023","65+","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","Scotland","180","[c]","35900","31940"
"Leaver CS","2023","65+","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","South East (England)","80","[c]","23740","21200"
"Leaver CS","2023","65+","UK Statistics Authority","Wales","10","[c]","37790","33520"
"Leaver CS","2023","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","Wales","50","[c]","41470","38160"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","London","50","[c]","29670","28200"
"Leaver Dept.","2023","20-29","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","London","645","[c]","34660","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","North East (England)","20","[c]","26510","27100"
"Leaver Dept.","2023","20-29","Cabinet Office","North West (England)","25","[c]","31420","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","Scotland","25","[c]","31070","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","South East (England)","10","[c]","30100","31540"
"Leaver Dept.","2023","20-29","Cabinet Office","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","Unknown","40","[c]","32130","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","West Midlands (England)","15","[c]","30240","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","Yorkshire and The Humber","30","[c]","31340","32000"
"Leaver Dept.","2023","20-29","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","London","220","[c]","38480","34670"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","North West (England)","15","[c]","26660","24710"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","Wales","20","[c]","26110","24570"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","London","115","[c]","38390","35620"
"Leaver Dept.","2023","20-29","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","London","80","[c]","39150","36410"
"Leaver Dept.","2023","20-29","Department for Education","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","North West (England)","30","[c]","33180","30330"
"Leaver Dept.","2023","20-29","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","West Midlands (England)","20","[c]","32740","30330"
"Leaver Dept.","2023","20-29","Department for Education","Yorkshire and The Humber","20","[c]","31240","30330"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","London","135","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","North East (England)","15","[c]","23340","22150"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","South West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","London","85","[c]","35130","32720"
"Leaver Dept.","2023","20-29","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","London","150","[c]","35900","34000"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","London","85","[c]","37460","35760"
"Leaver Dept.","2023","20-29","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","Wales","35","[c]","24510","22500"
"Leaver Dept.","2023","20-29","Department for Transport","West Midlands (England)","10","[c]","26290","22500"
"Leaver Dept.","2023","20-29","Department for Transport","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","East Midlands (England)","25","[c]","26580","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","East of England","25","[c]","28250","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","London","180","[c]","34300","32520"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","North East (England)","60","[c]","25560","27570"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","North West (England)","110","[c]","27010","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Scotland","80","[c]","25410","27570"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","South East (England)","35","[c]","28260","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","South West (England)","25","[c]","26450","27570"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Wales","25","[c]","27280","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","West Midlands (England)","50","[c]","27450","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Yorkshire and The Humber","85","[c]","29380","28120"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","London","165","[c]","36760","33790"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Yorkshire and The Humber","25","[c]","33000","31880"
"Leaver Dept.","2023","20-29","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","London","10","[c]","34890","33320"
"Leaver Dept.","2023","20-29","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","London","110","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","North East (England)","70","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","North West (England)","120","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Scotland","55","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Wales","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","West Midlands (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Yorkshire and The Humber","45","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","London","110","[c]","37120","33820"
"Leaver Dept.","2023","20-29","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","London","290","[c]","37670","36180"
"Leaver Dept.","2023","20-29","Home Office","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","North West (England)","65","[c]","27440","25930"
"Leaver Dept.","2023","20-29","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Yorkshire and The Humber","35","[c]","27630","25880"
"Leaver Dept.","2023","20-29","Ministry of Defence","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Defence","East of England","15","[c]","31330","33300"
"Leaver Dept.","2023","20-29","Ministry of Defence","London","60","[c]","40410","39300"
"Leaver Dept.","2023","20-29","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
