"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","White","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","London","Female","240","[c]","30590","30940"
"Leaver CS","2023","20-29","Asian","London","Male","210","[c]","31870","31060"
"Leaver CS","2023","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Outside London","Female","285","[c]","25020","23390"
"Leaver CS","2023","20-29","Asian","Outside London","Male","265","[c]","26110","24870"
"Leaver CS","2023","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","London","Female","230","[c]","30520","31060"
"Leaver CS","2023","20-29","Black","London","Male","80","[c]","32450","31060"
"Leaver CS","2023","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Outside London","Female","110","[c]","28060","27570"
"Leaver CS","2023","20-29","Black","Outside London","Male","65","[c]","26460","25690"
"Leaver CS","2023","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","London","Female","115","[c]","32660","31060"
"Leaver CS","2023","20-29","Mixed","London","Male","65","[c]","34040","31060"
"Leaver CS","2023","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Outside London","Female","120","[c]","26330","23670"
"Leaver CS","2023","20-29","Mixed","Outside London","Male","85","[c]","25570","25610"
"Leaver CS","2023","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","London","Female","45","[c]","30530","31060"
"Leaver CS","2023","20-29","Other ethnicity","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","London","Male","40","[c]","37230","37000"
"Leaver CS","2023","20-29","Undeclared","Outside London","Female","45","[c]","24100","22320"
"Leaver CS","2023","20-29","Undeclared","Outside London","Male","90","[c]","27680","25880"
"Leaver CS","2023","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","Female","585","[c]","31710","29660"
"Leaver CS","2023","20-29","Unknown","London","Male","465","[c]","32510","30130"
"Leaver CS","2023","20-29","Unknown","Outside London","Female","1200","[c]","24740","22220"
"Leaver CS","2023","20-29","Unknown","Outside London","Male","1170","[c]","25780","23340"
"Leaver CS","2023","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","35","[c]","26300","28340"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","45","[c]","28260","29390"
"Leaver CS","2023","20-29","White","London","Female","755","[c]","35410","33570"
"Leaver CS","2023","20-29","White","London","Male","530","[c]","36590","34260"
"Leaver CS","2023","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Outside London","Female","2440","[c]","26100","24390"
"Leaver CS","2023","20-29","White","Outside London","Male","1975","[c]","26890","25860"
"Leaver CS","2023","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","London","Female","175","[c]","41080","35410"
"Leaver CS","2023","30-39","Asian","London","Male","155","[c]","42740","40060"
"Leaver CS","2023","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Outside London","Female","180","[c]","31090","28120"
"Leaver CS","2023","30-39","Asian","Outside London","Male","205","[c]","31840","28080"
"Leaver CS","2023","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","London","Female","190","[c]","37010","32520"
"Leaver CS","2023","30-39","Black","London","Male","95","[c]","37670","34070"
"Leaver CS","2023","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Outside London","Female","140","[c]","30320","27570"
"Leaver CS","2023","30-39","Black","Outside London","Male","100","[c]","32310","29290"
"Leaver CS","2023","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","London","Female","85","[c]","43580","41280"
"Leaver CS","2023","30-39","Mixed","London","Male","50","[c]","45030","43410"
"Leaver CS","2023","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Outside London","Female","85","[c]","30650","27570"
"Leaver CS","2023","30-39","Mixed","Outside London","Male","75","[c]","34790","31180"
"Leaver CS","2023","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","Male","55","[c]","46710","42930"
"Leaver CS","2023","30-39","Undeclared","Outside London","Female","55","[c]","29820","28120"
"Leaver CS","2023","30-39","Undeclared","Outside London","Male","100","[c]","34000","31540"
"Leaver CS","2023","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Female","310","[c]","43670","40600"
"Leaver CS","2023","30-39","Unknown","London","Male","290","[c]","47230","43760"
"Leaver CS","2023","30-39","Unknown","Outside London","Female","790","[c]","31260","27050"
"Leaver CS","2023","30-39","Unknown","Outside London","Male","805","[c]","32690","28120"
"Leaver CS","2023","30-39","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","50","[c]","38500","36970"
"Leaver CS","2023","30-39","White","London","Female","580","[c]","48120","48000"
"Leaver CS","2023","30-39","White","London","Male","580","[c]","49670","52530"
"Leaver CS","2023","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Outside London","Female","1965","[c]","31090","27570"
"Leaver CS","2023","30-39","White","Outside London","Male","1895","[c]","34310","30650"
"Leaver CS","2023","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","London","Female","110","[c]","44070","39150"
"Leaver CS","2023","40-49","Asian","London","Male","95","[c]","48010","41280"
"Leaver CS","2023","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Outside London","Female","130","[c]","32590","28120"
"Leaver CS","2023","40-49","Asian","Outside London","Male","125","[c]","35180","29290"
"Leaver CS","2023","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","London","Female","120","[c]","37810","32520"
"Leaver CS","2023","40-49","Black","London","Male","50","[c]","41290","35700"
"Leaver CS","2023","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Outside London","Female","85","[c]","34300","29590"
"Leaver CS","2023","40-49","Black","Outside London","Male","85","[c]","36890","34100"
"Leaver CS","2023","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","London","Female","35","[c]","45110","41870"
"Leaver CS","2023","40-49","Mixed","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","Female","60","[c]","35360","28080"
"Leaver CS","2023","40-49","Undeclared","Outside London","Male","100","[c]","35170","28590"
"Leaver CS","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Female","185","[c]","50990","48460"
"Leaver CS","2023","40-49","Unknown","London","Male","155","[c]","59130","55460"
"Leaver CS","2023","40-49","Unknown","Outside London","Female","500","[c]","32670","25830"
"Leaver CS","2023","40-49","Unknown","Outside London","Male","450","[c]","37260","28120"
"Leaver CS","2023","40-49","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","London","Female","405","[c]","54260","53780"
"Leaver CS","2023","40-49","White","London","Male","335","[c]","61430","60540"
"Leaver CS","2023","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Outside London","Female","1845","[c]","32600","27570"
"Leaver CS","2023","40-49","White","Outside London","Male","1355","[c]","37010","31060"
"Leaver CS","2023","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","London","Female","60","[c]","40820","32520"
"Leaver CS","2023","50-59","Asian","London","Male","50","[c]","41300","32520"
"Leaver CS","2023","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Outside London","Female","80","[c]","32030","27570"
"Leaver CS","2023","50-59","Asian","Outside London","Male","75","[c]","34820","29290"
"Leaver CS","2023","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","London","Female","100","[c]","36300","30880"
"Leaver CS","2023","50-59","Black","London","Male","40","[c]","42620","37450"
"Leaver CS","2023","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Outside London","Female","75","[c]","29860","27960"
"Leaver CS","2023","50-59","Black","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
