"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Knowledge and Information Management","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Central Hampshire","Outside London","15","15","36350","37100"
"In post","2023","60-64","Knowledge and Information Management","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Croydon","London","5","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Dorset","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","10","10","32340","31300"
"In post","2023","60-64","Knowledge and Information Management","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Leeds","Outside London","10","10","28640","28120"
"In post","2023","60-64","Knowledge and Information Management","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Sefton","Outside London","15","10","30290","30170"
"In post","2023","60-64","Knowledge and Information Management","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Staffordshire CC","Outside London","10","10","28540","22220"
"In post","2023","60-64","Knowledge and Information Management","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Westminster","London","60","55","40150","35410"
"In post","2023","60-64","Knowledge and Information Management","Wiltshire","Outside London","15","15","28680","24680"
"In post","2023","60-64","Knowledge and Information Management","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Belfast","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Birmingham","Outside London","30","25","50340","53750"
"In post","2023","60-64","Legal","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Bristol, City of","Outside London","25","20","51580","56450"
"In post","2023","60-64","Legal","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cardiff and Vale of Glamorgan","Outside London","20","15","39150","29730"
"In post","2023","60-64","Legal","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Croydon","London","30","30","49900","42060"
"In post","2023","60-64","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Durham","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Kent","Outside London","15","10","45790","39830"
"In post","2023","60-64","Legal","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Glasgow City","Outside London","15","15","66330","69640"
"In post","2023","60-64","Legal","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester South West","Outside London","15","10","41060","35000"
"In post","2023","60-64","Legal","Hackney and Newham","London","45","40","47840","41770"
"In post","2023","60-64","Legal","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Hertfordshire CC","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Leeds","Outside London","15","15","56330","56450"
"In post","2023","60-64","Legal","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Liverpool","Outside London","20","15","49240","49530"
"In post","2023","60-64","Legal","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Manchester","Outside London","20","15","60530","59690"
"In post","2023","60-64","Legal","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Monmouthshire and Newport","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Legal","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Lanarkshire","Outside London","15","10","33320","29730"
"In post","2023","60-64","Legal","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Nottingham","Outside London","15","10","45300","45180"
"In post","2023","60-64","Legal","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Suffolk CC","Outside London","15","15","35130","31420"
"In post","2023","60-64","Legal","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Swansea","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Tyneside","Outside London","15","15","49550","49300"
"In post","2023","60-64","Legal","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Westminster","London","160","140","70680","68280"
"In post","2023","60-64","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Barnet","London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Birmingham","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Medicine","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Cardiff and Vale of Glamorgan","Outside London","10","10","48170","37110"
"In post","2023","60-64","Medicine","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","North Yorkshire CC","Outside London","10","10","37430","40590"
"In post","2023","60-64","Medicine","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Portsmouth","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Medicine","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","South Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Medicine","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Swansea","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","60-64","Medicine","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medicine","Westminster","London","15","15","89150","96060"
"In post","2023","60-64","Medicine","Wiltshire","Outside London","20","15","74620","85070"
"In post","2023","60-64","Medicine","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","90","65","38050","28120"
"In post","2023","60-64","Operational Delivery","Angus and Dundee City","Outside London","115","90","25320","21690"
"In post","2023","60-64","Operational Delivery","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Barking & Dagenham and Havering","London","50","45","31610","31490"
"In post","2023","60-64","Operational Delivery","Barnet","London","75","65","33770","32200"
"In post","2023","60-64","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","245","185","27780","27810"
"In post","2023","60-64","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","290","250","37260","34000"
"In post","2023","60-64","Operational Delivery","Bedford","Outside London","50","40","32450","28860"
"In post","2023","60-64","Operational Delivery","Belfast","Outside London","115","90","29230","28130"
"In post","2023","60-64","Operational Delivery","Berkshire","Outside London","140","125","31450","31280"
"In post","2023","60-64","Operational Delivery","Bexley and Greenwich","London","140","115","31350","30840"
"In post","2023","60-64","Operational Delivery","Birmingham","Outside London","715","595","28750","28120"
"In post","2023","60-64","Operational Delivery","Blackburn with Darwen","Outside London","35","30","28690","28120"
"In post","2023","60-64","Operational Delivery","Blackpool","Outside London","365","295","25690","21690"
"In post","2023","60-64","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","85","70","28730","27620"
"In post","2023","60-64","Operational Delivery","Bradford","Outside London","185","140","26100","22520"
"In post","2023","60-64","Operational Delivery","Breckland and South Norfolk","Outside London","35","25","27790","27890"
"In post","2023","60-64","Operational Delivery","Brent","London","45","35","31050","30930"
"In post","2023","60-64","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","80","65","28940","28120"
"In post","2023","60-64","Operational Delivery","Brighton and Hove","Outside London","50","40","27590","27050"
"In post","2023","60-64","Operational Delivery","Bristol, City of","Outside London","215","175","30610","28120"
"In post","2023","60-64","Operational Delivery","Bromley","London","65","60","32090","32520"
"In post","2023","60-64","Operational Delivery","Buckinghamshire","Outside London","100","85","31310","28800"
"In post","2023","60-64","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","15","10","28060","28120"
"In post","2023","60-64","Operational Delivery","Calderdale and Kirklees","Outside London","95","75","27370","28120"
"In post","2023","60-64","Operational Delivery","Cambridgeshire CC","Outside London","210","175","29730","28120"
"In post","2023","60-64","Operational Delivery","Camden and City of London","London","140","130","30580","25480"
"In post","2023","60-64","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","495","390","29740","25740"
"In post","2023","60-64","Operational Delivery","Central Bedfordshire","Outside London","25","25","29730","27450"
"In post","2023","60-64","Operational Delivery","Central Hampshire","Outside London","130","115","31100","28120"
"In post","2023","60-64","Operational Delivery","Central Valleys","Outside London","180","150","29990","28120"
"In post","2023","60-64","Operational Delivery","Cheshire East","Outside London","95","75","28290","27040"
"In post","2023","60-64","Operational Delivery","Cheshire West and Chester","Outside London","45","35","28110","26840"
"In post","2023","60-64","Operational Delivery","Chorley and West Lancashire","Outside London","130","95","31870","30410"
"In post","2023","60-64","Operational Delivery","City of Edinburgh","Outside London","305","245","31350","28130"
"In post","2023","60-64","Operational Delivery","Clackmannanshire and Fife","Outside London","90","65","30090","28120"
"In post","2023","60-64","Operational Delivery","Conwy and Denbighshire","Outside London","40","35","32260","28120"
"In post","2023","60-64","Operational Delivery","Cornwall and Isles of Scilly","Outside London","135","110","26800","28090"
"In post","2023","60-64","Operational Delivery","Coventry","Outside London","100","80","32260","28120"
"In post","2023","60-64","Operational Delivery","Croydon","London","575","515","33420","30410"
"In post","2023","60-64","Operational Delivery","Darlington","Outside London","25","20","30160","28120"
"In post","2023","60-64","Operational Delivery","Derby","Outside London","85","70","25160","21780"
"In post","2023","60-64","Operational Delivery","Devon CC","Outside London","355","270","28070","26960"
"In post","2023","60-64","Operational Delivery","Dorset","Outside London","155","120","28840","27980"
"In post","2023","60-64","Operational Delivery","Dudley","Outside London","90","70","25510","26650"
"In post","2023","60-64","Operational Delivery","Dumfries and Galloway","Outside London","30","25","29600","28120"
"In post","2023","60-64","Operational Delivery","Durham","Outside London","525","375","28110","26140"
"In post","2023","60-64","Operational Delivery","Ealing","London","45","40","32650","32520"
"In post","2023","60-64","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","70","60","27420","28120"
"In post","2023","60-64","Operational Delivery","East Cumbria","Outside London","80","70","25520","22680"
"In post","2023","60-64","Operational Delivery","East Derbyshire","Outside London","30","25","26700","28120"
"In post","2023","60-64","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","75","60","28640","27490"
"In post","2023","60-64","Operational Delivery","East Kent","Outside London","290","220","29260","27650"
"In post","2023","60-64","Operational Delivery","East Lancashire","Outside London","30","25","26740","26710"
"In post","2023","60-64","Operational Delivery","East Lothian and Midlothian","Outside London","20","15","27960","28120"
"In post","2023","60-64","Operational Delivery","East Merseyside","Outside London","100","75","26530","28120"
"In post","2023","60-64","Operational Delivery","East Riding of Yorkshire","Outside London","120","95","31940","32160"
"In post","2023","60-64","Operational Delivery","East Surrey","Outside London","80","70","32470","31260"
"In post","2023","60-64","Operational Delivery","East Sussex CC","Outside London","185","150","26390","26380"
"In post","2023","60-64","Operational Delivery","Enfield","London","50","40","32250","32520"
"In post","2023","60-64","Operational Delivery","Essex Haven Gateway","Outside London","70","55","31010","31280"
"In post","2023","60-64","Operational Delivery","Essex Thames Gateway","Outside London","85","70","28970","27260"
"In post","2023","60-64","Operational Delivery","Falkirk","Outside London","135","100","27650","28120"
"In post","2023","60-64","Operational Delivery","Flintshire and Wrexham","Outside London","115","95","26860","28120"
"In post","2023","60-64","Operational Delivery","Glasgow City","Outside London","820","635","27470","25880"
"In post","2023","60-64","Operational Delivery","Gloucestershire CC","Outside London","130","100","29460","28120"
"In post","2023","60-64","Operational Delivery","Greater Manchester North East","Outside London","95","80","27880","28120"
"In post","2023","60-64","Operational Delivery","Greater Manchester North West","Outside London","195","150","25400","23180"
"In post","2023","60-64","Operational Delivery","Greater Manchester South East","Outside London","115","100","25190","21780"
"In post","2023","60-64","Operational Delivery","Greater Manchester South West","Outside London","345","275","27620","26120"
"In post","2023","60-64","Operational Delivery","Gwent Valleys","Outside London","65","50","30990","28120"
"In post","2023","60-64","Operational Delivery","Gwynedd","Outside London","75","70","26530","22520"
"In post","2023","60-64","Operational Delivery","Hackney and Newham","London","300","260","32340","31190"
"In post","2023","60-64","Operational Delivery","Haringey and Islington","London","120","105","32760","32520"
"In post","2023","60-64","Operational Delivery","Harrow and Hillingdon","London","345","270","31840","31230"
"In post","2023","60-64","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","115","90","28540","28120"
"In post","2023","60-64","Operational Delivery","Heart of Essex","Outside London","70","65","29200","27060"
"In post","2023","60-64","Operational Delivery","Herefordshire, County of","Outside London","15","15","28200","28100"
