"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Ministry of Justice","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Heterosexual / straight","940","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","LGBO","110","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","EO","Heterosexual / straight","100","[c]","35840","36040"
"Leaver CS","2023","White","National Crime Agency","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SEO/HEO","Heterosexual / straight","95","[c]","44910","45480"
"Leaver CS","2023","White","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","75","[c]","77070","77470"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","60","[c]","46570","47750"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","35","[c]","36770","36730"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","AA/AO","Heterosexual / straight","195","[c]","25120","24490"
"Leaver CS","2023","White","Scottish Government","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","AA/AO","Unknown","65","[c]","26410","26220"
"Leaver CS","2023","White","Scottish Government","EO","Heterosexual / straight","135","[c]","33040","31940"
"Leaver CS","2023","White","Scottish Government","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","EO","Unknown","30","[c]","33970","32740"
"Leaver CS","2023","White","Scottish Government","G6/G7","Heterosexual / straight","110","[c]","68690","65280"
"Leaver CS","2023","White","Scottish Government","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SEO/HEO","Heterosexual / straight","190","[c]","42170","42590"
"Leaver CS","2023","White","Scottish Government","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","SEO/HEO","Unknown","50","[c]","44000","41500"
"Leaver CS","2023","White","The National Archives","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","AA/AO","Heterosexual / straight","205","[c]","20570","20350"
"Leaver CS","2023","White","UK Statistics Authority","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","G6/G7","Heterosexual / straight","45","[c]","57320","57110"
"Leaver CS","2023","White","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SEO/HEO","Heterosexual / straight","100","[c]","34870","33870"
"Leaver CS","2023","White","UK Statistics Authority","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","AA/AO","Heterosexual / straight","35","[c]","23500","24630"
"Leaver CS","2023","White","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SEO/HEO","Heterosexual / straight","60","[c]","41670","40100"
"Leaver CS","2023","White","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
