"Status","Year","Age","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","East Midlands (England)","North Northamptonshire","65","55","27590","28120"
"In post","2023","60-64","East Midlands (England)","North Nottinghamshire","95","80","30760","28120"
"In post","2023","60-64","East Midlands (England)","Nottingham","630","525","32040","28120"
"In post","2023","60-64","East Midlands (England)","South Nottinghamshire","110","95","32310","27610"
"In post","2023","60-64","East Midlands (England)","South and West Derbyshire","135","110","36150","28120"
"In post","2023","60-64","East Midlands (England)","West Northamptonshire","105","90","28200","27400"
"In post","2023","60-64","East of England","Bedford","65","50","32380","29080"
"In post","2023","60-64","East of England","Breckland and South Norfolk","35","30","28420","28100"
"In post","2023","60-64","East of England","Cambridgeshire CC","350","305","34050","30360"
"In post","2023","60-64","East of England","Central Bedfordshire","60","55","30810","27470"
"In post","2023","60-64","East of England","Essex Haven Gateway","100","80","31790","31280"
"In post","2023","60-64","East of England","Essex Thames Gateway","100","85","29920","31280"
"In post","2023","60-64","East of England","Heart of Essex","85","75","32860","27520"
"In post","2023","60-64","East of England","Hertfordshire CC","310","275","35680","31280"
"In post","2023","60-64","East of England","Luton","45","40","30310","28120"
"In post","2023","60-64","East of England","North and West Norfolk","125","110","30340","28120"
"In post","2023","60-64","East of England","Norwich and East Norfolk","200","160","29680","28120"
"In post","2023","60-64","East of England","Peterborough","185","160","28810","25830"
"In post","2023","60-64","East of England","Southend-on-Sea","60","50","30730","31280"
"In post","2023","60-64","East of England","Suffolk CC","420","365","30830","28120"
"In post","2023","60-64","East of England","Thurrock","30","25","28960","29470"
"In post","2023","60-64","East of England","West Essex","70","50","33220","29570"
"In post","2023","60-64","London","Barking & Dagenham and Havering","60","55","32180","32520"
"In post","2023","60-64","London","Barnet","145","130","43100","32520"
"In post","2023","60-64","London","Bexley and Greenwich","160","130","32700","31400"
"In post","2023","60-64","London","Brent","60","50","34760","32520"
"In post","2023","60-64","London","Bromley","80","70","33490","32520"
"In post","2023","60-64","London","Camden and City of London","180","165","36290","29660"
"In post","2023","60-64","London","Croydon","1015","900","38660","34130"
"In post","2023","60-64","London","Ealing","55","50","34090","32520"
"In post","2023","60-64","London","Enfield","50","40","32470","32520"
"In post","2023","60-64","London","Hackney and Newham","695","605","40950","36760"
"In post","2023","60-64","London","Haringey and Islington","125","110","33380","32520"
"In post","2023","60-64","London","Harrow and Hillingdon","400","315","33050","31450"
"In post","2023","60-64","London","Hounslow and Richmond upon Thames","240","210","32940","30510"
"In post","2023","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","65","55","33170","32520"
"In post","2023","60-64","London","Lambeth","170","155","42560","38780"
"In post","2023","60-64","London","Lewisham and Southwark","135","125","34740","32520"
"In post","2023","60-64","London","Merton, Kingston upon Thames and Sutton","70","65","34820","32520"
"In post","2023","60-64","London","Redbridge and Waltham Forest","205","175","30720","29660"
"In post","2023","60-64","London","Tower Hamlets","300","270","52270","46470"
"In post","2023","60-64","London","Wandsworth","85","70","32080","31230"
"In post","2023","60-64","London","Westminster","2400","2220","50790","44450"
"In post","2023","60-64","North East (England)","Darlington","65","55","37490","34970"
"In post","2023","60-64","North East (England)","Durham","590","430","29370","28080"
"In post","2023","60-64","North East (England)","Hartlepool and Stockton-on-Tees","120","100","29400","28120"
"In post","2023","60-64","North East (England)","Northumberland","75","60","31350","28120"
"In post","2023","60-64","North East (England)","South Teesside","175","135","26630","26380"
"In post","2023","60-64","North East (England)","Sunderland","595","420","25670","22520"
"In post","2023","60-64","North East (England)","Tyneside","1670","1285","29110","22870"
"In post","2023","60-64","North West (England)","Blackburn with Darwen","40","35","29810","28120"
"In post","2023","60-64","North West (England)","Blackpool","525","420","30360","28120"
"In post","2023","60-64","North West (England)","Cheshire East","120","100","31070","28120"
"In post","2023","60-64","North West (England)","Cheshire West and Chester","55","40","30720","27780"
"In post","2023","60-64","North West (England)","Chorley and West Lancashire","135","95","32350","30580"
"In post","2023","60-64","North West (England)","East Cumbria","110","90","27720","23510"
"In post","2023","60-64","North West (England)","East Lancashire","35","30","27640","27510"
"In post","2023","60-64","North West (England)","East Merseyside","135","100","28470","28120"
"In post","2023","60-64","North West (England)","Greater Manchester North East","115","95","27780","28120"
"In post","2023","60-64","North West (England)","Greater Manchester North West","215","165","25910","23640"
"In post","2023","60-64","North West (England)","Greater Manchester South East","125","105","25960","21780"
"In post","2023","60-64","North West (England)","Greater Manchester South West","625","500","32360","28130"
"In post","2023","60-64","North West (England)","Lancaster and Wyre","115","90","29640","27140"
"In post","2023","60-64","North West (England)","Liverpool","1090","895","29160","25880"
"In post","2023","60-64","North West (England)","Manchester","480","400","34380","29050"
"In post","2023","60-64","North West (England)","Mid Lancashire","560","430","29260","27810"
"In post","2023","60-64","North West (England)","Sefton","425","340","30250","27810"
"In post","2023","60-64","North West (England)","Warrington","190","160","34060","32780"
"In post","2023","60-64","North West (England)","West Cumbria","120","100","31470","26910"
"In post","2023","60-64","North West (England)","Wirral","300","225","28070","28080"
"In post","2023","60-64","Northern Ireland","Antrim and Newtownabbey","15","15","23790","22130"
"In post","2023","60-64","Northern Ireland","Ards and North Down","30","30","25700","22130"
"In post","2023","60-64","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland","Belfast","185","150","33090","29730"
"In post","2023","60-64","Northern Ireland","Causeway Coast and Glens","10","10","[c]","[c]"
"In post","2023","60-64","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland","Lisburn and Castlereagh","45","40","28500","22970"
"In post","2023","60-64","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","Overseas","160","160","60200","54000"
"In post","2023","60-64","Scotland","Aberdeen City and Aberdeenshire","165","130","38310","30440"
"In post","2023","60-64","Scotland","Angus and Dundee City","195","170","28480","24890"
"In post","2023","60-64","Scotland","Caithness and Sutherland, and Ross and Cromarty","35","25","30550","28120"
"In post","2023","60-64","Scotland","City of Edinburgh","895","755","40410","35510"
"In post","2023","60-64","Scotland","Clackmannanshire and Fife","155","125","33270","29500"
"In post","2023","60-64","Scotland","Dumfries and Galloway","65","55","31500","28120"
"In post","2023","60-64","Scotland","East Ayrshire and North Ayrshire mainland","120","95","28860","28120"
"In post","2023","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","185","150","30200","24880"
"In post","2023","60-64","Scotland","East Lothian and Midlothian","20","15","28640","28120"
"In post","2023","60-64","Scotland","Falkirk","160","120","29020","28120"
"In post","2023","60-64","Scotland","Glasgow City","1305","1055","32140","28120"
"In post","2023","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","150","110","29480","28120"
"In post","2023","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","165","140","30570","28120"
"In post","2023","60-64","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","35","30","32000","28120"
"In post","2023","60-64","Scotland","Na h-Eileanan Siar","10","5","24930","22500"
"In post","2023","60-64","Scotland","North Lanarkshire","190","140","29050","28120"
"In post","2023","60-64","Scotland","Orkney Islands","5","5","[c]","[c]"
"In post","2023","60-64","Scotland","Perth and Kinross, and Stirling","140","110","33310","31940"
"In post","2023","60-64","Scotland","Scottish Borders","45","40","32190","28120"
"In post","2023","60-64","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scotland","South Ayrshire","40","30","29630","28120"
"In post","2023","60-64","Scotland","South Lanarkshire","400","300","30320","26900"
"In post","2023","60-64","Scotland","West Lothian","45","40","34240","28120"
"In post","2023","60-64","South East (England)","Berkshire","270","245","35050","31720"
"In post","2023","60-64","South East (England)","Brighton and Hove","65","55","33780","28120"
"In post","2023","60-64","South East (England)","Buckinghamshire","180","155","33600","30120"
"In post","2023","60-64","South East (England)","Central Hampshire","425","385","38110","34380"
"In post","2023","60-64","South East (England)","East Kent","385","300","30510","27650"
"In post","2023","60-64","South East (England)","East Surrey","90","80","34390","31280"
"In post","2023","60-64","South East (England)","East Sussex CC","220","180","27670","27470"
"In post","2023","60-64","South East (England)","Isle of Wight","110","85","27960","28120"
"In post","2023","60-64","South East (England)","Kent Thames Gateway","125","100","31080","31280"
"In post","2023","60-64","South East (England)","Medway","150","125","32410","29050"
"In post","2023","60-64","South East (England)","Mid Kent","110","95","31680","30260"
"In post","2023","60-64","South East (England)","Milton Keynes","180","160","33890","28540"
"In post","2023","60-64","South East (England)","North Hampshire","130","120","34570","28120"
"In post","2023","60-64","South East (England)","Oxfordshire CC","305","270","34930","29820"
"In post","2023","60-64","South East (England)","Portsmouth","460","395","31740","28120"
"In post","2023","60-64","South East (England)","South Hampshire","585","455","28380","24380"
"In post","2023","60-64","South East (England)","Southampton","120","105","34580","28120"
"In post","2023","60-64","South East (England)","West Kent","20","20","39400","31900"
"In post","2023","60-64","South East (England)","West Surrey","205","180","35190","30720"
"In post","2023","60-64","South East (England)","West Sussex (North East)","155","110","32580","28730"
"In post","2023","60-64","South East (England)","West Sussex (South West)","195","165","31790","28120"
"In post","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1010","890","43560","41820"
"In post","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","115","100","28900","27490"
"In post","2023","60-64","South West (England)","Bristol, City of","415","345","37430","29730"
"In post","2023","60-64","South West (England)","Cornwall and Isles of Scilly","235","205","28400","27740"
"In post","2023","60-64","South West (England)","Devon CC","540","440","31340","28120"
"In post","2023","60-64","South West (England)","Dorset","250","210","31340","28080"
"In post","2023","60-64","South West (England)","Gloucestershire CC","175","145","32420","28120"
"In post","2023","60-64","South West (England)","Plymouth","290","245","33060","28120"
"In post","2023","60-64","South West (England)","Somerset CC","310","265","33030","29430"
"In post","2023","60-64","South West (England)","Swindon","50","45","29960","28120"
"In post","2023","60-64","South West (England)","Torbay","45","35","26040","23410"
"In post","2023","60-64","South West (England)","Wiltshire","680","610","38250","34300"
"In post","2023","60-64","Unknown","Unknown","215","205","43410","40690"
"In post","2023","60-64","Wales","Bridgend and Neath Port Talbot","90","70","28760","28120"
"In post","2023","60-64","Wales","Cardiff and Vale of Glamorgan","925","755","34730","29050"
"In post","2023","60-64","Wales","Central Valleys","260","210","32210","28120"
"In post","2023","60-64","Wales","Conwy and Denbighshire","70","60","37020","30610"
"In post","2023","60-64","Wales","Flintshire and Wrexham","195","170","28990","28120"
"In post","2023","60-64","Wales","Gwent Valleys","90","70","32750","28120"
"In post","2023","60-64","Wales","Gwynedd","85","75","28370","25620"
"In post","2023","60-64","Wales","Isle of Anglesey","25","20","30360","28120"
"In post","2023","60-64","Wales","Monmouthshire and Newport","340","280","34050","28480"
"In post","2023","60-64","Wales","Powys","80","70","31320","27080"
"In post","2023","60-64","Wales","South West Wales","155","130","33100","28120"
"In post","2023","60-64","Wales","Swansea","875","645","28150","22500"
"In post","2023","60-64","West Midlands (England)","Birmingham","1060","880","32450","28120"
"In post","2023","60-64","West Midlands (England)","Coventry","170","145","36600","30410"
"In post","2023","60-64","West Midlands (England)","Dudley","120","90","26020","26370"
"In post","2023","60-64","West Midlands (England)","Herefordshire, County of","45","40","27420","26010"
"In post","2023","60-64","West Midlands (England)","Sandwell","50","40","29710","28120"
"In post","2023","60-64","West Midlands (England)","Shropshire","185","165","32780","30740"
"In post","2023","60-64","West Midlands (England)","Solihull","70","50","28510","27650"
"In post","2023","60-64","West Midlands (England)","Staffordshire CC","400","335","31700","28120"
"In post","2023","60-64","West Midlands (England)","Stoke-on-Trent","105","85","26390","24000"
"In post","2023","60-64","West Midlands (England)","Telford and Wrekin","250","215","35480","33050"
"In post","2023","60-64","West Midlands (England)","Walsall","45","40","27740","28120"
"In post","2023","60-64","West Midlands (England)","Warwickshire CC","160","135","29210","28120"
"In post","2023","60-64","West Midlands (England)","Wolverhampton","165","125","26240","26650"
"In post","2023","60-64","West Midlands (England)","Worcestershire CC","210","175","30570","28120"
"In post","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","300","225","28200","28120"
"In post","2023","60-64","Yorkshire and The Humber","Bradford","240","185","27290","23180"
"In post","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","110","85","28080","28120"
"In post","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","220","180","31300","28480"
"In post","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","190","140","29330","28120"
"In post","2023","60-64","Yorkshire and The Humber","Leeds","840","670","34820","29730"
"In post","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","265","235","29620","27470"
"In post","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","90","75","28570","28120"
"In post","2023","60-64","Yorkshire and The Humber","Sheffield","505","400","32690","28120"
"In post","2023","60-64","Yorkshire and The Humber","Wakefield","160","120","31830","29050"
"In post","2023","60-64","Yorkshire and The Humber","York","230","200","34130","29940"
"In post","2023","65+","East Midlands (England)","Derby","25","15","24880","21780"
"In post","2023","65+","East Midlands (England)","East Derbyshire","10","5","[c]","[c]"
"In post","2023","65+","East Midlands (England)","Leicester","40","30","24140","21780"
"In post","2023","65+","East Midlands (England)","Leicestershire CC and Rutland","60","50","27620","25340"
"In post","2023","65+","East Midlands (England)","Lincolnshire CC","100","80","29060","27260"
"In post","2023","65+","East Midlands (England)","North Northamptonshire","15","10","28100","28120"
"In post","2023","65+","East Midlands (England)","North Nottinghamshire","15","10","32720","28120"
"In post","2023","65+","East Midlands (England)","Nottingham","185","135","32750","28120"
"In post","2023","65+","East Midlands (England)","South Nottinghamshire","25","20","31590","27810"
"In post","2023","65+","East Midlands (England)","South and West Derbyshire","40","30","35030","28480"
"In post","2023","65+","East Midlands (England)","West Northamptonshire","35","25","28450","23180"
"In post","2023","65+","East of England","Bedford","25","20","28540","28120"
"In post","2023","65+","East of England","Breckland and South Norfolk","15","15","30480","25340"
"In post","2023","65+","East of England","Cambridgeshire CC","110","90","34340","28480"
"In post","2023","65+","East of England","Central Bedfordshire","25","25","32050","28350"
"In post","2023","65+","East of England","Essex Haven Gateway","35","30","29920","30540"
"In post","2023","65+","East of England","Essex Thames Gateway","45","30","27020","25610"
"In post","2023","65+","East of England","Heart of Essex","35","25","28410","23430"
"In post","2023","65+","East of England","Hertfordshire CC","115","90","33560","31000"
"In post","2023","65+","East of England","Luton","25","15","31720","28120"
"In post","2023","65+","East of England","North and West Norfolk","45","35","31120","28120"
"In post","2023","65+","East of England","Norwich and East Norfolk","65","45","30110","27650"
"In post","2023","65+","East of England","Peterborough","75","60","27310","26000"
"In post","2023","65+","East of England","Southend-on-Sea","35","25","30270","29730"
"In post","2023","65+","East of England","Suffolk CC","135","105","28620","25340"
"In post","2023","65+","East of England","Thurrock","5","5","[c]","[c]"
"In post","2023","65+","East of England","West Essex","15","10","37910","34630"
"In post","2023","65+","London","Barking & Dagenham and Havering","25","20","33230","32520"
"In post","2023","65+","London","Barnet","75","65","43750","32520"
"In post","2023","65+","London","Bexley and Greenwich","55","40","33920","32520"
"In post","2023","65+","London","Brent","40","30","28530","25480"
"In post","2023","65+","London","Bromley","35","30","32970","32520"
"In post","2023","65+","London","Camden and City of London","105","90","34340","25480"
"In post","2023","65+","London","Croydon","385","315","34070","30200"
"In post","2023","65+","London","Ealing","30","20","36120","32520"
"In post","2023","65+","London","Enfield","15","10","32260","32520"
"In post","2023","65+","London","Hackney and Newham","290","235","38540","34370"
"In post","2023","65+","London","Haringey and Islington","60","50","30720","27190"
"In post","2023","65+","London","Harrow and Hillingdon","220","160","31370","30200"
"In post","2023","65+","London","Hounslow and Richmond upon Thames","110","90","31590","28180"
"In post","2023","65+","London","Kensington & Chelsea and Hammersmith & Fulham","30","25","33150","32520"
"In post","2023","65+","London","Lambeth","75","60","40160","37160"
"In post","2023","65+","London","Lewisham and Southwark","65","55","34410","34390"
"In post","2023","65+","London","Merton, Kingston upon Thames and Sutton","30","25","30990","30860"
"In post","2023","65+","London","Redbridge and Waltham Forest","90","60","27800","25610"
"In post","2023","65+","London","Tower Hamlets","105","90","52660","45440"
"In post","2023","65+","London","Wandsworth","40","30","28560","26870"
"In post","2023","65+","London","Westminster","850","750","46920","40730"
"In post","2023","65+","North East (England)","Darlington","15","15","32750","27050"
"In post","2023","65+","North East (England)","Durham","140","95","26700","23230"
"In post","2023","65+","North East (England)","Hartlepool and Stockton-on-Tees","35","30","28060","28120"
"In post","2023","65+","North East (England)","Northumberland","10","10","25180","27470"
"In post","2023","65+","North East (England)","South Teesside","35","25","25060","25300"
"In post","2023","65+","North East (England)","Sunderland","125","90","25710","22520"
"In post","2023","65+","North East (England)","Tyneside","460","330","27570","22520"
"In post","2023","65+","North West (England)","Blackburn with Darwen","10","5","30010","28120"
"In post","2023","65+","North West (England)","Blackpool","155","115","28370","28120"
"In post","2023","65+","North West (England)","Cheshire East","40","30","31860","27790"
"In post","2023","65+","North West (England)","Cheshire West and Chester","25","20","28000","26840"
"In post","2023","65+","North West (England)","Chorley and West Lancashire","25","15","30000","30410"
"In post","2023","65+","North West (England)","East Cumbria","30","25","29270","27590"
"In post","2023","65+","North West (England)","East Lancashire","10","5","[c]","[c]"
"In post","2023","65+","North West (England)","East Merseyside","50","35","28640","28120"
"In post","2023","65+","North West (England)","Greater Manchester North East","35","25","30690","28120"
"In post","2023","65+","North West (England)","Greater Manchester North West","55","40","26090","24270"
"In post","2023","65+","North West (England)","Greater Manchester South East","40","30","27110","27450"
"In post","2023","65+","North West (England)","Greater Manchester South West","170","125","30430","28120"
"In post","2023","65+","North West (England)","Lancaster and Wyre","25","15","37160","27620"
"In post","2023","65+","North West (England)","Liverpool","365","270","26540","22520"
"In post","2023","65+","North West (England)","Manchester","135","95","34240","30120"
"In post","2023","65+","North West (England)","Mid Lancashire","150","110","27860","25400"
"In post","2023","65+","North West (England)","Sefton","110","80","27960","22520"
"In post","2023","65+","North West (England)","Warrington","55","40","31350","28120"
"In post","2023","65+","North West (England)","West Cumbria","25","20","28340","23230"
"In post","2023","65+","North West (England)","Wirral","90","60","26040","21690"
"In post","2023","65+","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","65+","Northern Ireland","Ards and North Down","10","5","[c]","[c]"
"In post","2023","65+","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland","Belfast","65","50","29290","22520"
"In post","2023","65+","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland","Lisburn and Castlereagh","15","10","26710","22970"
"In post","2023","65+","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","Overseas","35","35","56310","51580"
"In post","2023","65+","Scotland","Aberdeen City and Aberdeenshire","60","45","35870","28120"
"In post","2023","65+","Scotland","Angus and Dundee City","45","30","27380","22760"
"In post","2023","65+","Scotland","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2023","65+","Scotland","City of Edinburgh","285","235","36160","31940"
"In post","2023","65+","Scotland","Clackmannanshire and Fife","30","20","34650","34970"
"In post","2023","65+","Scotland","Dumfries and Galloway","30","25","31690","30520"
"In post","2023","65+","Scotland","East Ayrshire and North Ayrshire mainland","25","20","25870","27450"
"In post","2023","65+","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50","35","30670","25970"
"In post","2023","65+","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scotland","Falkirk","50","35","31680","28120"
"In post","2023","65+","Scotland","Glasgow City","340","250","30660","26600"
"In post","2023","65+","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","35","25","31350","28120"
"In post","2023","65+","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","25","31160","27930"
"In post","2023","65+","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","15","10","29590","27360"
"In post","2023","65+","Scotland","Na h-Eileanan Siar","5","5","[c]","[c]"
"In post","2023","65+","Scotland","North Lanarkshire","45","30","28090","28120"
"In post","2023","65+","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scotland","Perth and Kinross, and Stirling","40","35","32790","28490"
"In post","2023","65+","Scotland","Scottish Borders","20","15","31300","27740"
"In post","2023","65+","Scotland","South Ayrshire","10","5","27000","23830"
"In post","2023","65+","Scotland","South Lanarkshire","90","65","28490","26900"
"In post","2023","65+","Scotland","West Lothian","15","15","34450","27450"
"In post","2023","65+","South East (England)","Berkshire","130","105","34070","31280"
"In post","2023","65+","South East (England)","Brighton and Hove","50","35","30030","28120"
"In post","2023","65+","South East (England)","Buckinghamshire","65","55","31390","28120"
"In post","2023","65+","South East (England)","Central Hampshire","170","145","37100","34640"
"In post","2023","65+","South East (England)","East Kent","115","80","30110","27650"
"In post","2023","65+","South East (England)","East Surrey","45","35","34710","31280"
"In post","2023","65+","South East (England)","East Sussex CC","85","65","28650","23750"
"In post","2023","65+","South East (England)","Isle of Wight","30","20","26980","24810"
"In post","2023","65+","South East (England)","Kent Thames Gateway","50","40","29250","28480"
"In post","2023","65+","South East (England)","Medway","35","30","28930","25610"
"In post","2023","65+","South East (England)","Mid Kent","30","25","29000","25830"
"In post","2023","65+","South East (England)","Milton Keynes","85","60","38380","30020"
"In post","2023","65+","South East (England)","North Hampshire","60","50","32570","28120"
"In post","2023","65+","South East (England)","Oxfordshire CC","110","90","33040","27470"
"In post","2023","65+","South East (England)","Portsmouth","160","135","31120","28120"
"In post","2023","65+","South East (England)","South Hampshire","315","210","24640","21200"
"In post","2023","65+","South East (England)","Southampton","45","35","33630","28120"
"In post","2023","65+","South East (England)","West Kent","15","10","36340","30320"
"In post","2023","65+","South East (England)","West Surrey","100","85","30280","25610"
"In post","2023","65+","South East (England)","West Sussex (North East)","50","35","31370","28730"
"In post","2023","65+","South East (England)","West Sussex (South West)","70","50","29040","28120"
"In post","2023","65+","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","295","240","41290","38790"
"In post","2023","65+","South West (England)","Bournemouth, Christchurch and Poole","45","35","27100","27890"
"In post","2023","65+","South West (England)","Bristol, City of","155","115","31460","28120"
"In post","2023","65+","South West (England)","Cornwall and Isles of Scilly","70","55","28240","26670"
"In post","2023","65+","South West (England)","Devon CC","185","135","30200","27500"
"In post","2023","65+","South West (England)","Dorset","95","75","29000","27050"
"In post","2023","65+","South West (England)","Gloucestershire CC","70","55","30850","28120"
"In post","2023","65+","South West (England)","Plymouth","105","80","30550","28100"
"In post","2023","65+","South West (England)","Somerset CC","100","85","30930","28120"
"In post","2023","65+","South West (England)","Swindon","15","15","31810","29120"
"In post","2023","65+","South West (England)","Torbay","20","15","26560","23180"
"In post","2023","65+","South West (England)","Wiltshire","225","190","37090","33160"
"In post","2023","65+","Unknown","Unknown","55","50","42100","37180"
"In post","2023","65+","Wales","Bridgend and Neath Port Talbot","30","20","28290","22480"
"In post","2023","65+","Wales","Cardiff and Vale of Glamorgan","305","225","35480","28480"
"In post","2023","65+","Wales","Central Valleys","70","50","34690","28120"
"In post","2023","65+","Wales","Conwy and Denbighshire","30","20","32800","28120"
"In post","2023","65+","Wales","Flintshire and Wrexham","70","55","29290","26840"
"In post","2023","65+","Wales","Gwent Valleys","25","20","32450","28120"
"In post","2023","65+","Wales","Gwynedd","30","25","25960","21690"
"In post","2023","65+","Wales","Isle of Anglesey","10","10","29270","28120"
"In post","2023","65+","Wales","Monmouthshire and Newport","105","75","34120","28120"
"In post","2023","65+","Wales","Powys","30","25","32320","30300"
"In post","2023","65+","Wales","South West Wales","80","60","30750","28120"
"In post","2023","65+","Wales","Swansea","260","175","26960","22500"
"In post","2023","65+","West Midlands (England)","Birmingham","290","220","31970","28120"
"In post","2023","65+","West Midlands (England)","Coventry","50","35","33510","28120"
"In post","2023","65+","West Midlands (England)","Dudley","35","30","25760","21690"
"In post","2023","65+","West Midlands (England)","Herefordshire, County of","15","15","31310","28120"
"In post","2023","65+","West Midlands (England)","Sandwell","10","10","29250","27450"
"In post","2023","65+","West Midlands (England)","Shropshire","55","50","32410","30140"
"In post","2023","65+","West Midlands (England)","Solihull","25","20","29400","28120"
"In post","2023","65+","West Midlands (England)","Staffordshire CC","120","90","31990","27450"
"In post","2023","65+","West Midlands (England)","Stoke-on-Trent","25","15","24830","23960"
"In post","2023","65+","West Midlands (England)","Telford and Wrekin","75","55","33380","28120"
"In post","2023","65+","West Midlands (England)","Walsall","10","5","27220","28120"
"In post","2023","65+","West Midlands (England)","Warwickshire CC","50","40","27210","22220"
"In post","2023","65+","West Midlands (England)","Wolverhampton","40","30","25670","26650"
"In post","2023","65+","West Midlands (England)","Worcestershire CC","65","45","28270","27450"
"In post","2023","65+","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","85","60","27540","28120"
"In post","2023","65+","Yorkshire and The Humber","Bradford","55","40","28230","26840"
"In post","2023","65+","Yorkshire and The Humber","Calderdale and Kirklees","20","15","27950","28120"
"In post","2023","65+","Yorkshire and The Humber","East Riding of Yorkshire","50","35","29780","27740"
"In post","2023","65+","Yorkshire and The Humber","Kingston upon Hull, City of","50","35","27900","28080"
"In post","2023","65+","Yorkshire and The Humber","Leeds","185","135","31620","28120"
"In post","2023","65+","Yorkshire and The Humber","North Yorkshire CC","80","65","28160","22330"
"In post","2023","65+","Yorkshire and The Humber","North and North East Lincolnshire","20","15","26390","25540"
"In post","2023","65+","Yorkshire and The Humber","Sheffield","160","115","29040","25790"
"In post","2023","65+","Yorkshire and The Humber","Wakefield","40","30","31870","29050"
"In post","2023","65+","Yorkshire and The Humber","York","65","55","30950","27430"
"In post","2023","Unknown","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Westminster","10","10","57070","41270"
"In post","2023","Unknown","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
