"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","EO","10","[c]","32290","29780"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","HEO","15","[c]","38610","40590"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AO","25","[c]","23930","24490"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","EO","30","[c]","28330","27570"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","AO","65","[c]","22050","21690"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","EO","25","[c]","28050","28120"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ards and North Down","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ards and North Down","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Armagh City, Banbridge and Craigavon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","AO","10","[c]","25920","25480"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","EO","45","[c]","31520","31450"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnet","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnet","London","AO","25","[c]","24380","24780"
"Leaver CS","2023","Operational Delivery","Barnet","London","EO","65","[c]","29250","31060"
"Leaver CS","2023","Operational Delivery","Barnet","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnet","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnet","London","HEO","25","[c]","32970","33330"
"Leaver CS","2023","Operational Delivery","Barnet","London","SEO","20","[c]","41170","41300"
"Leaver CS","2023","Operational Delivery","Barnet","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AO","95","[c]","21760","21690"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","EO","40","[c]","27620","27570"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","80","[c]","22200","21690"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","75","[c]","28950","27570"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","25","[c]","34530","34020"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","30","[c]","41140","40790"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","30","[c]","50810","38790"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","EO","30","[c]","27880","27570"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Belfast","Outside London","AO","70","[c]","22360","22400"
"Leaver CS","2023","Operational Delivery","Belfast","Outside London","EO","40","[c]","27880","26750"
"Leaver CS","2023","Operational Delivery","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","AO","25","[c]","23440","24250"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","EO","40","[c]","29580","29290"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","AO","105","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","EO","65","[c]","31010","31060"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","AA","30","[c]","19920","19930"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","AO","430","[c]","21720","21780"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","EO","155","[c]","27890","27570"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","G7","10","[c]","51530","50080"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","HEO","45","[c]","34780","34170"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","SEO","20","[c]","41940","41570"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","AO","15","[c]","21670","21690"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","AO","140","[c]","21530","21690"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","EO","75","[c]","27560","28120"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","EO","40","[c]","27480","27570"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","AO","115","[c]","22010","21690"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","EO","45","[c]","27640","27570"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brent","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brent","London","EO","35","[c]","31500","31060"
"Leaver CS","2023","Operational Delivery","Brent","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brent","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brent","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AO","20","[c]","21580","21690"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","EO","10","[c]","28030","27840"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","AO","20","[c]","22280","21780"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","EO","40","[c]","27560","27570"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","AA","20","[c]","19680","19930"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","AO","155","[c]","21500","21690"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","EO","100","[c]","27200","27570"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","HEO","25","[c]","31170","31270"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","EO","20","[c]","31700","32520"
"Leaver CS","2023","Operational Delivery","Bromley","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bromley","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","EO","25","[c]","28010","27840"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","AO","20","[c]","21500","21690"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","EO","45","[c]","27810","28120"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","AO","105","[c]","22330","22160"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","EO","55","[c]","27130","27570"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","AO","75","[c]","24870","25480"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","EO","35","[c]","30180","30440"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","AO","230","[c]","22330","21810"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","EO","85","[c]","27330","27570"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","HEO","30","[c]","33230","32160"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Bedfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","AO","45","[c]","21780","22000"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","EO","30","[c]","27980","27570"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","HEO","10","[c]","33210","31850"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","AO","40","[c]","21580","21690"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","EO","35","[c]","27750","28120"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","AO","45","[c]","22180","21960"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","EO","20","[c]","27380","27570"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","AO","10","[c]","21600","21690"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","EO","10","[c]","27320","27570"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","AO","155","[c]","24100","24490"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","EO","90","[c]","31640","31290"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","HEO","20","[c]","38630","38170"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","AA","10","[c]","21930","22080"
"Leaver CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","AO","65","[c]","22580","21690"
"Leaver CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","EO","50","[c]","29370","28120"
"Leaver CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","EO","15","[c]","27830","27570"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","AO","40","[c]","21530","21690"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","EO","40","[c]","27640","27570"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","AO","20","[c]","22130","21690"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","EO","30","[c]","27540","27820"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","G7","10","[c]","[c]","[c]"
