"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","Heterosexual / straight","110","110","53250","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","Heterosexual / straight","45","45","59310","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","Heterosexual / straight","80","75","60870","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Female","Heterosexual / straight","260","250","48310","46160"
"In post","2023","Office of Gas and Electricity Markets","London","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Female","Unknown","90","85","56090","50510"
"In post","2023","Office of Gas and Electricity Markets","London","Male","Heterosexual / straight","285","285","48310","45940"
"In post","2023","Office of Gas and Electricity Markets","London","Male","LGBO","35","35","47980","46250"
"In post","2023","Office of Gas and Electricity Markets","London","Male","Undeclared","35","35","54090","54270"
"In post","2023","Office of Gas and Electricity Markets","London","Male","Unknown","115","110","58790","54100"
"In post","2023","Office of Gas and Electricity Markets","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Female","Heterosexual / straight","195","190","38180","33480"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Female","Unknown","70","70","44690","43650"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Male","Heterosexual / straight","200","200","38430","32340"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Male","LGBO","45","45","31190","24510"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Male","Unknown","85","85","43640","37490"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","Heterosexual / straight","170","165","42350","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","Heterosexual / straight","95","95","49220","48060"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Female","Heterosexual / straight","60","55","57300","57700"
"In post","2023","Office of Rail and Road","London","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Male","Heterosexual / straight","70","65","56280","55990"
"In post","2023","Office of Rail and Road","London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Male","Unknown","30","30","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Female","Heterosexual / straight","175","160","25930","25830"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Female","Unknown","35","30","23980","21780"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Male","Heterosexual / straight","110","105","25720","25830"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Male","Unknown","45","45","22790","21780"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
