"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Finance","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North West (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","G7","35","[c]","57070","57160"
"Leaver CS","2023","White","Human Resources","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","AO","30","[c]","22320","22220"
"Leaver CS","2023","White","Human Resources","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South East (England)","AO","45","[c]","22180","22220"
"Leaver CS","2023","White","Human Resources","South East (England)","EO","50","[c]","28400","27470"
"Leaver CS","2023","White","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South East (England)","HEO","40","[c]","33880","33300"
"Leaver CS","2023","White","Human Resources","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","AO","50","[c]","21740","21690"
"Leaver CS","2023","White","Human Resources","South West (England)","EO","40","[c]","28030","26900"
"Leaver CS","2023","White","Human Resources","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","HEO","30","[c]","35690","34300"
"Leaver CS","2023","White","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","EO","30","[c]","29870","29930"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East of England","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East of England","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","EO","40","[c]","29060","28200"
"Leaver CS","2023","White","Legal","London","G6","65","[c]","70420","69120"
"Leaver CS","2023","White","Legal","London","G7","90","[c]","55600","52790"
"Leaver CS","2023","White","Legal","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Wales","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
