"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","West Midlands (England)","Male","Heterosexual / straight","345","330","26460","21690"
"In post","2023","Other","West Midlands (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Other","West Midlands (England)","Male","Undeclared","55","50","25900","22050"
"In post","2023","Other","West Midlands (England)","Male","Unknown","60","55","24110","21690"
"In post","2023","Other","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Yorkshire and The Humber","Female","Heterosexual / straight","495","420","28990","26650"
"In post","2023","Other","Yorkshire and The Humber","Female","LGBO","35","35","31840","28120"
"In post","2023","Other","Yorkshire and The Humber","Female","Undeclared","55","50","28240","25880"
"In post","2023","Other","Yorkshire and The Humber","Female","Unknown","105","90","25200","21690"
"In post","2023","Other","Yorkshire and The Humber","Male","Heterosexual / straight","450","435","27630","21690"
"In post","2023","Other","Yorkshire and The Humber","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Other","Yorkshire and The Humber","Male","Undeclared","65","60","27280","21690"
"In post","2023","Other","Yorkshire and The Humber","Male","Unknown","75","75","29530","22400"
"In post","2023","Other","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Female","Heterosexual / straight","40","40","49520","48260"
"In post","2023","Planning","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Planning","London","Male","Heterosexual / straight","40","40","49930","44180"
"In post","2023","Planning","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Planning","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Planning","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Planning","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Male","Heterosexual / straight","30","30","47940","43840"
"In post","2023","Planning","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning Inspectors","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Female","Heterosexual / straight","35","25","52160","48660"
"In post","2023","Planning Inspectors","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Male","Heterosexual / straight","45","40","58030","60050"
"In post","2023","Planning Inspectors","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Male","Undeclared","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Female","Heterosexual / straight","160","150","40250","37590"
"In post","2023","Policy","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Male","Heterosexual / straight","75","75","45710","42900"
"In post","2023","Policy","East Midlands (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East of England","Female","Heterosexual / straight","110","100","41530","38350"
"In post","2023","Policy","East of England","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","East of England","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","East of England","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Policy","East of England","Male","Heterosexual / straight","100","95","47570","41880"
"In post","2023","Policy","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East of England","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","East of England","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","London","Female","Heterosexual / straight","7505","7200","52130","54330"
"In post","2023","Policy","London","Female","LGBO","735","725","48320","43650"
"In post","2023","Policy","London","Female","Undeclared","775","755","50530","53550"
"In post","2023","Policy","London","Female","Unknown","1985","1925","49900","45380"
"In post","2023","Policy","London","Male","Heterosexual / straight","6195","6130","53280","54630"
"In post","2023","Policy","London","Male","LGBO","925","915","52330","54330"
"In post","2023","Policy","London","Male","Undeclared","820","810","52200","54130"
"In post","2023","Policy","London","Male","Unknown","1650","1635","51010","47160"
"In post","2023","Policy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North East (England)","Female","Heterosexual / straight","340","325","41860","37590"
"In post","2023","Policy","North East (England)","Female","LGBO","25","20","[c]","[c]"
"In post","2023","Policy","North East (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Policy","North East (England)","Female","Unknown","40","40","42920","40490"
"In post","2023","Policy","North East (England)","Male","Heterosexual / straight","245","245","43150","38070"
"In post","2023","Policy","North East (England)","Male","LGBO","35","35","45260","38220"
"In post","2023","Policy","North East (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Policy","North East (England)","Male","Unknown","35","35","41280","37300"
"In post","2023","Policy","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North West (England)","Female","Heterosexual / straight","695","670","42620","37880"
"In post","2023","Policy","North West (England)","Female","LGBO","65","60","40690","37540"
"In post","2023","Policy","North West (England)","Female","Undeclared","70","65","39940","37590"
"In post","2023","Policy","North West (England)","Female","Unknown","115","110","40050","37590"
"In post","2023","Policy","North West (England)","Male","Heterosexual / straight","480","475","44560","39540"
"In post","2023","Policy","North West (England)","Male","LGBO","65","65","42760","37750"
"In post","2023","Policy","North West (England)","Male","Undeclared","55","55","48050","49400"
"In post","2023","Policy","North West (England)","Male","Unknown","90","90","41770","37750"
"In post","2023","Policy","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Female","Heterosexual / straight","50","50","42050","38100"
"In post","2023","Policy","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Male","Heterosexual / straight","35","35","43700","38670"
"In post","2023","Policy","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Overseas","Female","Heterosexual / straight","610","610","53360","53970"
"In post","2023","Policy","Overseas","Female","LGBO","35","35","52010","53050"
"In post","2023","Policy","Overseas","Female","Undeclared","5","5","[c]","[c]"
