"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Operational Delivery","Shropshire and Staffordshire","Outside London","110","[c]","25710","21780"
"Leaver CS","2023","Unknown","Operational Delivery","South Yorkshire","Outside London","100","[c]","24940","22400"
"Leaver CS","2023","Unknown","Operational Delivery","Southern Scotland","Outside London","90","[c]","26210","25060"
"Leaver CS","2023","Unknown","Operational Delivery","Surrey, East and West Sussex","Outside London","155","[c]","27370","25770"
"Leaver CS","2023","Unknown","Operational Delivery","Tees Valley and Durham","Outside London","145","[c]","23590","22400"
"Leaver CS","2023","Unknown","Operational Delivery","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","West Central Scotland","Outside London","195","[c]","27320","25060"
"Leaver CS","2023","Unknown","Operational Delivery","West Midlands","Outside London","260","[c]","24790","21780"
"Leaver CS","2023","Unknown","Operational Delivery","West Wales and The Valleys","Outside London","180","[c]","22830","21840"
"Leaver CS","2023","Unknown","Operational Delivery","West Yorkshire","Outside London","330","[c]","36220","29970"
"Leaver CS","2023","Unknown","Operational Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Eastern Scotland","Outside London","30","[c]","31900","28490"
"Leaver CS","2023","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Inner London - West","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","Unknown","205","[c]","36620","33690"
"Leaver CS","2023","Unknown","Other","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Inner London - West","London","240","[c]","44770","40050"
"Leaver CS","2023","Unknown","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Inner London - West","London","40","[c]","38650","33250"
"Leaver CS","2023","Unknown","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","30310","29920"
"Leaver CS","2023","Unknown","Science and Engineering","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Devon","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Inner London - West","London","30","[c]","28650","23500"
"Leaver CS","2023","Unknown","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","East Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Eastern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Greater Manchester","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Northumberland, and Tyne and Wear","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Eastern Scotland","Outside London","195","[c]","33930","29450"
"Leaver CS","2023","Unknown","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Inner London - East","London","35","[c]","48840","54700"
"Leaver CS","2023","Unknown","Unknown","Inner London - West","London","545","[c]","50580","42230"
"Leaver CS","2023","Unknown","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Southern Scotland","Outside London","30","[c]","[c]","[c]"
