"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","Outside London","Female","140","135","47610","42180"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","Outside London","Male","115","115","48780","43270"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","Female","540","520","49900","42060"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","Male","295","295","50710","43230"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Westminster","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Westminster","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Aberdeen City and Aberdeenshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","Aberdeen City and Aberdeenshire","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Met Office","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Antrim and Newtownabbey","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Met Office","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Bedford","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Berkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Met Office","Berkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Met Office","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Chorley and West Lancashire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","City of Edinburgh","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","City of Edinburgh","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Met Office","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Devon CC","Outside London","Female","765","705","38500","37420"
"In post","2023","Met Office","Devon CC","Outside London","Male","1140","1105","41210","39750"
"In post","2023","Met Office","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Harrow and Hillingdon","London","Female","15","15","[c]","[c]"
"In post","2023","Met Office","Harrow and Hillingdon","London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Hertfordshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Met Office","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Lincolnshire CC","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Met Office","Lincolnshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Met Office","North Hampshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Met Office","North Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Met Office","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Met Office","Oxfordshire CC","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Met Office","Oxfordshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Met Office","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Shetland Islands","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Shropshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","South Hampshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","South Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Met Office","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","South West Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Southampton","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Suffolk CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Met Office","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Westminster","London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","Westminster","London","Male","5","5","[c]","[c]"
"In post","2023","Met Office","Wiltshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Met Office","Wiltshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Met Office","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Male","80","80","44230","45880"
"In post","2023","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","Male","30","30","25490","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","Female","40","35","28080","22970"
"In post","2023","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","Male","120","120","24270","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","Female","35","30","29570","22970"
"In post","2023","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","Male","120","120","23080","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barnet","London","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","995","940","38460","34880"
"In post","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","1200","1175","42850","41200"
"In post","2023","Ministry of Defence (excl. agencies)","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Belfast","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Belfast","Outside London","Male","35","35","22000","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Berkshire","Outside London","Female","220","210","33060","28600"
"In post","2023","Ministry of Defence (excl. agencies)","Berkshire","Outside London","Male","695","690","39080","41920"
"In post","2023","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","Female","55","50","34520","28780"
"In post","2023","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","Male","60","60","36520","34800"
"In post","2023","Ministry of Defence (excl. agencies)","Birmingham","Outside London","Female","45","40","26740","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Birmingham","Outside London","Male","35","35","25860","21580"
"In post","2023","Ministry of Defence (excl. agencies)","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","Female","35","35","26180","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","Male","65","60","25670","21600"
"In post","2023","Ministry of Defence (excl. agencies)","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","Female","475","455","34970","33830"
"In post","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","Male","280","275","40120","36240"
"In post","2023","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","Female","580","555","34430","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","Male","725","715","38850","34880"
"In post","2023","Ministry of Defence (excl. agencies)","Camden and City of London","London","Female","30","30","39400","37190"
"In post","2023","Ministry of Defence (excl. agencies)","Camden and City of London","London","Male","90","90","37470","32240"
"In post","2023","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Female","95","90","25900","22330"
"In post","2023","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Male","155","150","29420","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","Male","60","60","22470","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","Female","125","120","30580","27110"
"In post","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","Male","170","170","32130","30300"
"In post","2023","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","Female","1155","1110","35560","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","Male","990","975","37390","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","Female","150","130","29090","25150"
"In post","2023","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","Male","135","135","30310","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","Female","110","105","31200","27110"
"In post","2023","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","Male","115","110","28670","22750"
"In post","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","Female","125","115","31160","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","Male","195","190","34020","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","150","135","27770","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","280","270","26280","22890"
"In post","2023","Ministry of Defence (excl. agencies)","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Coventry","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Croydon","London","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Croydon","London","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Derby","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Derby","Outside London","Male","45","45","37710","40880"
"In post","2023","Ministry of Defence (excl. agencies)","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Derry City and Strabane","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Devon CC","Outside London","Female","150","140","26480","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Devon CC","Outside London","Male","235","230","27130","25950"
"In post","2023","Ministry of Defence (excl. agencies)","Dorset","Outside London","Female","195","185","28750","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Dorset","Outside London","Male","345","340","32890","33470"
"In post","2023","Ministry of Defence (excl. agencies)","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Durham","Outside London","Female","10","10","[c]","[c]"
