"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","London","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","London","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Tower Hamlets","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Westminster","65","[c]","47500","37300"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","City of Edinburgh","40","[c]","44110","38330"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Glasgow City","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
