"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Camden and City of London","EO","20","[c]","29730","29750"
"New entrant CS","2023","No function","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Camden and City of London","HEO","20","[c]","36240","36000"
"New entrant CS","2023","No function","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","AA","30","[c]","23590","23230"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","AO","345","[c]","23280","22520"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","EO","125","[c]","26230","25750"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","G7","15","[c]","51710","50930"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","HEO","50","[c]","33150","33200"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","SEO","30","[c]","43530","40810"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","Unknown","60","[c]","22760","23640"
"New entrant CS","2023","No function","Causeway Coast and Glens","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Hampshire","AA","40","[c]","21940","23230"
"New entrant CS","2023","No function","Central Hampshire","AO","120","[c]","28360","30880"
"New entrant CS","2023","No function","Central Hampshire","EO","20","[c]","28650","27080"
"New entrant CS","2023","No function","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Hampshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Hampshire","HEO","15","[c]","34610","33830"
"New entrant CS","2023","No function","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Valleys","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Valleys","EO","90","[c]","27970","28120"
"New entrant CS","2023","No function","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Valleys","Unknown","25","[c]","21570","23640"
"New entrant CS","2023","No function","Cheshire East","AA","15","[c]","23230","23230"
"New entrant CS","2023","No function","Cheshire East","AO","65","[c]","26850","28880"
"New entrant CS","2023","No function","Cheshire East","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire East","Unknown","35","[c]","23670","23640"
"New entrant CS","2023","No function","Cheshire West and Chester","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire West and Chester","Unknown","30","[c]","23230","23640"
"New entrant CS","2023","No function","Chorley and West Lancashire","AA","45","[c]","23030","23230"
"New entrant CS","2023","No function","Chorley and West Lancashire","AO","150","[c]","28430","28880"
"New entrant CS","2023","No function","Chorley and West Lancashire","EO","15","[c]","31370","28480"
"New entrant CS","2023","No function","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chorley and West Lancashire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chorley and West Lancashire","Unknown","20","[c]","23700","23640"
"New entrant CS","2023","No function","City of Edinburgh","AA","15","[c]","21840","22080"
"New entrant CS","2023","No function","City of Edinburgh","AO","195","[c]","22940","22520"
"New entrant CS","2023","No function","City of Edinburgh","EO","85","[c]","28270","27650"
"New entrant CS","2023","No function","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","City of Edinburgh","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","City of Edinburgh","HEO","50","[c]","33010","33600"
"New entrant CS","2023","No function","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","City of Edinburgh","SEO","20","[c]","41560","38050"
"New entrant CS","2023","No function","Clackmannanshire and Fife","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Clackmannanshire and Fife","AO","30","[c]","23150","22310"
"New entrant CS","2023","No function","Clackmannanshire and Fife","EO","15","[c]","30140","31290"
"New entrant CS","2023","No function","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Conwy and Denbighshire","Unknown","20","[c]","23440","23640"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AO","15","[c]","22330","22220"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","EO","10","[c]","28360","27000"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","Unknown","35","[c]","22530","23640"
"New entrant CS","2023","No function","Coventry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Coventry","AO","20","[c]","22320","23390"
"New entrant CS","2023","No function","Coventry","EO","30","[c]","25690","25900"
"New entrant CS","2023","No function","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Coventry","G7","10","[c]","51370","48480"
"New entrant CS","2023","No function","Coventry","HEO","30","[c]","31830","31310"
"New entrant CS","2023","No function","Coventry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Coventry","SEO","20","[c]","39220","38380"
"New entrant CS","2023","No function","Coventry","Unknown","45","[c]","22810","23640"
"New entrant CS","2023","No function","Croydon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Croydon","AO","435","[c]","26470","26400"
"New entrant CS","2023","No function","Croydon","EO","290","[c]","29920","29750"
"New entrant CS","2023","No function","Croydon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Croydon","G7","15","[c]","62710","59360"
"New entrant CS","2023","No function","Croydon","HEO","55","[c]","36960","36000"
"New entrant CS","2023","No function","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Croydon","SEO","15","[c]","43850","43150"
"New entrant CS","2023","No function","Croydon","Unknown","20","[c]","25350","27640"
"New entrant CS","2023","No function","Darlington","AO","15","[c]","22360","21780"
"New entrant CS","2023","No function","Darlington","EO","45","[c]","25040","25310"
"New entrant CS","2023","No function","Darlington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Darlington","G7","15","[c]","50260","50800"
"New entrant CS","2023","No function","Darlington","HEO","55","[c]","30370","30790"
"New entrant CS","2023","No function","Darlington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Darlington","SEO","30","[c]","38740","38050"
"New entrant CS","2023","No function","Darlington","Unknown","15","[c]","22660","21360"
"New entrant CS","2023","No function","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derby","AO","15","[c]","22230","21780"
"New entrant CS","2023","No function","Derby","EO","15","[c]","27580","28120"
"New entrant CS","2023","No function","Derby","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derby","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derby","Unknown","65","[c]","22180","23640"
"New entrant CS","2023","No function","Derry City and Strabane","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","AA","50","[c]","22250","23230"
"New entrant CS","2023","No function","Devon CC","AO","180","[c]","26330","28880"
"New entrant CS","2023","No function","Devon CC","EO","30","[c]","28250","28120"
"New entrant CS","2023","No function","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","HEO","15","[c]","33880","32160"
"New entrant CS","2023","No function","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","Unknown","30","[c]","23480","23640"
"New entrant CS","2023","No function","Dorset","AA","45","[c]","22530","23230"
"New entrant CS","2023","No function","Dorset","AO","110","[c]","26490","28880"
"New entrant CS","2023","No function","Dorset","EO","20","[c]","28410","28300"
"New entrant CS","2023","No function","Dorset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset","HEO","10","[c]","35100","34000"
"New entrant CS","2023","No function","Dorset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset","Unknown","15","[c]","22890","23640"
"New entrant CS","2023","No function","Dudley","AO","30","[c]","22930","21690"
"New entrant CS","2023","No function","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dudley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dudley","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dudley","Unknown","15","[c]","23180","23640"
"New entrant CS","2023","No function","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dumfries and Galloway","AO","15","[c]","24430","24710"
"New entrant CS","2023","No function","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dumfries and Galloway","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Durham","AA","75","[c]","23060","23230"
"New entrant CS","2023","No function","Durham","AO","580","[c]","25560","23390"
"New entrant CS","2023","No function","Durham","EO","55","[c]","26810","25880"
"New entrant CS","2023","No function","Durham","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Durham","HEO","15","[c]","33260","32070"
"New entrant CS","2023","No function","Durham","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Durham","Unknown","35","[c]","21080","19090"
"New entrant CS","2023","No function","Ealing","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ealing","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ealing","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ealing","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Ayrshire and North Ayrshire mainland","AO","25","[c]","20570","20750"
"New entrant CS","2023","No function","East Ayrshire and North Ayrshire mainland","EO","15","[c]","27780","28120"
"New entrant CS","2023","No function","East Ayrshire and North Ayrshire mainland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Cumbria","AO","55","[c]","22330","22150"
"New entrant CS","2023","No function","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Cumbria","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Cumbria","Unknown","20","[c]","24190","23640"
"New entrant CS","2023","No function","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Derbyshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","50","[c]","23420","22220"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","15","[c]","28790","27080"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Kent","AO","250","[c]","22530","22400"
"New entrant CS","2023","No function","East Kent","EO","320","[c]","26610","25750"
"New entrant CS","2023","No function","East Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Kent","HEO","15","[c]","34010","32000"
"New entrant CS","2023","No function","East Kent","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Kent","Unknown","45","[c]","23040","23640"
"New entrant CS","2023","No function","East Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lancashire","Unknown","30","[c]","22390","23640"
"New entrant CS","2023","No function","East Lothian and Midlothian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lothian and Midlothian","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","AO","30","[c]","22880","21780"
"New entrant CS","2023","No function","East Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Merseyside","Unknown","35","[c]","22120","23640"
"New entrant CS","2023","No function","East Riding of Yorkshire","AA","50","[c]","23120","23230"
"New entrant CS","2023","No function","East Riding of Yorkshire","AO","135","[c]","28100","28880"
"New entrant CS","2023","No function","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Riding of Yorkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Riding of Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Surrey","AA","30","[c]","25820","26630"
"New entrant CS","2023","No function","East Surrey","AO","85","[c]","33130","34110"
"New entrant CS","2023","No function","East Surrey","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Surrey","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Surrey","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","AA","30","[c]","22800","23230"
"New entrant CS","2023","No function","East Sussex CC","AO","85","[c]","26790","28880"
"New entrant CS","2023","No function","East Sussex CC","EO","20","[c]","27290","28120"
"New entrant CS","2023","No function","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Sussex CC","Unknown","25","[c]","23310","23640"
"New entrant CS","2023","No function","Enfield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Enfield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Enfield","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","AO","25","[c]","22380","22400"
"New entrant CS","2023","No function","Essex Haven Gateway","EO","15","[c]","27280","25880"
"New entrant CS","2023","No function","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Haven Gateway","Unknown","30","[c]","22780","23640"
"New entrant CS","2023","No function","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Thames Gateway","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex Thames Gateway","Unknown","25","[c]","22320","23640"
"New entrant CS","2023","No function","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Falkirk","AO","50","[c]","23960","24710"
"New entrant CS","2023","No function","Falkirk","EO","20","[c]","30310","31290"
"New entrant CS","2023","No function","Fermanagh and Omagh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Fermanagh and Omagh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","AA","35","[c]","22400","23230"
"New entrant CS","2023","No function","Flintshire and Wrexham","AO","115","[c]","27810","28880"
"New entrant CS","2023","No function","Flintshire and Wrexham","EO","10","[c]","28370","28480"
"New entrant CS","2023","No function","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Flintshire and Wrexham","Unknown","35","[c]","22280","23640"
"New entrant CS","2023","No function","Glasgow City","AA","15","[c]","22050","22080"
"New entrant CS","2023","No function","Glasgow City","AO","470","[c]","22530","22400"
"New entrant CS","2023","No function","Glasgow City","EO","220","[c]","25920","25750"
"New entrant CS","2023","No function","Glasgow City","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Glasgow City","G7","15","[c]","51040","50910"
"New entrant CS","2023","No function","Glasgow City","HEO","60","[c]","32790","32800"
"New entrant CS","2023","No function","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Glasgow City","SEO","20","[c]","43040","41640"
"New entrant CS","2023","No function","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","AO","15","[c]","22990","22220"
"New entrant CS","2023","No function","Gloucestershire CC","EO","30","[c]","26500","25920"
"New entrant CS","2023","No function","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire CC","Unknown","30","[c]","23290","23640"
"New entrant CS","2023","No function","Greater Manchester North East","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North East","AO","30","[c]","28550","28880"
"New entrant CS","2023","No function","Greater Manchester North East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North East","Unknown","50","[c]","23700","23640"
"New entrant CS","2023","No function","Greater Manchester North West","AA","15","[c]","22670","23230"
"New entrant CS","2023","No function","Greater Manchester North West","AO","215","[c]","24130","21690"
"New entrant CS","2023","No function","Greater Manchester North West","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester North West","Unknown","35","[c]","23280","23640"
"New entrant CS","2023","No function","Greater Manchester South East","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South East","Unknown","30","[c]","23960","23640"
"New entrant CS","2023","No function","Greater Manchester South West","AO","335","[c]","22450","22520"
"New entrant CS","2023","No function","Greater Manchester South West","EO","155","[c]","26230","25750"
"New entrant CS","2023","No function","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South West","G7","10","[c]","55340","52510"
"New entrant CS","2023","No function","Greater Manchester South West","HEO","80","[c]","32460","32000"
"New entrant CS","2023","No function","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester South West","SEO","20","[c]","40490","39000"
"New entrant CS","2023","No function","Greater Manchester South West","Unknown","75","[c]","23050","23640"
"New entrant CS","2023","No function","Gwent Valleys","AO","10","[c]","21780","21780"
"New entrant CS","2023","No function","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwent Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwynedd","AO","15","[c]","21900","21690"
"New entrant CS","2023","No function","Gwynedd","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwynedd","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gwynedd","Unknown","15","[c]","22300","23640"
"New entrant CS","2023","No function","Hackney and Newham","AO","80","[c]","26350","26400"
"New entrant CS","2023","No function","Hackney and Newham","EO","25","[c]","30330","29750"
"New entrant CS","2023","No function","Hackney and Newham","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hackney and Newham","HEO","20","[c]","38440","39110"
"New entrant CS","2023","No function","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hackney and Newham","Unknown","25","[c]","26170","27640"
"New entrant CS","2023","No function","Haringey and Islington","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Haringey and Islington","AO","110","[c]","32590","33800"
"New entrant CS","2023","No function","Haringey and Islington","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Haringey and Islington","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Haringey and Islington","Unknown","35","[c]","26380","27640"
"New entrant CS","2023","No function","Harrow and Hillingdon","AA","10","[c]","23630","23500"
"New entrant CS","2023","No function","Harrow and Hillingdon","AO","135","[c]","26360","26400"
"New entrant CS","2023","No function","Harrow and Hillingdon","EO","295","[c]","30170","29750"
"New entrant CS","2023","No function","Harrow and Hillingdon","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Harrow and Hillingdon","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Harrow and Hillingdon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","AA","35","[c]","22840","23230"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","AO","75","[c]","28990","28880"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hartlepool and Stockton-on-Tees","Unknown","50","[c]","22350","23640"
"New entrant CS","2023","No function","Heart of Essex","AA","50","[c]","23050","23230"
"New entrant CS","2023","No function","Heart of Essex","AO","75","[c]","28280","28880"
"New entrant CS","2023","No function","Heart of Essex","EO","15","[c]","29640","27110"
"New entrant CS","2023","No function","Heart of Essex","G7","[c]","[c]","[c]","[c]"
