"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Operational Delivery","London","260","[c]","41470","32520"
"Leaver CS","2023","50-59","White","Operational Delivery","Outside London","3090","[c]","28750","27450"
"Leaver CS","2023","50-59","White","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Other","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Other","Outside London","150","[c]","30270","21690"
"Leaver CS","2023","50-59","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Policy","London","85","[c]","65570","59570"
"Leaver CS","2023","50-59","White","Policy","Outside London","70","[c]","46460","41480"
"Leaver CS","2023","50-59","White","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Project Delivery","Outside London","130","[c]","48010","43800"
"Leaver CS","2023","50-59","White","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Property","Outside London","65","[c]","35920","33990"
"Leaver CS","2023","50-59","White","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Science and Engineering","Outside London","160","[c]","43600","42620"
"Leaver CS","2023","50-59","White","Security","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Security","Outside London","145","[c]","37010","39070"
"Leaver CS","2023","50-59","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Tax","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Tax","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Unknown","London","90","[c]","70910","59960"
"Leaver CS","2023","50-59","White","Unknown","Outside London","330","[c]","46510","38760"
"Leaver CS","2023","50-59","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Delivery","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Tax","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Tax","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Operational Delivery","London","40","[c]","31000","30670"
"Leaver CS","2023","60-64","Black","Operational Delivery","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
