"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Female","105","[c]","37920","32520"
"Leaver CS","2023","Undeclared","No function","London","Male","120","[c]","42240","40000"
"Leaver CS","2023","Undeclared","No function","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Female","70","[c]","26690","21690"
"Leaver CS","2023","Undeclared","No function","North West (England)","Male","70","[c]","31560","27510"
"Leaver CS","2023","Undeclared","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Male","40","[c]","34770","37060"
"Leaver CS","2023","Undeclared","No function","South East (England)","Female","65","[c]","29280","26120"
"Leaver CS","2023","Undeclared","No function","South East (England)","Male","85","[c]","31160","27650"
"Leaver CS","2023","Undeclared","No function","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Male","60","[c]","35280","28480"
"Leaver CS","2023","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Female","40","[c]","28180","27570"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Yorkshire and The Humber","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
