"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Central Scotland","Glasgow City","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Central Scotland","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands","Birmingham","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","Central Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Yorkshire","Leeds","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Derbyshire and Nottinghamshire","Nottingham","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East Wales","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Eastern Scotland","City of Edinburgh","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Greater Manchester","Greater Manchester South West","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","30","[c]","21840","21500"
"Leaver CS","2023","White","Debt","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Highlands and Islands","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Merseyside","Liverpool","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Northumberland, and Tyne and Wear","Sunderland","50","[c]","21960","21690"
"Leaver CS","2023","White","Debt","Northumberland, and Tyne and Wear","Tyneside","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outer London - South","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","30","[c]","22190","21690"
"Leaver CS","2023","White","Debt","Southern Scotland","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Central Scotland","Glasgow City","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Midlands","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Midlands","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Wales and The Valleys","Central Valleys","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Yorkshire","Bradford","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Devon","Devon CC","65","[c]","35130","34390"
"Leaver CS","2023","White","Digital, Data & Technology","Devon","Plymouth","45","[c]","41320","39490"
"Leaver CS","2023","White","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Dorset and Somerset","Somerset CC","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Wales","Monmouthshire and Newport","50","[c]","42290","37720"
"Leaver CS","2023","White","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Essex","Southend-on-Sea","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","43720","39400"
"Leaver CS","2023","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","[c]","37260","34300"
"Leaver CS","2023","White","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Greater Manchester","Manchester","65","[c]","48950","44540"
"Leaver CS","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - East","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - East","Tower Hamlets","110","[c]","57230","56430"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Inner London - West","Westminster","120","[c]","51210","53130"
"Leaver CS","2023","White","Digital, Data & Technology","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Lancashire","Blackpool","45","[c]","47100","41480"
"Leaver CS","2023","White","Digital, Data & Technology","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Merseyside","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","North Yorkshire","York","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Northumberland, and Tyne and Wear","Tyneside","90","[c]","44890","40530"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - South","Croydon","35","[c]","47020","42170"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Shropshire and Staffordshire","Telford and Wrekin","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","South Yorkshire","Sheffield","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tees Valley and Durham","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Midlands","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Midlands","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Wales and The Valleys","Swansea","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Yorkshire","Leeds","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Devon","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Essex","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","40760","38830"
"Leaver CS","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Greater Manchester","Manchester","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","Central Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Inner London - East","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Inner London - West","Westminster","85","[c]","54990","53490"
"Leaver CS","2023","White","Finance","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Lancashire","Blackpool","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
