"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Heterosexual / straight","40","[c]","36940","37060"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Unknown","105","[c]","30720","28490"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","Heterosexual / straight","45","[c]","43900","40000"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","Heterosexual / straight","35","[c]","31390","29100"
"Leaver CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","Unknown","55","[c]","27620","23340"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","95","[c]","43790","39840"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","Outer London - West and North West","Heterosexual / straight","55","[c]","32860","29840"
"Leaver CS","2023","The National Archives","The National Archives","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Inner London - West","Heterosexual / straight","55","[c]","55220","42000"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","35","[c]","43520","38200"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Heterosexual / straight","60","[c]","35420","33080"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","Heterosexual / straight","55","[c]","35310","30460"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","150","[c]","32840","29590"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Heterosexual / straight","60","[c]","31060","24390"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Heterosexual / straight","135","[c]","41160","40070"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Heterosexual / straight","95","[c]","48350","40880"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Unknown","270","[c]","50130","41870"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
