"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Undeclared","55","50","36460","33540"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","2025","1925","30180","28080"
"In post","2023","Unknown","Devon","Outside London","Heterosexual / straight","360","345","34230","28880"
"In post","2023","Unknown","Devon","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Devon","Outside London","Undeclared","45","45","34940","32930"
"In post","2023","Unknown","Devon","Outside London","Unknown","860","820","28990","26890"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Heterosexual / straight","215","205","32930","28080"
"In post","2023","Unknown","Dorset and Somerset","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Unknown","605","570","32280","28860"
"In post","2023","Unknown","East Anglia","Outside London","Heterosexual / straight","490","465","33420","28880"
"In post","2023","Unknown","East Anglia","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","East Anglia","Outside London","Undeclared","75","70","37710","34140"
"In post","2023","Unknown","East Anglia","Outside London","Unknown","1255","1180","30310","27890"
"In post","2023","Unknown","East Wales","Outside London","Heterosexual / straight","1160","1105","35600","31560"
"In post","2023","Unknown","East Wales","Outside London","LGBO","115","115","33450","31160"
"In post","2023","Unknown","East Wales","Outside London","Undeclared","155","150","40010","37690"
"In post","2023","Unknown","East Wales","Outside London","Unknown","2860","2715","31670","28130"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","135","135","28980","27470"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","400","385","27960","27140"
"In post","2023","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","1870","1775","42780","37660"
"In post","2023","Unknown","Eastern Scotland","Outside London","LGBO","145","140","40850","37060"
"In post","2023","Unknown","Eastern Scotland","Outside London","Undeclared","115","110","44580","38330"
"In post","2023","Unknown","Eastern Scotland","Outside London","Unknown","5680","5400","35380","31940"
"In post","2023","Unknown","Essex","Outside London","Heterosexual / straight","180","175","32240","27370"
"In post","2023","Unknown","Essex","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Essex","Outside London","Unknown","470","440","28200","25880"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","2105","2045","37870","34500"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","140","135","31810","29350"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","290","280","40920","38990"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","2940","2815","35980","31920"
"In post","2023","Unknown","Greater Manchester","Outside London","Heterosexual / straight","825","800","35300","31320"
"In post","2023","Unknown","Greater Manchester","Outside London","LGBO","95","95","32630","30330"
"In post","2023","Unknown","Greater Manchester","Outside London","Undeclared","90","85","36890","33950"
"In post","2023","Unknown","Greater Manchester","Outside London","Unknown","3360","3240","32140","28130"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1485","1360","33280","30650"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","80","75","32340","31060"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Undeclared","165","160","35780","33830"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","1805","1670","32910","27500"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","110","105","29360","25920"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","365","350","28790","27190"
"In post","2023","Unknown","Highlands and Islands","Outside London","Heterosexual / straight","150","140","33160","31660"
"In post","2023","Unknown","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Highlands and Islands","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Highlands and Islands","Outside London","Unknown","265","245","30670","29100"
"In post","2023","Unknown","Inner London - East","London","Heterosexual / straight","1465","1430","45650","41910"
"In post","2023","Unknown","Inner London - East","London","LGBO","90","90","43160","39630"
"In post","2023","Unknown","Inner London - East","London","Undeclared","195","190","48780","42240"
"In post","2023","Unknown","Inner London - East","London","Unknown","2800","2685","41240","36870"
"In post","2023","Unknown","Inner London - West","London","Heterosexual / straight","4040","3955","48560","43210"
"In post","2023","Unknown","Inner London - West","London","LGBO","460","455","47440","43000"
"In post","2023","Unknown","Inner London - West","London","Undeclared","1160","1135","49060","45750"
"In post","2023","Unknown","Inner London - West","London","Unknown","8665","8520","47310","43000"
"In post","2023","Unknown","Kent","Outside London","Heterosexual / straight","390","380","31910","26550"
"In post","2023","Unknown","Kent","Outside London","LGBO","30","30","28160","25880"
"In post","2023","Unknown","Kent","Outside London","Undeclared","35","35","34710","32440"
"In post","2023","Unknown","Kent","Outside London","Unknown","1255","1215","28140","25880"
"In post","2023","Unknown","Lancashire","Outside London","Heterosexual / straight","365","345","32100","28120"
"In post","2023","Unknown","Lancashire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Lancashire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Lancashire","Outside London","Unknown","1185","1115","29000","27140"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","160","155","33360","30740"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","610","570","27100","25830"
"In post","2023","Unknown","Lincolnshire","Outside London","Heterosexual / straight","105","100","30250","27080"
"In post","2023","Unknown","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Lincolnshire","Outside London","Unknown","215","210","28770","27490"
"In post","2023","Unknown","Merseyside","Outside London","Heterosexual / straight","940","905","31330","26500"
"In post","2023","Unknown","Merseyside","Outside London","LGBO","80","80","30530","25880"
"In post","2023","Unknown","Merseyside","Outside London","Undeclared","75","65","33310","29730"
"In post","2023","Unknown","Merseyside","Outside London","Unknown","4145","3930","27130","23640"
"In post","2023","Unknown","North Eastern Scotland","Outside London","Heterosexual / straight","185","175","36820","34730"
"In post","2023","Unknown","North Eastern Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","Outside London","Unknown","435","405","34260","31940"
"In post","2023","Unknown","North Yorkshire","Outside London","Heterosexual / straight","185","180","35110","29570"
"In post","2023","Unknown","North Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Outside London","Undeclared","40","35","38490","33830"
"In post","2023","Unknown","North Yorkshire","Outside London","Unknown","495","470","31960","27500"
"In post","2023","Unknown","Northern Ireland","Outside London","Heterosexual / straight","335","325","31720","27650"
"In post","2023","Unknown","Northern Ireland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Unknown","970","920","28630","25750"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","715","645","33240","28130"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","LGBO","50","45","30510","26410"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Undeclared","95","85","32570","28120"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Unknown","3455","3165","29740","26850"
"In post","2023","Unknown","Outer London - East and North East","London","Heterosexual / straight","60","60","32390","32520"
"In post","2023","Unknown","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Unknown","375","360","31830","32110"
"In post","2023","Unknown","Outer London - South","London","Heterosexual / straight","480","465","40460","36180"
"In post","2023","Unknown","Outer London - South","London","LGBO","50","50","37850","35020"
"In post","2023","Unknown","Outer London - South","London","Undeclared","30","30","37700","37730"
"In post","2023","Unknown","Outer London - South","London","Unknown","2205","2145","37290","32260"
"In post","2023","Unknown","Outer London - West and North West","London","Heterosexual / straight","300","290","32450","29840"
"In post","2023","Unknown","Outer London - West and North West","London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","London","Undeclared","50","45","36800","32200"
"In post","2023","Unknown","Outer London - West and North West","London","Unknown","1350","1305","32490","29890"
"In post","2023","Unknown","Overseas","Overseas","Heterosexual / straight","495","495","57770","57290"
"In post","2023","Unknown","Overseas","Overseas","LGBO","40","40","59200","54840"
"In post","2023","Unknown","Overseas","Overseas","Undeclared","30","30","57260","53910"
"In post","2023","Unknown","Overseas","Overseas","Unknown","665","665","55360","55220"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","Heterosexual / straight","330","320","34780","30440"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","Undeclared","40","35","39730","38140"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","Unknown","1030","990","32700","28880"
"In post","2023","Unknown","South Yorkshire","Outside London","Heterosexual / straight","545","530","34720","30930"
"In post","2023","Unknown","South Yorkshire","Outside London","LGBO","60","60","32880","29590"
"In post","2023","Unknown","South Yorkshire","Outside London","Undeclared","40","40","34730","30330"
"In post","2023","Unknown","South Yorkshire","Outside London","Unknown","1495","1440","29340","25750"
"In post","2023","Unknown","Southern Scotland","Outside London","Heterosexual / straight","625","580","39170","34960"
"In post","2023","Unknown","Southern Scotland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Outside London","Undeclared","35","35","37690","37060"
"In post","2023","Unknown","Southern Scotland","Outside London","Unknown","1600","1485","30210","26600"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Heterosexual / straight","210","200","36460","29970"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Unknown","870","805","31860","28790"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","Heterosexual / straight","400","380","31480","28080"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","LGBO","40","40","32700","29610"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","Undeclared","40","40","34610","29040"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","Unknown","1120","1060","27750","25880"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","55","50","43180","45610"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1895","1880","41230","39120"
"In post","2023","Unknown","West Central Scotland","Outside London","Heterosexual / straight","1565","1480","38430","37060"
"In post","2023","Unknown","West Central Scotland","Outside London","LGBO","90","90","32710","29450"
"In post","2023","Unknown","West Central Scotland","Outside London","Undeclared","110","105","37480","34700"
"In post","2023","Unknown","West Central Scotland","Outside London","Unknown","4625","4395","31960","29100"
"In post","2023","Unknown","West Midlands","Outside London","Heterosexual / straight","975","940","35490","32160"
"In post","2023","Unknown","West Midlands","Outside London","LGBO","50","50","36480","35000"
"In post","2023","Unknown","West Midlands","Outside London","Undeclared","105","100","35630","34440"
"In post","2023","Unknown","West Midlands","Outside London","Unknown","2820","2670","30300","27650"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","Heterosexual / straight","365","340","31420","28080"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","LGBO","30","30","[c]","[c]"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","Undeclared","50","50","33600","29260"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","Unknown","1440","1345","28700","23640"
"In post","2023","Unknown","West Yorkshire","Outside London","Heterosexual / straight","755","720","37600","34670"
"In post","2023","Unknown","West Yorkshire","Outside London","LGBO","65","65","37170","32960"
"In post","2023","Unknown","West Yorkshire","Outside London","Undeclared","245","235","40000","38120"
"In post","2023","Unknown","West Yorkshire","Outside London","Unknown","2855","2735","30140","28120"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","50","[c]","32480","29290"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","100","[c]","35500","29290"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","100","[c]","28170","27570"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Outside London","Heterosexual / straight","85","[c]","28350","22490"
"Leaver CS","2023","Declared disabled","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Outside London","Heterosexual / straight","60","[c]","29030","27570"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Outside London","Heterosexual / straight","125","[c]","30800","27570"
"Leaver CS","2023","Declared disabled","East Anglia","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Anglia","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Outside London","Heterosexual / straight","115","[c]","32440","26750"
"Leaver CS","2023","Declared disabled","East Wales","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Wales","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Outside London","Heterosexual / straight","100","[c]","34610","28120"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Outside London","Unknown","50","[c]","33210","37060"
"Leaver CS","2023","Declared disabled","Essex","Outside London","Heterosexual / straight","50","[c]","31310","29290"
"Leaver CS","2023","Declared disabled","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","205","[c]","33970","29590"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Outside London","Heterosexual / straight","140","[c]","28500","25470"
"Leaver CS","2023","Declared disabled","Greater Manchester","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","145","[c]","30270","27570"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inner London - East","London","Heterosexual / straight","125","[c]","36440","31130"
"Leaver CS","2023","Declared disabled","Inner London - East","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inner London - East","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inner London - East","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inner London - West","London","Heterosexual / straight","305","[c]","46930","40800"
"Leaver CS","2023","Declared disabled","Inner London - West","London","LGBO","90","[c]","45760","40050"
"Leaver CS","2023","Declared disabled","Inner London - West","London","Undeclared","45","[c]","43230","37740"
"Leaver CS","2023","Declared disabled","Inner London - West","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent","Outside London","Heterosexual / straight","60","[c]","28150","26750"
"Leaver CS","2023","Declared disabled","Kent","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancashire","Outside London","Heterosexual / straight","100","[c]","27370","22220"
"Leaver CS","2023","Declared disabled","Lancashire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancashire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancashire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","60","[c]","25690","25620"
"Leaver CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merseyside","Outside London","Heterosexual / straight","100","[c]","28350","25300"
"Leaver CS","2023","Declared disabled","Merseyside","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merseyside","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merseyside","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire","Outside London","Heterosexual / straight","40","[c]","28400","26220"
"Leaver CS","2023","Declared disabled","North Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","105","[c]","28010","24250"
"Leaver CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - East and North East","London","Heterosexual / straight","45","[c]","30950","31640"
"Leaver CS","2023","Declared disabled","Outer London - East and North East","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - South","London","Heterosexual / straight","50","[c]","36160","32520"
"Leaver CS","2023","Declared disabled","Outer London - South","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - South","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - South","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - West and North West","London","Heterosexual / straight","50","[c]","31340","31060"
"Leaver CS","2023","Declared disabled","Outer London - West and North West","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - West and North West","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outer London - West and North West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
