"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Other ethnicity","Analysis","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Commercial","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Digital, Data & Technology","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Finance","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Internal Audit","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Legal","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","No function","175","165","40370","35040"
"In post","2023","Unknown","Other ethnicity","Project Delivery","30","30","48650","42060"
"In post","2023","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Undeclared","Analysis","75","75","47160","49260"
"In post","2023","Unknown","Undeclared","Commercial","45","45","50200","41800"
"In post","2023","Unknown","Undeclared","Communications","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Counter Fraud","80","75","38390","35000"
"In post","2023","Unknown","Undeclared","Debt","20","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Digital, Data & Technology","135","130","46890","42330"
"In post","2023","Unknown","Undeclared","Finance","75","70","46490","37590"
"In post","2023","Unknown","Undeclared","Grants Management","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Human Resources","50","45","37070","34140"
"In post","2023","Unknown","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Legal","55","50","47700","49050"
"In post","2023","Unknown","Undeclared","No function","1025","960","39230","37060"
"In post","2023","Unknown","Undeclared","Project Delivery","130","125","47780","44770"
"In post","2023","Unknown","Undeclared","Property","40","40","38050","35930"
"In post","2023","Unknown","Undeclared","Security","55","55","40540","40880"
"In post","2023","Unknown","Undeclared","Unknown","210","205","45120","43660"
"In post","2023","Unknown","Unknown","Analysis","1085","1065","41550","38170"
"In post","2023","Unknown","Unknown","Commercial","595","580","41840","37300"
"In post","2023","Unknown","Unknown","Communications","660","650","44970","41550"
"In post","2023","Unknown","Unknown","Counter Fraud","1720","1650","34190","32540"
"In post","2023","Unknown","Unknown","Debt","1430","1340","23840","22520"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","3270","3220","43400","39460"
"In post","2023","Unknown","Unknown","Finance","1245","1185","38640","34700"
"In post","2023","Unknown","Unknown","Grants Management","495","455","26310","22150"
"In post","2023","Unknown","Unknown","Human Resources","1330","1295","39540","34700"
"In post","2023","Unknown","Unknown","Internal Audit","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Legal","1060","995","48600","49510"
"In post","2023","Unknown","Unknown","No function","42550","40425","31420","27890"
"In post","2023","Unknown","Unknown","Project Delivery","1980","1935","44860","41780"
"In post","2023","Unknown","Unknown","Property","1260","1220","32510","27740"
"In post","2023","Unknown","Unknown","Security","1415","1395","33650","28560"
"In post","2023","Unknown","Unknown","Unknown","6990","6790","38150","33960"
"In post","2023","Unknown","White","Analysis","1175","1145","40420","37760"
"In post","2023","Unknown","White","Commercial","740","720","43550","37590"
"In post","2023","Unknown","White","Communications","360","350","42310","38800"
"In post","2023","Unknown","White","Counter Fraud","570","525","35500","34700"
"In post","2023","Unknown","White","Debt","200","175","25550","22520"
"In post","2023","Unknown","White","Digital, Data & Technology","1700","1665","42010","38640"
"In post","2023","Unknown","White","Finance","845","800","40100","34700"
"In post","2023","Unknown","White","Grants Management","90","85","29340","25920"
"In post","2023","Unknown","White","Human Resources","1015","975","37250","33810"
"In post","2023","Unknown","White","Internal Audit","50","50","42120","41660"
"In post","2023","Unknown","White","Legal","1110","1055","43130","42850"
"In post","2023","Unknown","White","No function","16455","15520","36050","32500"
"In post","2023","Unknown","White","Project Delivery","2230","2150","44860","41200"
"In post","2023","Unknown","White","Property","565","550","33560","32330"
"In post","2023","Unknown","White","Security","1120","1095","34710","31230"
"In post","2023","Unknown","White","Unknown","3195","3075","42240","36590"
"Leaver CS","2023","Declared disabled","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","No function","165","[c]","30610","28120"
"Leaver CS","2023","Declared disabled","Asian","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","No function","145","[c]","31420","30340"
"Leaver CS","2023","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","No function","95","[c]","29180","27640"
"Leaver CS","2023","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","No function","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","No function","125","[c]","32550","27570"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","No function","80","[c]","32960","29890"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Analysis","40","[c]","34960","32030"
"Leaver CS","2023","Declared disabled","White","Commercial","45","[c]","38060","35420"
"Leaver CS","2023","Declared disabled","White","Communications","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","115","[c]","28680","28120"
"Leaver CS","2023","Declared disabled","White","Debt","90","[c]","22930","21690"
"Leaver CS","2023","Declared disabled","White","Digital, Data & Technology","145","[c]","40260","36230"
"Leaver CS","2023","Declared disabled","White","Finance","75","[c]","39670","34300"
"Leaver CS","2023","Declared disabled","White","Grants Management","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","165","[c]","37570","32550"
"Leaver CS","2023","Declared disabled","White","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Legal","75","[c]","43930","40800"
"Leaver CS","2023","Declared disabled","White","No function","3025","[c]","29190","27570"
"Leaver CS","2023","Declared disabled","White","Project Delivery","95","[c]","40500","39650"
"Leaver CS","2023","Declared disabled","White","Property","40","[c]","43610","35800"
"Leaver CS","2023","Declared disabled","White","Security","75","[c]","34800","34320"
"Leaver CS","2023","Declared disabled","White","Unknown","110","[c]","39960","34530"
"Leaver CS","2023","Declared non-disabled","Asian","Analysis","50","[c]","37820","33630"
"Leaver CS","2023","Declared non-disabled","Asian","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Counter Fraud","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Debt","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Digital, Data & Technology","145","[c]","44010","41060"
"Leaver CS","2023","Declared non-disabled","Asian","Finance","55","[c]","36800","33630"
"Leaver CS","2023","Declared non-disabled","Asian","Grants Management","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Human Resources","35","[c]","39850","34850"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","60","[c]","41110","35530"
"Leaver CS","2023","Declared non-disabled","Asian","No function","1375","[c]","30420","28120"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","65","[c]","41900","39300"
"Leaver CS","2023","Declared non-disabled","Asian","Property","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","65","[c]","38110","32840"
"Leaver CS","2023","Declared non-disabled","Black","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Debt","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data & Technology","85","[c]","40360","37880"
"Leaver CS","2023","Declared non-disabled","Black","Finance","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","40","[c]","34160","32520"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","45","[c]","40700","30560"
"Leaver CS","2023","Declared non-disabled","Black","No function","1030","[c]","31640","30770"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","45","[c]","39250","36380"
"Leaver CS","2023","Declared non-disabled","Black","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Analysis","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data & Technology","40","[c]","46380","43210"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","No function","490","[c]","32520","29290"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","No function","135","[c]","32960","28670"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Debt","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","40","[c]","47230","43290"
"Leaver CS","2023","Declared non-disabled","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","No function","450","[c]","29820","27460"
"Leaver CS","2023","Declared non-disabled","Undeclared","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Debt","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Digital, Data & Technology","40","[c]","37780","36660"
"Leaver CS","2023","Declared non-disabled","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Grants Management","100","[c]","22900","22150"
"Leaver CS","2023","Declared non-disabled","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","No function","450","[c]","31900","26350"
"Leaver CS","2023","Declared non-disabled","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Analysis","290","[c]","38660","33390"
"Leaver CS","2023","Declared non-disabled","White","Commercial","230","[c]","46120","39640"
"Leaver CS","2023","Declared non-disabled","White","Communications","205","[c]","46940","41870"
"Leaver CS","2023","Declared non-disabled","White","Counter Fraud","455","[c]","29540","28120"
"Leaver CS","2023","Declared non-disabled","White","Debt","340","[c]","22690","21690"
"Leaver CS","2023","Declared non-disabled","White","Digital, Data & Technology","945","[c]","44560","40640"
"Leaver CS","2023","Declared non-disabled","White","Finance","410","[c]","43460","38470"
"Leaver CS","2023","Declared non-disabled","White","Grants Management","70","[c]","24420","22150"
"Leaver CS","2023","Declared non-disabled","White","Human Resources","755","[c]","34900","29670"
"Leaver CS","2023","Declared non-disabled","White","Internal Audit","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Legal","415","[c]","49440","52020"
"Leaver CS","2023","Declared non-disabled","White","No function","14000","[c]","32100","27570"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","720","[c]","45280","41000"
"Leaver CS","2023","Declared non-disabled","White","Property","355","[c]","36330","33790"
"Leaver CS","2023","Declared non-disabled","White","Security","455","[c]","33190","28560"
"Leaver CS","2023","Declared non-disabled","White","Unknown","850","[c]","43240","38160"
"Leaver CS","2023","Undeclared","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","90","[c]","31580","28120"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","60","[c]","31720","29850"
"Leaver CS","2023","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
