"Status","Year","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Department for Work and Pensions","50","[c]","26240","25610"
"Leaver CS","2023","Declared disabled","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Ministry of Justice","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department for Work and Pensions","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Home Office","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scottish Government","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Attorney General's Departments","70","[c]","41790","35000"
"Leaver CS","2023","Declared disabled","White","Cabinet Office","90","[c]","45860","37360"
"Leaver CS","2023","Declared disabled","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Department for Business, Energy and Industrial Strategy","75","[c]","41840","39360"
"Leaver CS","2023","Declared disabled","White","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Department for Education","40","[c]","41550","37590"
"Leaver CS","2023","Declared disabled","White","Department for Environment, Food and Rural Affairs","90","[c]","28980","25920"
"Leaver CS","2023","Declared disabled","White","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Department for Levelling Up, Housing and Communities","30","[c]","38040","34520"
"Leaver CS","2023","Declared disabled","White","Department for Transport","105","[c]","28540","26130"
"Leaver CS","2023","Declared disabled","White","Department for Work and Pensions","1305","[c]","26920","27570"
"Leaver CS","2023","Declared disabled","White","Department of Health and Social Care","100","[c]","39100","33330"
"Leaver CS","2023","Declared disabled","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","HM Land Registry","30","[c]","31140","28080"
"Leaver CS","2023","Declared disabled","White","HM Revenue and Customs","385","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","HM Treasury","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Home Office","165","[c]","31390","26750"
"Leaver CS","2023","Declared disabled","White","Ministry of Defence","385","[c]","34640","33000"
"Leaver CS","2023","Declared disabled","White","Ministry of Justice","965","[c]","28570","21780"
"Leaver CS","2023","Declared disabled","White","National Crime Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scottish Government","90","[c]","41880","37060"
"Leaver CS","2023","Declared disabled","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","UK Statistics Authority","70","[c]","34640","31610"
"Leaver CS","2023","Declared disabled","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Welsh Government","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Attorney General's Departments","55","[c]","39510","33360"
"Leaver CS","2023","Declared non-disabled","Asian","Cabinet Office","55","[c]","42470","36100"
"Leaver CS","2023","Declared non-disabled","Asian","Chancellor's other departments","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Competition and Markets Authority","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","55","[c]","40300","40050"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Education","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for International Trade","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Transport","60","[c]","32620","26780"
"Leaver CS","2023","Declared non-disabled","Asian","Department for Work and Pensions","535","[c]","29160","28120"
"Leaver CS","2023","Declared non-disabled","Asian","Department of Health and Social Care","150","[c]","34030","31230"
"Leaver CS","2023","Declared non-disabled","Asian","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HM Revenue and Customs","295","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","HM Treasury","45","[c]","39530","35580"
"Leaver CS","2023","Declared non-disabled","Asian","Home Office","140","[c]","33980","30000"
"Leaver CS","2023","Declared non-disabled","Asian","Ministry of Defence","80","[c]","33850","32760"
"Leaver CS","2023","Declared non-disabled","Asian","Ministry of Justice","315","[c]","29390","25480"
"Leaver CS","2023","Declared non-disabled","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","30","[c]","46730","40700"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","40","[c]","40160","30870"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","35","[c]","37300","35120"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","385","[c]","29250","29540"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","110","[c]","34460","33330"
"Leaver CS","2023","Declared non-disabled","Black","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","115","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","75","[c]","37570","32160"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","80","[c]","35220","34140"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","345","[c]","30730","25480"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Transport","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Work and Pensions","140","[c]","28690","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","Department of Health and Social Care","45","[c]","32110","28590"
"Leaver CS","2023","Declared non-disabled","Mixed","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","HM Revenue and Customs","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Home Office","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Ministry of Defence","40","[c]","37140","30950"
"Leaver CS","2023","Declared non-disabled","Mixed","Ministry of Justice","185","[c]","32690","29660"
"Leaver CS","2023","Declared non-disabled","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
