"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Outer London - West and North West","Hounslow and Richmond upon Thames","London","55","[c]","30780","29890"
"Leaver CS","2023","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Staffordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Yorkshire","Sheffield","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","Glasgow City","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands","Birmingham","Outside London","195","[c]","28480","25140"
"Leaver CS","2023","Asian","West Midlands","Coventry","Outside London","30","[c]","35300","30820"
"Leaver CS","2023","Asian","West Midlands","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands","Sandwell","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands","Solihull","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands","Walsall","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands","Wolverhampton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Wales and The Valleys","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Bradford","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Calderdale and Kirklees","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Leeds","Outside London","80","[c]","31670","27570"
"Leaver CS","2023","Asian","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Bedford","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Derby","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Nottingham","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","[c]","35550","35000"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","Outside London","40","[c]","32440","28120"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Hackney and Newham","London","80","[c]","30550","31060"
"Leaver CS","2023","Black","Inner London - East","Haringey and Islington","London","45","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Lambeth","London","55","[c]","36270","32520"
"Leaver CS","2023","Black","Inner London - East","Lewisham and Southwark","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","Tower Hamlets","London","80","[c]","39400","35000"
"Leaver CS","2023","Black","Inner London - West","Camden and City of London","London","35","[c]","31430","26450"
"Leaver CS","2023","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Wandsworth","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","Westminster","London","350","[c]","39440","35410"
"Leaver CS","2023","Black","Kent","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Medway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","Barking & Dagenham and Havering","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","Bexley and Greenwich","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","Enfield","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","Redbridge and Waltham Forest","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","Bromley","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","Croydon","London","95","[c]","34690","32520"
"Leaver CS","2023","Black","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","Barnet","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","Brent","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","Ealing","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","Harrow and Hillingdon","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","East Surrey","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Glasgow City","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Birmingham","Outside London","100","[c]","28390","25830"
"Leaver CS","2023","Black","West Midlands","Coventry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Leeds","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","Nottingham","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Devon","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
