"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Manchester","SEO/HEO","20","20","33590","31560"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","AA/AO","405","355","21220","21200"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","EO","405","375","25250","24840"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","G6/G7","735","715","54840","52490"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","SCS level","40","40","81580","74280"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","SEO/HEO","1410","1360","35250","37690"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Sheffield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Hampshire","AA/AO","1085","700","21560","21200"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Hampshire","EO","265","245","25560","24840"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Hampshire","G6/G7","340","325","54650","51460"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Hampshire","SCS level","20","20","87290","77210"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Hampshire","SEO/HEO","790","760","35030","34370"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Westminster","EO","10","10","28710","27700"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Westminster","G6/G7","85","80","59750","58100"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Westminster","SCS level","30","30","91580","82290"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Westminster","SEO/HEO","165","165","37880","34720"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","UK Statistics Authority","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Westminster","EO","20","20","27900","27880"
"In post","2023","UK Supreme Court","UK Supreme Court","Westminster","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","UK Supreme Court","Westminster","SEO/HEO","20","20","36040","37230"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Birmingham","AA/AO","55","50","22520","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Birmingham","EO","40","40","27570","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Birmingham","G6/G7","10","10","61470","59290"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Birmingham","SEO/HEO","75","70","37680","34440"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Brent","AA/AO","15","15","27030","26920"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Brent","EO","45","40","30910","31080"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Brent","G6/G7","10","10","66160","65030"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Brent","SEO/HEO","55","55","41580","39140"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","AA/AO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","EO","20","20","27080","27810"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","G6/G7","15","15","60340","57990"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","SEO/HEO","60","55","38600","40540"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bromley","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Calderdale and Kirklees","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","SEO/HEO","25","20","38930","35020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AA/AO","25","20","22520","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","20","20","26880","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G6/G7","15","10","58490","56060"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","45","45","38530","37020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","City of Edinburgh","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","15","15","40000","39020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Croydon","AA/AO","20","15","26680","26920"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Croydon","EO","50","45","30890","31540"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Croydon","G6/G7","25","25","64940","65030"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Croydon","SEO/HEO","90","85","40620","38180"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","EO","15","15","27380","27810"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","G6/G7","10","10","59490","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","SEO/HEO","35","35","39970","42840"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","AA/AO","245","235","22540","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","EO","75","75","26690","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","G6/G7","15","15","58400","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","SEO/HEO","60","60","35190","32970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","EO","10","10","27520","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","SEO/HEO","15","15","37810","35020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","EO","20","20","27110","27380"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","SEO/HEO","20","15","39450","38260"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","AA/AO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","EO","20","15","27440","27810"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","SEO/HEO","30","30","38490","35020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","AA/AO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","EO","10","10","27390","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","G6/G7","10","10","58060","56060"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","20","20","37850","34450"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","SEO/HEO","10","10","43660","46340"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","AA/AO","25","25","22520","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","EO","45","45","27130","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","G6/G7","30","30","60190","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","85","85","38740","39300"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
