"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","30","[c]","34350","32830"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","140","[c]","41860","28050"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","490","[c]","28860","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","35","[c]","28080","25970"
"New entrant CS","2023","Charity Commission","Charity Commission","Heterosexual / straight","50","[c]","33260","30170"
"New entrant CS","2023","Charity Commission","Charity Commission","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","220","[c]","31100","25610"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","65","[c]","31020","23680"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","125","[c]","44030","34110"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Heterosexual / straight","35","[c]","32450","31640"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","170","[c]","29610","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","740","[c]","29810","24480"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","LGBO","75","[c]","29550","26900"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","Undeclared","40","[c]","30350","26900"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","815","[c]","33830","32500"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","LGBO","40","[c]","30150","31350"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","Undeclared","40","[c]","34770","32500"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","Unknown","375","[c]","29490","26000"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","465","[c]","33290","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","40","[c]","27150","26310"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","45","[c]","35570","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","245","[c]","30200","27330"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","250","[c]","36290","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","50","[c]","35410","31350"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","125","[c]","38280","34410"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","75","[c]","35990","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","40","[c]","35020","35040"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","260","[c]","36270","33950"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","LGBO","40","[c]","32110","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","Undeclared","40","[c]","37340","32140"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","Unknown","65","[c]","32840","30330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","605","[c]","40260","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","75","[c]","39480","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","70","[c]","40830","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","190","[c]","40000","37300"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Heterosexual / straight","470","[c]","40080","38050"
"New entrant CS","2023","Department for International Trade","Department for International Trade","LGBO","50","[c]","34940","35010"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Undeclared","30","[c]","39900","40620"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Unknown","225","[c]","38850","35010"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","145","[c]","36630","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","50","[c]","31890","28850"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","185","[c]","38480","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Unknown","110","[c]","36950","35400"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","2445","[c]","28110","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","260","[c]","27810","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","155","[c]","28660","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","520","[c]","28200","21690"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","100","[c]","36290","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","155","[c]","36230","34190"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","465","[c]","23220","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","45","[c]","22510","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","120","[c]","22050","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","235","[c]","27570","26960"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Unknown","340","[c]","26550","26780"
"New entrant CS","2023","Education Scotland","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Unknown","35","[c]","45790","41640"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Heterosexual / straight","80","[c]","34030","31260"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Unknown","70","[c]","31170","30960"
"New entrant CS","2023","Food Standards Scotland","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Cabinet Office","Unknown","75","[c]","81200","70930"
"New entrant CS","2023","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","35","[c]","44470","41740"
"New entrant CS","2023","Government Internal Audit Agency","HM Treasury","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","Heterosexual / straight","255","[c]","40390","43920"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Cabinet Office","Heterosexual / straight","65","[c]","47120","41460"
"New entrant CS","2023","Government Property Agency","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","920","[c]","23580","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","LGBO","110","[c]","23760","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","100","[c]","24120","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","590","[c]","23950","21780"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Heterosexual / straight","90","[c]","28400","23390"
"New entrant CS","2023","HM Land Registry","HM Land Registry","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Unknown","255","[c]","28580","23390"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","6820","[c]","26310","24070"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","LGBO","805","[c]","25920","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Undeclared","300","[c]","26450","24070"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","3690","[c]","26500","26760"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","2295","[c]","29040","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","295","[c]","27420","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","150","[c]","30120","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","2055","[c]","26710","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","180","[c]","30260","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","LGBO","35","[c]","30520","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","Undeclared","50","[c]","30080","27820"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","230","[c]","34300","29570"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Unknown","40","[c]","33560","31660"
"New entrant CS","2023","Home Office","Home Office","Heterosexual / straight","1375","[c]","26880","25750"
"New entrant CS","2023","Home Office","Home Office","LGBO","170","[c]","26930","25750"
"New entrant CS","2023","Home Office","Home Office","Undeclared","60","[c]","26020","25750"
"New entrant CS","2023","Home Office","Home Office","Unknown","6185","[c]","26240","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","35","[c]","38570","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","40","[c]","43970","42200"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","35","[c]","38160","31570"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","35","[c]","22990","21780"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Unknown","35","[c]","22040","21780"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","95","[c]","30910","26960"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Unknown","70","[c]","28020","22500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","175","[c]","42260","33940"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","180","[c]","30720","30930"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Undeclared","55","[c]","29320","26650"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","1500","[c]","31370","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","80","[c]","29880","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","85","[c]","30830","27110"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","1800","[c]","31290","27080"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","410","[c]","37080","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","70","[c]","35020","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","30","[c]","35430","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","300","[c]","35330","31270"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Heterosexual / straight","405","[c]","37890","36040"
"New entrant CS","2023","National Crime Agency","National Crime Agency","LGBO","40","[c]","35810","34340"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Unknown","40","[c]","41480","36040"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Unknown","65","[c]","33330","29100"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","390","[c]","51010","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","45","[c]","45270","41050"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","380","[c]","40030","35000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","50","[c]","36280","26520"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","70","[c]","38290","33230"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","40","[c]","44470","43520"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","140","[c]","22700","21780"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Unknown","175","[c]","22480","21780"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","95","[c]","40930","41840"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Unknown","40","[c]","30720","24010"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
