"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Property","SEO","15","[c]","43150","43650"
"Leaver Dept.","2023","40-49","Property","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","G7","10","[c]","57540","56270"
"Leaver Dept.","2023","40-49","Unknown","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Policy","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","EO","20","[c]","30340","30810"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","HEO","30","[c]","35460","34730"
"Leaver Dept.","2023","40-49","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Commercial","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Commercial","SEO","15","[c]","42050","42000"
"Leaver Dept.","2023","50-59","Commercial","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","AO","10","[c]","22950","21690"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","EO","20","[c]","29010","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Other","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","EO","10","[c]","28550","28120"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","G7","20","[c]","53840","53500"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","HEO","20","[c]","34520","34300"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Digital, Data and Technology","SEO","20","[c]","40140","38850"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Finance","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Finance","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Finance","G7","15","[c]","57460","59300"
"Leaver Dept.","2023","50-59","Finance","Finance","HEO","15","[c]","34530","34170"
"Leaver Dept.","2023","50-59","Finance","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Finance","SEO","10","[c]","40010","40360"
"Leaver Dept.","2023","50-59","Finance","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","G7","15","[c]","53940","52570"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","HEO","20","[c]","32870","32790"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","SEO","20","[c]","40940","40640"
"Leaver Dept.","2023","50-59","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Legal","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Legal","G7","10","[c]","56170","55050"
"Leaver Dept.","2023","50-59","Legal","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","AO","295","[c]","21970","21690"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","EO","345","[c]","28020","28120"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","G6","20","[c]","67800","68550"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","G7","35","[c]","55880","55480"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","HEO","100","[c]","33570","34170"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","SCS level","20","[c]","107080","97380"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","SEO","40","[c]","41540","39820"
"Leaver Dept.","2023","50-59","No function","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Policy","G6","20","[c]","68380","68870"
"Leaver Dept.","2023","50-59","No function","Policy","G7","25","[c]","56020","55720"
"Leaver Dept.","2023","50-59","No function","Policy","HEO","20","[c]","34770","33920"
"Leaver Dept.","2023","50-59","No function","Policy","SCS level","20","[c]","89400","84220"
"Leaver Dept.","2023","50-59","No function","Policy","SEO","25","[c]","41620","41610"
"Leaver Dept.","2023","50-59","No function","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Tax","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Tax","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","G6","15","[c]","67770","67510"
"Leaver Dept.","2023","50-59","No function","Unknown","G7","15","[c]","54720","54760"
"Leaver Dept.","2023","50-59","No function","Unknown","HEO","20","[c]","35070","35550"
"Leaver Dept.","2023","50-59","No function","Unknown","SCS level","15","[c]","96270","93000"
"Leaver Dept.","2023","50-59","No function","Unknown","SEO","15","[c]","42550","43190"
"Leaver Dept.","2023","50-59","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
