"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","White","Legal","AO","65","[c]","22810","22870"
"Leaver CS","2023","Declared non-disabled","White","Legal","EO","60","[c]","28470","28540"
"Leaver CS","2023","Declared non-disabled","White","Legal","G6","65","[c]","71180","71690"
"Leaver CS","2023","Declared non-disabled","White","Legal","G7","150","[c]","56510","55290"
"Leaver CS","2023","Declared non-disabled","White","Legal","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Legal","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Legal","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","No function","AA","860","[c]","19920","19770"
"Leaver CS","2023","Declared non-disabled","White","No function","AO","5240","[c]","22110","21690"
"Leaver CS","2023","Declared non-disabled","White","No function","EO","3545","[c]","28060","27570"
"Leaver CS","2023","Declared non-disabled","White","No function","G6","305","[c]","71170","67370"
"Leaver CS","2023","Declared non-disabled","White","No function","G7","740","[c]","57250","54630"
"Leaver CS","2023","Declared non-disabled","White","No function","HEO","1390","[c]","34300","33950"
"Leaver CS","2023","Declared non-disabled","White","No function","SCS level","180","[c]","97990","92030"
"Leaver CS","2023","Declared non-disabled","White","No function","SEO","950","[c]","42590","41660"
"Leaver CS","2023","Declared non-disabled","White","No function","Unknown","795","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","EO","55","[c]","27040","26960"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","G6","80","[c]","70010","69340"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","G7","115","[c]","54780","55110"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","HEO","155","[c]","33320","33000"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","SEO","190","[c]","41870","41200"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","Unknown","80","[c]","42800","35700"
"Leaver CS","2023","Declared non-disabled","White","Property","AA","35","[c]","19980","19060"
"Leaver CS","2023","Declared non-disabled","White","Property","AO","50","[c]","22520","22520"
"Leaver CS","2023","Declared non-disabled","White","Property","EO","60","[c]","27360","27140"
"Leaver CS","2023","Declared non-disabled","White","Property","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Property","G7","35","[c]","56870","56300"
"Leaver CS","2023","Declared non-disabled","White","Property","HEO","75","[c]","34380","33990"
"Leaver CS","2023","Declared non-disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Property","SEO","85","[c]","44110","44430"
"Leaver CS","2023","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Security","AA","120","[c]","22940","21500"
"Leaver CS","2023","Declared non-disabled","White","Security","AO","150","[c]","31620","28750"
"Leaver CS","2023","Declared non-disabled","White","Security","EO","60","[c]","35440","31010"
"Leaver CS","2023","Declared non-disabled","White","Security","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Security","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Security","HEO","65","[c]","39520","34320"
"Leaver CS","2023","Declared non-disabled","White","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Security","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","AA","50","[c]","23790","23340"
"Leaver CS","2023","Declared non-disabled","White","Unknown","AO","120","[c]","25590","25710"
"Leaver CS","2023","Declared non-disabled","White","Unknown","EO","150","[c]","29940","29440"
"Leaver CS","2023","Declared non-disabled","White","Unknown","G6","85","[c]","73690","75480"
"Leaver CS","2023","Declared non-disabled","White","Unknown","G7","120","[c]","57970","58850"
"Leaver CS","2023","Declared non-disabled","White","Unknown","HEO","145","[c]","36630","38160"
"Leaver CS","2023","Declared non-disabled","White","Unknown","SCS level","45","[c]","95520","90000"
"Leaver CS","2023","Declared non-disabled","White","Unknown","SEO","135","[c]","45680","47470"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Security","SCS level","[c]","[c]","[c]","[c]"
