"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Essex Haven Gateway","Outside London","705","650","31770","31280"
"In post","2023","No function","Essex Thames Gateway","Outside London","795","715","28960","25830"
"In post","2023","No function","Falkirk","Outside London","1505","1320","28340","28120"
"In post","2023","No function","Fermanagh and Omagh","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Flintshire and Wrexham","Outside London","1885","1785","28840","28120"
"In post","2023","No function","Glasgow City","Outside London","7650","7085","30060","28120"
"In post","2023","No function","Gloucestershire CC","Outside London","1150","1040","31410","28120"
"In post","2023","No function","Greater Manchester North East","Outside London","995","930","30140","28120"
"In post","2023","No function","Greater Manchester North West","Outside London","2040","1860","27280","26960"
"In post","2023","No function","Greater Manchester South East","Outside London","965","880","27090","24570"
"In post","2023","No function","Greater Manchester South West","Outside London","6170","5845","31750","28120"
"In post","2023","No function","Gwent Valleys","Outside London","445","400","28760","28120"
"In post","2023","No function","Gwynedd","Outside London","645","590","26320","23640"
"In post","2023","No function","Hackney and Newham","London","2960","2775","38940","34370"
"In post","2023","No function","Haringey and Islington","London","1465","1380","33840","32520"
"In post","2023","No function","Harrow and Hillingdon","London","3355","3065","32530","30200"
"In post","2023","No function","Hartlepool and Stockton-on-Tees","Outside London","1300","1205","30450","28880"
"In post","2023","No function","Heart of Essex","Outside London","970","915","31680","30250"
"In post","2023","No function","Herefordshire, County of","Outside London","255","235","29810","28100"
"In post","2023","No function","Hertfordshire CC","Outside London","1695","1585","34190","31280"
"In post","2023","No function","Hounslow and Richmond upon Thames","London","2540","2405","34400","32520"
"In post","2023","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","935","840","30190","28120"
"In post","2023","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","680","630","28850","28120"
"In post","2023","No function","Isle of Anglesey","Outside London","200","185","28990","27450"
"In post","2023","No function","Isle of Wight","Outside London","850","780","29670","28480"
"In post","2023","No function","Kensington & Chelsea and Hammersmith & Fulham","London","825","785","34640","33800"
"In post","2023","No function","Kent Thames Gateway","Outside London","1480","1385","31970","31280"
"In post","2023","No function","Kingston upon Hull, City of","Outside London","1895","1715","29020","28120"
"In post","2023","No function","Lambeth","London","2035","1965","42100","39630"
"In post","2023","No function","Lancaster and Wyre","Outside London","975","895","29480","27740"
"In post","2023","No function","Leeds","Outside London","8125","7685","33400","29050"
"In post","2023","No function","Leicester","Outside London","2045","1860","27500","26840"
"In post","2023","No function","Leicestershire CC and Rutland","Outside London","1875","1740","31190","28480"
"In post","2023","No function","Lewisham and Southwark","London","1145","1080","35000","32520"
"In post","2023","No function","Lincolnshire CC","Outside London","2525","2365","30480","28120"
"In post","2023","No function","Lisburn and Castlereagh","Outside London","370","360","28740","25880"
"In post","2023","No function","Liverpool","Outside London","11060","10275","28820","25880"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","85","75","29040","28120"
"In post","2023","No function","Luton","Outside London","555","495","28200","27650"
"In post","2023","No function","Manchester","Outside London","4580","4340","32170","28200"
"In post","2023","No function","Medway","Outside London","1280","1215","32970","31280"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","London","580","545","34810","32520"
"In post","2023","No function","Mid Kent","Outside London","920","865","32420","31280"
"In post","2023","No function","Mid Lancashire","Outside London","4645","4160","27850","24570"
"In post","2023","No function","Mid Ulster","Outside London","10","10","36960","32400"
"In post","2023","No function","Mid and East Antrim","Outside London","10","10","39280","37910"
"In post","2023","No function","Milton Keynes","Outside London","975","925","30960","28480"
"In post","2023","No function","Monmouthshire and Newport","Outside London","3065","2825","33260","28480"
"In post","2023","No function","Na h-Eileanan Siar","Outside London","55","50","28760","28120"
"In post","2023","No function","Newry, Mourne and Down","Outside London","10","10","34250","22970"
"In post","2023","No function","North Hampshire","Outside London","765","715","36370","28120"
"In post","2023","No function","North Lanarkshire","Outside London","1210","1080","27920","27450"
"In post","2023","No function","North Northamptonshire","Outside London","340","315","29990","28120"
"In post","2023","No function","North Nottinghamshire","Outside London","1065","995","31550","28880"
"In post","2023","No function","North Yorkshire CC","Outside London","1265","1190","31530","27770"
"In post","2023","No function","North and North East Lincolnshire","Outside London","795","715","27650","27040"
"In post","2023","No function","North and West Norfolk","Outside London","780","720","30030","28480"
"In post","2023","No function","Northumberland","Outside London","375","340","31360","28120"
"In post","2023","No function","Norwich and East Norfolk","Outside London","1580","1435","28800","28120"
"In post","2023","No function","Nottingham","Outside London","5925","5545","31960","28130"
"In post","2023","No function","Orkney Islands","Outside London","15","10","29000","28120"
"In post","2023","No function","Overseas","Overseas","2685","2675","53730","53970"
"In post","2023","No function","Oxfordshire CC","Outside London","1955","1815","35120","32380"
"In post","2023","No function","Perth and Kinross, and Stirling","Outside London","900","845","32050","31290"
"In post","2023","No function","Peterborough","Outside London","1500","1340","28650","25880"
"In post","2023","No function","Plymouth","Outside London","1515","1375","31660","28120"
"In post","2023","No function","Portsmouth","Outside London","2295","2105","30890","27650"
"In post","2023","No function","Powys","Outside London","270","255","28040","25920"
"In post","2023","No function","Redbridge and Waltham Forest","London","1140","1020","31000","30960"
"In post","2023","No function","Sandwell","Outside London","425","385","28660","28120"
"In post","2023","No function","Scottish Borders","Outside London","85","80","28990","28120"
"In post","2023","No function","Sefton","Outside London","3800","3525","29800","27320"
"In post","2023","No function","Sheffield","Outside London","5420","5010","31200","26780"
"In post","2023","No function","Shetland Islands","Outside London","30","25","27590","27450"
"In post","2023","No function","Shropshire","Outside London","850","795","31340","28490"
"In post","2023","No function","Solihull","Outside London","1185","1095","30060","27110"
"In post","2023","No function","Somerset CC","Outside London","1615","1500","32840","29520"
"In post","2023","No function","South Ayrshire","Outside London","135","120","28090","28120"
"In post","2023","No function","South Hampshire","Outside London","2440","1985","27630","24280"
"In post","2023","No function","South Lanarkshire","Outside London","2190","1935","29260","27650"
"In post","2023","No function","South Nottinghamshire","Outside London","935","880","34340","30410"
"In post","2023","No function","South Teesside","Outside London","1260","1140","26770","26840"
"In post","2023","No function","South West Wales","Outside London","865","790","28070","27260"
"In post","2023","No function","South and West Derbyshire","Outside London","990","905","35460","30940"
"In post","2023","No function","Southampton","Outside London","855","795","33560","28120"
"In post","2023","No function","Southend-on-Sea","Outside London","305","265","29720","30810"
"In post","2023","No function","Staffordshire CC","Outside London","3475","3265","32140","29790"
"In post","2023","No function","Stoke-on-Trent","Outside London","1015","930","26750","24570"
"In post","2023","No function","Suffolk CC","Outside London","2950","2725","30450","28120"
"In post","2023","No function","Sunderland","Outside London","3205","2720","26830","22520"
"In post","2023","No function","Swansea","Outside London","6825","5985","25510","22500"
"In post","2023","No function","Swindon","Outside London","315","290","29270","28120"
"In post","2023","No function","Telford and Wrekin","Outside London","1060","950","29430","28080"
"In post","2023","No function","Thurrock","Outside London","390","370","27950","26180"
"In post","2023","No function","Torbay","Outside London","330","275","27660","28120"
"In post","2023","No function","Tower Hamlets","London","1375","1305","43540","36030"
"In post","2023","No function","Tyneside","Outside London","11110","10020","28590","26840"
"In post","2023","No function","Unknown","Unknown","725","675","33530","28120"
"In post","2023","No function","Wakefield","Outside London","1680","1550","32250","30440"
"In post","2023","No function","Walsall","Outside London","330","290","28650","28120"
"In post","2023","No function","Wandsworth","London","880","840","34250","33800"
"In post","2023","No function","Warrington","Outside London","2255","2130","34540","32920"
"In post","2023","No function","Warwickshire CC","Outside London","845","785","30500","28120"
"In post","2023","No function","West Cumbria","Outside London","475","430","30040","28120"
"In post","2023","No function","West Essex","Outside London","610","555","32530","30810"
"In post","2023","No function","West Kent","Outside London","135","125","34970","31280"
"In post","2023","No function","West Lothian","Outside London","220","205","28540","28120"
"In post","2023","No function","West Northamptonshire","Outside London","1015","930","29050","28120"
"In post","2023","No function","West Surrey","Outside London","1925","1805","34270","31280"
"In post","2023","No function","West Sussex (North East)","Outside London","1175","1055","31520","28120"
"In post","2023","No function","West Sussex (South West)","Outside London","650","600","29870","28120"
"In post","2023","No function","Westminster","London","31135","30395","50100","45920"
"In post","2023","No function","Wiltshire","Outside London","2330","2210","34480","29590"
"In post","2023","No function","Wirral","Outside London","2040","1790","27080","26840"
"In post","2023","No function","Wolverhampton","Outside London","1200","1060","27440","26650"
"In post","2023","No function","Worcestershire CC","Outside London","1930","1810","30940","28880"
"In post","2023","No function","York","Outside London","1380","1300","34930","31260"
"In post","2023","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barking & Dagenham and Havering","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","15","15","42330","38470"
"In post","2023","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","3540","3425","43330","41200"
"In post","2023","Project Delivery","Bedford","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Belfast","Outside London","105","100","44600","42140"
"In post","2023","Project Delivery","Berkshire","Outside London","90","80","45910","41200"
"In post","2023","Project Delivery","Bexley and Greenwich","London","10","10","48530","48780"
"In post","2023","Project Delivery","Birmingham","Outside London","465","445","44000","41780"
"In post","2023","Project Delivery","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Blackpool","Outside London","225","205","40780","38470"
"In post","2023","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Bradford","Outside London","45","45","42900","39730"
"In post","2023","Project Delivery","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Bridgend and Neath Port Talbot","Outside London","10","10","44370","38470"
"In post","2023","Project Delivery","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Bristol, City of","Outside London","185","175","42650","40790"
"In post","2023","Project Delivery","Bromley","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Buckinghamshire","Outside London","100","100","41610","36300"
"In post","2023","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Cambridgeshire CC","Outside London","145","140","43670","41200"
"In post","2023","Project Delivery","Camden and City of London","London","15","15","57550","55110"
"In post","2023","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","305","295","45640","42140"
"In post","2023","Project Delivery","Central Bedfordshire","Outside London","25","25","41880","37330"
"In post","2023","Project Delivery","Central Hampshire","Outside London","755","735","43530","41200"
"In post","2023","Project Delivery","Central Valleys","Outside London","40","40","40030","34170"
"In post","2023","Project Delivery","Cheshire East","Outside London","20","20","42590","40200"
"In post","2023","Project Delivery","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","City of Edinburgh","Outside London","195","190","46770","42140"
"In post","2023","Project Delivery","Clackmannanshire and Fife","Outside London","65","60","47770","45190"
"In post","2023","Project Delivery","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cornwall and Isles of Scilly","Outside London","25","25","39410","34460"
"In post","2023","Project Delivery","Coventry","Outside London","165","160","44020","39520"
"In post","2023","Project Delivery","Croydon","London","345","330","55920","48570"
"In post","2023","Project Delivery","Darlington","Outside London","90","90","39380","37590"
"In post","2023","Project Delivery","Derby","Outside London","20","20","48260","44160"
"In post","2023","Project Delivery","Devon CC","Outside London","410","395","39920","39650"
"In post","2023","Project Delivery","Dorset","Outside London","30","25","41300","40320"
"In post","2023","Project Delivery","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Durham","Outside London","55","50","41870","38470"
"In post","2023","Project Delivery","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","East Cumbria","Outside London","40","35","39680","37300"
"In post","2023","Project Delivery","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","125","120","41460","41720"
"In post","2023","Project Delivery","East Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Sussex CC","Outside London","20","20","43150","34170"
"In post","2023","Project Delivery","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Flintshire and Wrexham","Outside London","25","25","37200","33130"
"In post","2023","Project Delivery","Glasgow City","Outside London","300","285","41900","38470"
"In post","2023","Project Delivery","Gloucestershire CC","Outside London","30","30","46710","41200"
"In post","2023","Project Delivery","Greater Manchester North East","Outside London","10","10","48290","44310"
"In post","2023","Project Delivery","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Greater Manchester South West","Outside London","410","395","46300","42510"
"In post","2023","Project Delivery","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Gwynedd","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","Hackney and Newham","London","775","735","52960","45960"
"In post","2023","Project Delivery","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Project Delivery","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Hertfordshire CC","Outside London","315","310","49260","45750"
"In post","2023","Project Delivery","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","10","38310","41200"
"In post","2023","Project Delivery","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Kingston upon Hull, City of","Outside London","10","10","46740","38990"
"In post","2023","Project Delivery","Lambeth","London","30","30","54780","50980"
"In post","2023","Project Delivery","Lancaster and Wyre","Outside London","30","30","33410","33990"
"In post","2023","Project Delivery","Leeds","Outside London","480","455","43960","39430"
"In post","2023","Project Delivery","Leicester","Outside London","20","20","39480","38470"
"In post","2023","Project Delivery","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Lincolnshire CC","Outside London","60","60","40920","41000"
"In post","2023","Project Delivery","Lisburn and Castlereagh","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Liverpool","Outside London","660","640","45220","42140"
"In post","2023","Project Delivery","Manchester","Outside London","370","360","43460","38470"
"In post","2023","Project Delivery","Medway","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Mid Lancashire","Outside London","365","345","41870","41800"
"In post","2023","Project Delivery","Milton Keynes","Outside London","65","65","40380","32750"
"In post","2023","Project Delivery","Monmouthshire and Newport","Outside London","195","185","44780","41240"
"In post","2023","Project Delivery","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North Yorkshire CC","Outside London","55","50","42530","41000"
"In post","2023","Project Delivery","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","North and West Norfolk","Outside London","15","15","38110","34630"
"In post","2023","Project Delivery","Northumberland","Outside London","10","5","[c]","[c]"
"In post","2023","Project Delivery","Norwich and East Norfolk","Outside London","15","15","42230","35960"
"In post","2023","Project Delivery","Nottingham","Outside London","365","350","42920","41780"
"In post","2023","Project Delivery","Overseas","Overseas","145","145","57760","56100"
"In post","2023","Project Delivery","Oxfordshire CC","Outside London","50","50","42400","40170"
"In post","2023","Project Delivery","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Peterborough","Outside London","15","15","38670","38470"
"In post","2023","Project Delivery","Plymouth","Outside London","215","210","40040","39520"
"In post","2023","Project Delivery","Portsmouth","Outside London","280","270","43750","41200"
"In post","2023","Project Delivery","Powys","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Sefton","Outside London","60","55","42940","41310"
"In post","2023","Project Delivery","Sheffield","Outside London","315","295","41340","37590"
"In post","2023","Project Delivery","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Somerset CC","Outside London","100","95","43550","41000"
"In post","2023","Project Delivery","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","South Hampshire","Outside London","170","160","40900","37760"
"In post","2023","Project Delivery","South Lanarkshire","Outside London","225","210","44950","42140"
"In post","2023","Project Delivery","South Nottinghamshire","Outside London","10","10","47130","45810"
"In post","2023","Project Delivery","South Teesside","Outside London","10","10","[c]","[c]"
"In post","2023","Project Delivery","South West Wales","Outside London","30","25","45910","34950"
"In post","2023","Project Delivery","South and West Derbyshire","Outside London","35","35","41380","32840"
"In post","2023","Project Delivery","Southampton","Outside London","10","10","39290","35770"
"In post","2023","Project Delivery","Southend-on-Sea","Outside London","10","10","45750","42510"
"In post","2023","Project Delivery","Staffordshire CC","Outside London","175","175","43640","41200"
"In post","2023","Project Delivery","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Suffolk CC","Outside London","115","110","38160","35330"
"In post","2023","Project Delivery","Sunderland","Outside London","105","95","42700","42140"
"In post","2023","Project Delivery","Swansea","Outside London","80","75","36830","27450"
"In post","2023","Project Delivery","Swindon","Outside London","65","65","45420","50680"
"In post","2023","Project Delivery","Telford and Wrekin","Outside London","180","175","46320","42510"
"In post","2023","Project Delivery","Torbay","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Tower Hamlets","London","1115","1080","58130","54460"
"In post","2023","Project Delivery","Tyneside","Outside London","1160","1110","44710","42140"
"In post","2023","Project Delivery","Unknown","Unknown","15","15","48980","50160"
"In post","2023","Project Delivery","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Warrington","Outside London","30","30","41620","38640"
"In post","2023","Project Delivery","Warwickshire CC","Outside London","10","10","45540","51360"
"In post","2023","Project Delivery","West Cumbria","Outside London","180","175","43730","41050"
"In post","2023","Project Delivery","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","West Surrey","Outside London","10","10","52350","51870"
"In post","2023","Project Delivery","West Sussex (North East)","Outside London","50","45","39030","32580"
"In post","2023","Project Delivery","West Sussex (South West)","Outside London","35","30","47810","42510"
"In post","2023","Project Delivery","Westminster","London","3125","3040","53360","54630"
"In post","2023","Project Delivery","Wiltshire","Outside London","1395","1340","41910","41000"
"In post","2023","Project Delivery","Wirral","Outside London","30","30","42220","39520"
"In post","2023","Project Delivery","Wolverhampton","Outside London","25","25","37590","37300"
"In post","2023","Project Delivery","Worcestershire CC","Outside London","35","35","37460","34170"
"In post","2023","Project Delivery","York","Outside London","45","45","39270","36980"
"In post","2023","Property","Aberdeen City and Aberdeenshire","Outside London","25","25","40850","40490"
"In post","2023","Property","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Ards and North Down","Outside London","10","10","[c]","[c]"
"In post","2023","Property","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Barking & Dagenham and Havering","London","10","10","[c]","[c]"
"In post","2023","Property","Barnet","London","5","5","[c]","[c]"
"In post","2023","Property","Barnsley, Doncaster and Rotherham","Outside London","20","20","35840","37300"
"In post","2023","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","35","35","41190","38640"
"In post","2023","Property","Bedford","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Belfast","Outside London","20","20","36020","34700"
"In post","2023","Property","Berkshire","Outside London","65","60","36790","34300"
"In post","2023","Property","Bexley and Greenwich","London","15","15","37040","37080"
"In post","2023","Property","Birmingham","Outside London","325","310","37810","32960"
"In post","2023","Property","Blackpool","Outside London","25","25","41470","38470"
"In post","2023","Property","Bournemouth, Christchurch and Poole","Outside London","20","20","32030","27810"
"In post","2023","Property","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Breckland and South Norfolk","Outside London","10","10","41460","41000"
"In post","2023","Property","Brent","London","125","115","38050","32320"
"In post","2023","Property","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Bristol, City of","Outside London","185","175","39710","37740"
"In post","2023","Property","Bromley","London","5","5","[c]","[c]"
"In post","2023","Property","Buckinghamshire","Outside London","20","20","36940","35550"
"In post","2023","Property","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Calderdale and Kirklees","Outside London","15","15","47050","47430"
"In post","2023","Property","Cambridgeshire CC","Outside London","175","165","40700","36540"
"In post","2023","Property","Camden and City of London","London","5","5","[c]","[c]"
"In post","2023","Property","Cardiff and Vale of Glamorgan","Outside London","160","155","36950","33990"
"In post","2023","Property","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Bedfordshire","Outside London","15","10","31980","27470"
"In post","2023","Property","Central Hampshire","Outside London","150","150","40200","38160"
"In post","2023","Property","Central Valleys","Outside London","10","10","41300","42950"
"In post","2023","Property","Cheshire East","Outside London","15","15","44820","46070"
"In post","2023","Property","Cheshire West and Chester","Outside London","20","20","43180","42900"
"In post","2023","Property","Chorley and West Lancashire","Outside London","15","15","36520","41510"
"In post","2023","Property","City of Edinburgh","Outside London","105","100","40640","37370"
"In post","2023","Property","Clackmannanshire and Fife","Outside London","95","90","37990","34580"
"In post","2023","Property","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Cornwall and Isles of Scilly","Outside London","60","55","35240","33990"
"In post","2023","Property","Coventry","Outside London","10","10","34730","37640"
"In post","2023","Property","Croydon","London","240","230","40120","36030"
"In post","2023","Property","Darlington","Outside London","15","15","38780","37490"
"In post","2023","Property","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Derry City and Strabane","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Devon CC","Outside London","130","125","36660","34300"
"In post","2023","Property","Dorset","Outside London","35","35","36910","34300"
"In post","2023","Property","Dudley","Outside London","10","10","43050","38080"
"In post","2023","Property","Dumfries and Galloway","Outside London","15","15","30230","30710"
"In post","2023","Property","Durham","Outside London","405","390","26990","22520"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","Outside London","10","10","34980","34060"
"In post","2023","Property","East Cumbria","Outside London","20","20","36980","33400"
"In post","2023","Property","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","45","45","29620","27470"
"In post","2023","Property","East Kent","Outside London","55","55","35040","34140"
"In post","2023","Property","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","Outside London","30","30","37420","36580"
"In post","2023","Property","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Property","East Sussex CC","Outside London","55","50","34730","31350"
"In post","2023","Property","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","Outside London","75","70","34260","32260"
"In post","2023","Property","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","Outside London","20","20","30500","30710"
"In post","2023","Property","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","Outside London","65","60","37140","32970"
"In post","2023","Property","Glasgow City","Outside London","90","90","39590","37060"
"In post","2023","Property","Gloucestershire CC","Outside London","35","30","39130","34300"
"In post","2023","Property","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","Outside London","170","165","36080","32970"
"In post","2023","Property","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","London","25","25","39230","39450"
"In post","2023","Property","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","London","20","20","37980","36760"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","Outside London","10","10","[c]","[c]"
"In post","2023","Property","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","Outside London","20","20","28060","20680"
"In post","2023","Property","Hertfordshire CC","Outside London","50","50","39810","37000"
"In post","2023","Property","Hounslow and Richmond upon Thames","London","20","20","38010","35280"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","28670","26920"
