"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","No function","Maritime and Coastguard Agency","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","No function","Ministry of Defence (excl. agencies)","Heterosexual / straight","1785","1670","29590","23430"
"In post","2023","60-64","No function","Ministry of Defence (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2023","60-64","No function","Ministry of Defence (excl. agencies)","Undeclared","260","240","30530","25680"
"In post","2023","60-64","No function","Ministry of Defence (excl. agencies)","Unknown","135","125","31620","22330"
"In post","2023","60-64","No function","Ministry of Justice (excl. agencies)","Heterosexual / straight","80","75","40130","35410"
"In post","2023","60-64","No function","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Ministry of Justice (excl. agencies)","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","No function","Ministry of Justice (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","No function","National Crime Agency","Heterosexual / straight","235","215","43480","42130"
"In post","2023","60-64","No function","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","National Crime Agency","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","No function","National Crime Agency","Unknown","50","45","40920","39710"
"In post","2023","60-64","No function","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","National Savings and Investments","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","No function","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","100","90","61750","66170"
"In post","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","No function","Office of Gas and Electricity Markets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","No function","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Rail and Road","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","No function","Office of the Public Guardian","Heterosexual / straight","60","55","24890","21780"
"In post","2023","60-64","No function","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of the Public Guardian","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","No function","Office of the Public Guardian","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","No function","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Planning Inspectorate","Heterosexual / straight","40","35","57910","60050"
"In post","2023","60-64","No function","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Planning Inspectorate","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","No function","Planning Inspectorate","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","No function","Registers of Scotland","Heterosexual / straight","40","40","35610","32510"
"In post","2023","60-64","No function","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Registers of Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","No function","Registers of Scotland","Unknown","30","25","32230","26410"
"In post","2023","60-64","No function","Scottish Courts and Tribunals Service","Heterosexual / straight","50","40","27130","25060"
"In post","2023","60-64","No function","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Scottish Courts and Tribunals Service","Unknown","120","95","26040","25060"
"In post","2023","60-64","No function","Scottish Prison Service","Heterosexual / straight","120","75","37800","37060"
"In post","2023","60-64","No function","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Scottish Prison Service","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","No function","Scottish Prison Service","Unknown","185","115","37150","37060"
"In post","2023","60-64","No function","Serious Fraud Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","No function","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","The Insolvency Service","Heterosexual / straight","55","45","31940","26940"
"In post","2023","60-64","No function","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","The Insolvency Service","Unknown","40","35","26640","22180"
"In post","2023","60-64","No function","The National Archives","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","The National Archives","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","No function","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Health Security Agency","Heterosexual / straight","170","150","51740","41780"
"In post","2023","60-64","No function","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Health Security Agency","Undeclared","30","25","65940","52850"
"In post","2023","60-64","No function","UK Health Security Agency","Unknown","100","90","58650","48150"
"In post","2023","60-64","No function","UK Hydrographic Office","Heterosexual / straight","30","20","[c]","[c]"
"In post","2023","60-64","No function","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","UK Hydrographic Office","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","No function","UK Statistics Authority","Heterosexual / straight","290","200","24390","21200"
"In post","2023","60-64","No function","UK Statistics Authority","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","No function","UK Statistics Authority","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","No function","UK Statistics Authority","Unknown","85","60","23640","21200"
"In post","2023","60-64","No function","Vehicle Certification Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Veterinary Medicines Directorate","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","No function","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cabinet Office (excl. agencies)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Competition and Markets Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Equipment and Support","Heterosexual / straight","135","120","44720","42520"
"In post","2023","60-64","Project Delivery","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Equipment and Support","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Equipment and Support","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Science and Technology Laboratory","Heterosexual / straight","65","60","42540","39890"
"In post","2023","60-64","Project Delivery","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Defence Science and Technology Laboratory","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Education (excl. agencies)","Heterosexual / straight","45","40","53630","57050"
"In post","2023","60-64","Project Delivery","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Transport (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","145","100","37330","34970"
"In post","2023","60-64","Project Delivery","Department for Work and Pensions (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Work and Pensions (excl. agencies)","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Driver and Vehicle Licensing Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Estyn","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","35","35","53610","48850"
"In post","2023","60-64","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Land Registry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","255","210","48360","42900"
"In post","2023","60-64","Project Delivery","HM Revenue and Customs (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","HM Revenue and Customs (excl. agencies)","Undeclared","45","35","44180","42060"
"In post","2023","60-64","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","75","60","43290","42060"
"In post","2023","60-64","Project Delivery","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Met Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Defence (excl. agencies)","Heterosexual / straight","150","135","48170","43440"
"In post","2023","60-64","Project Delivery","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Defence (excl. agencies)","Undeclared","30","25","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Justice (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Rural Payments Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Standards and Testing Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Submarine Delivery Agency","Heterosexual / straight","100","95","49580","45740"
"In post","2023","60-64","Project Delivery","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Submarine Delivery Agency","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Submarine Delivery Agency","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Statistics Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Wilton Park","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","60-64","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","60-64","Property","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Department for Work and Pensions (excl. agencies)","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Licensing Agency","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Standards Agency","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","FCDO Services","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Property","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
