"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
