"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","South Yorkshire","Sheffield","280","260","42460","38470"
"In post","2023","Declared non-disabled","Project Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Southern Scotland","South Lanarkshire","55","55","46970","42510"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","East Sussex CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Surrey","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","Darlington","60","60","41230","37880"
"In post","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","Durham","55","50","41670","38470"
"In post","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","South Teesside","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","55","55","44390","41800"
"In post","2023","Declared non-disabled","Project Delivery","West Central Scotland","Glasgow City","185","180","44320","42140"
"In post","2023","Declared non-disabled","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Central Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Birmingham","225","215","43730","42140"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Coventry","120","120","46580","51360"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Dudley","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Solihull","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Midlands","Wolverhampton","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Central Valleys","55","55","40290","38470"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Gwent Valleys","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","South West Wales","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Swansea","85","80","37660","31350"
"In post","2023","Declared non-disabled","Project Delivery","West Yorkshire","Bradford","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","West Yorkshire","Leeds","310","290","44000","38470"
"In post","2023","Declared non-disabled","Project Delivery","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Bedfordshire and Hertfordshire","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","40","40","38790","36800"
"In post","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","120","120","40670","36690"
"In post","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","50","50","35810","34450"
"In post","2023","Declared non-disabled","Property","Cheshire","Cheshire East","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Cheshire","Cheshire West and Chester","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","35","30","35400","33990"
"In post","2023","Declared non-disabled","Property","Cumbria","East Cumbria","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","Nottingham","145","135","42180","35080"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Devon","Devon CC","85","80","35960","33830"
"In post","2023","Declared non-disabled","Property","Devon","Plymouth","70","70","36830","34300"
"In post","2023","Declared non-disabled","Property","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Dorset and Somerset","Dorset","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Dorset and Somerset","Somerset CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Anglia","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Anglia","Cambridgeshire CC","105","100","40970","36420"
"In post","2023","Declared non-disabled","Property","East Anglia","North and West Norfolk","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Anglia","Norwich and East Norfolk","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Anglia","Peterborough","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Anglia","Suffolk CC","60","60","30640","31700"
"In post","2023","Declared non-disabled","Property","East Wales","Cardiff and Vale of Glamorgan","105","100","39990","37680"
"In post","2023","Declared non-disabled","Property","East Wales","Flintshire and Wrexham","35","30","37330","34450"
"In post","2023","Declared non-disabled","Property","East Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Wales","Powys","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","35","30","34910","32620"
"In post","2023","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","City of Edinburgh","35","35","42620","41360"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","Clackmannanshire and Fife","55","50","39280","34610"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Essex","Essex Haven Gateway","45","40","34830","32260"
"In post","2023","Declared non-disabled","Property","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Essex","West Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","90","85","39980","37490"
"In post","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","110","105","37940","34300"
"In post","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester South West","90","90","34700","32260"
"In post","2023","Declared non-disabled","Property","Greater Manchester","Manchester","50","50","46210","39310"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Central Hampshire","85","80","42790","41200"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Isle of Wight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","North Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Portsmouth","35","35","37760","34300"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","South Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Southampton","40","40","36450","33850"
"In post","2023","Declared non-disabled","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - East","Lambeth","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - East","Tower Hamlets","135","130","45470","40130"
"In post","2023","Declared non-disabled","Property","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Inner London - West","Westminster","285","280","50350","46070"
"In post","2023","Declared non-disabled","Property","Kent","East Kent","30","30","33680","33910"
"In post","2023","Declared non-disabled","Property","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Kent","Medway","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Kent","West Kent","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lancashire","Blackpool","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lancashire","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lancashire","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lancashire","Mid Lancashire","55","50","36490","34300"
"In post","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","Leicester","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Lincolnshire","Lincolnshire CC","45","40","33630","34300"
"In post","2023","Declared non-disabled","Property","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Merseyside","Liverpool","30","30","39720","37680"
"In post","2023","Declared non-disabled","Property","Merseyside","Sefton","80","75","33680","32260"
"In post","2023","Declared non-disabled","Property","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","North Yorkshire","North Yorkshire CC","100","95","35550","34300"
"In post","2023","Declared non-disabled","Property","North Yorkshire","York","35","35","40040","34480"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Ards and North Down","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Derry City and Strabane","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Lisburn and Castlereagh","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Northumberland, and Tyne and Wear","Tyneside","170","160","37350","34290"
"In post","2023","Declared non-disabled","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - South","Croydon","105","100","39900","36030"
"In post","2023","Declared non-disabled","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - West and North West","Brent","55","50","38110","31920"
"In post","2023","Declared non-disabled","Property","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - West and North West","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Overseas","Overseas","45","45","48590","44700"
"In post","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Shropshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Staffordshire CC","90","85","41370","41200"
"In post","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Stoke-on-Trent","50","45","34630","32620"
"In post","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Telford and Wrekin","35","30","39710","34700"
"In post","2023","Declared non-disabled","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","South Yorkshire","Sheffield","65","60","41420","38470"
"In post","2023","Declared non-disabled","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","East Sussex CC","40","35","35580","31810"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Surrey","50","50","50690","54330"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Sussex (South West)","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Tees Valley and Durham","Darlington","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Tees Valley and Durham","Durham","55","50","35470","31880"
"In post","2023","Declared non-disabled","Property","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","Unknown","35","35","47370","43780"
"In post","2023","Declared non-disabled","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Central Scotland","Glasgow City","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Birmingham","125","120","35830","32480"
"In post","2023","Declared non-disabled","Property","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Dudley","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Central Valleys","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","South West Wales","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Wales and The Valleys","Swansea","100","95","35350","31660"
"In post","2023","Declared non-disabled","Property","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Yorkshire","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","West Yorkshire","Leeds","185","175","39710","35020"
"In post","2023","Declared non-disabled","Property","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","35","35","38300","31670"
"In post","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Cheshire","Cheshire East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","North Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","South Nottinghamshire","55","50","36030","32050"
"In post","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","South and West Derbyshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Devon","Devon CC","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Dorset and Somerset","Dorset","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Anglia","Breckland and South Norfolk","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Anglia","Cambridgeshire CC","40","40","38160","32420"
"In post","2023","Declared non-disabled","Psychology","East Anglia","North and West Norfolk","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Anglia","Suffolk CC","35","35","42590","32420"
"In post","2023","Declared non-disabled","Psychology","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Wales","Flintshire and Wrexham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Wales","Monmouthshire and Newport","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","30","37090","34560"
"In post","2023","Declared non-disabled","Psychology","Greater Manchester","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Greater Manchester","Manchester","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Hampshire and Isle of Wight","Isle of Wight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
