"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","AO","Female","40","[c]","24080","22520"
"New entrant CS","2023","Other ethnicity","No function","AO","Male","35","[c]","26290","25340"
"New entrant CS","2023","Other ethnicity","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
