"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Undeclared","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Prison and Probation Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","HM Treasury (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office (excl. agencies)","London","70","[c]","38980","35650"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Central Civil Service Fast Stream","London","320","[c]","31770","32000"
"Leaver Dept.","2023","20-29","Unknown","Central Civil Service Fast Stream","Outside London","75","[c]","31640","32000"
"Leaver Dept.","2023","20-29","Unknown","Central Civil Service Fast Stream","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Crown Prosecution Service","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Defence Science and Technology Laboratory","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Education (excl. agencies)","London","50","[c]","39140","34750"
"Leaver Dept.","2023","20-29","Unknown","Department for Education (excl. agencies)","Outside London","35","[c]","30680","30330"
"Leaver Dept.","2023","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for International Trade","London","45","[c]","36210","35010"
"Leaver Dept.","2023","20-29","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","30","[c]","37010","34310"
"Leaver Dept.","2023","20-29","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Transport (excl. agencies)","London","30","[c]","37070","35760"
"Leaver Dept.","2023","20-29","Unknown","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","45","[c]","28270","28120"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care (excl. agencies)","London","105","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Driver and Vehicle Licensing Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Driver and Vehicle Standards Agency","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Government Legal Department","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Courts and Tribunals Service","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Courts and Tribunals Service","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Prison and Probation Service","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Prison and Probation Service","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Revenue and Customs (excl. agencies)","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","135","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Home Office","London","185","[c]","36730","36180"
"Leaver Dept.","2023","20-29","Unknown","Home Office","Outside London","80","[c]","26990","25880"
"Leaver Dept.","2023","20-29","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Defence (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Defence (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Justice (excl. agencies)","London","40","[c]","37750","35410"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Justice (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","National Crime Agency","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Public Guardian","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","The Insolvency Service","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Health Security Agency","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Health Security Agency","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Space Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Statistics Authority","Outside London","35","[c]","30150","31060"
"Leaver Dept.","2023","20-29","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Valuation Office Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Active Travel England","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Cabinet Office (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Education (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","70","[c]","28440","28120"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Legal Department","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Prison and Probation Service","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Prison and Probation Service","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Home Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
