"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","South West (England)","Wiltshire","50","[c]","26420","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","25","[c]","23990","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","30","[c]","27440","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","75","[c]","25460","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Conwy and Denbighshire","15","[c]","27660","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","45","[c]","25560","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","100","[c]","23840","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Gwynedd","15","[c]","21620","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Monmouthshire and Newport","50","[c]","23650","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","South West Wales","25","[c]","24420","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Wales","Swansea","50","[c]","23650","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","115","[c]","27100","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Coventry","25","[c]","26260","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","40","[c]","25000","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, County of","10","[c]","28480","28120"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Sandwell","15","[c]","25450","27840"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire","10","[c]","28180","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Solihull","10","[c]","27720","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Staffordshire CC","55","[c]","27750","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Stoke-on-Trent","155","[c]","24410","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Telford and Wrekin","35","[c]","25100","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","55","[c]","23700","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Warwickshire CC","25","[c]","27930","28120"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","35","[c]","25480","21690"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Worcestershire CC","30","[c]","26110","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","60","[c]","25080","27110"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","45","[c]","26230","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","60","[c]","27150","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","10","[c]","28540","28120"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","35","[c]","26590","23910"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","100","[c]","26630","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","10","[c]","27400","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","25","[c]","26330","28120"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Sheffield","75","[c]","25790","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Wakefield","15","[c]","29780","27570"
"Leaver CS","2023","No function","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care (excl. agencies)","London","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care (excl. agencies)","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Licensing Agency","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Licensing Agency","Wales","Swansea","450","[c]","22460","21840"
"Leaver CS","2023","No function","Driver and Vehicle Licensing Agency","West Midlands (England)","Birmingham","45","[c]","22490","22500"
"Leaver CS","2023","No function","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Derby","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Bexley and Greenwich","10","[c]","30960","30780"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","London","Redbridge and Waltham Forest","10","[c]","31490","30960"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North East (England)","Tyneside","15","[c]","24050","22500"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Wales","Swansea","20","[c]","24680","22500"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Staffordshire CC","25","[c]","24640","22500"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Leeds","20","[c]","25110","22500"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","North East (England)","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","West Midlands (England)","Coventry","15","[c]","47280","39900"
"Leaver CS","2023","No function","Education and Skills Funding Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Education and Skills Funding Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
