"Status","Year","Disability","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","South West (England)","Outside London","EO","1350","1290","28370","27610"
"In post","2023","Unknown","South West (England)","Outside London","G6","250","235","69940","69490"
"In post","2023","Unknown","South West (England)","Outside London","G7","885","845","53970","54000"
"In post","2023","Unknown","South West (England)","Outside London","HEO","1495","1445","33340","33200"
"In post","2023","Unknown","South West (England)","Outside London","SCS level","55","55","102040","99430"
"In post","2023","Unknown","South West (England)","Outside London","SEO","1120","1080","41810","41000"
"In post","2023","Unknown","South West (England)","Outside London","Unknown","545","510","34280","28370"
"In post","2023","Unknown","Unknown","Unknown","AA","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","AO","45","40","23440","22400"
"In post","2023","Unknown","Unknown","Unknown","EO","85","75","27700","25750"
"In post","2023","Unknown","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","G7","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","HEO","45","45","41110","44110"
"In post","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SEO","35","35","47840","47380"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1705","1705","41910","39940"
"In post","2023","Unknown","Wales","Outside London","AA","285","255","20260","19000"
"In post","2023","Unknown","Wales","Outside London","AO","1840","1680","23140","22500"
"In post","2023","Unknown","Wales","Outside London","EO","1375","1320","27490","27890"
"In post","2023","Unknown","Wales","Outside London","G6","120","120","69710","68030"
"In post","2023","Unknown","Wales","Outside London","G7","500","480","56110","55250"
"In post","2023","Unknown","Wales","Outside London","HEO","1010","985","33650","33080"
"In post","2023","Unknown","Wales","Outside London","SCS level","30","30","90680","81860"
"In post","2023","Unknown","Wales","Outside London","SEO","735","720","41450","40940"
"In post","2023","Unknown","Wales","Outside London","Unknown","275","255","26610","24570"
"In post","2023","Unknown","West Midlands (England)","Outside London","AA","225","215","22310","23230"
"In post","2023","Unknown","West Midlands (England)","Outside London","AO","1725","1630","23830","22500"
"In post","2023","Unknown","West Midlands (England)","Outside London","EO","1495","1445","28390","27890"
"In post","2023","Unknown","West Midlands (England)","Outside London","G6","115","110","69120","66790"
"In post","2023","Unknown","West Midlands (England)","Outside London","G7","390","375","54860","54520"
"In post","2023","Unknown","West Midlands (England)","Outside London","HEO","995","965","34430","34400"
"In post","2023","Unknown","West Midlands (England)","Outside London","SCS level","30","30","104360","100140"
"In post","2023","Unknown","West Midlands (England)","Outside London","SEO","555","540","41360","41200"
"In post","2023","Unknown","West Midlands (England)","Outside London","Unknown","330","285","26980","24570"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","AA","265","255","22440","23230"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","AO","2125","2020","24240","22520"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","EO","2120","2050","27390","26910"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","G6","160","150","67950","65820"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","G7","565","545","53700","51930"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","HEO","1085","1055","33400","32960"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","SCS level","50","50","87110","83160"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","SEO","680","665","40380","39290"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Unknown","305","280","26700","25270"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","AO","100","[c]","21950","21690"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","EO","85","[c]","27510","27570"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","AO","90","[c]","23770","22400"
"Leaver CS","2023","Declared disabled","East of England","Outside London","EO","100","[c]","28760","28120"
"Leaver CS","2023","Declared disabled","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East of England","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","London","AO","130","[c]","24750","25480"
"Leaver CS","2023","Declared disabled","London","London","EO","245","[c]","30690","31060"
"Leaver CS","2023","Declared disabled","London","London","G6","65","[c]","69390","67620"
"Leaver CS","2023","Declared disabled","London","London","G7","125","[c]","56760","56340"
"Leaver CS","2023","Declared disabled","London","London","HEO","150","[c]","35450","34860"
"Leaver CS","2023","Declared disabled","London","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","London","SEO","95","[c]","43610","42980"
"Leaver CS","2023","Declared disabled","London","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","AO","140","[c]","21660","21690"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","EO","75","[c]","27160","28080"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","AO","290","[c]","21650","21690"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","EO","155","[c]","27510","28120"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","HEO","60","[c]","33110","34050"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","SEO","40","[c]","40760","40070"
"Leaver CS","2023","Declared disabled","North West (England)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","AO","150","[c]","23030","21690"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","EO","115","[c]","30140","28120"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","HEO","45","[c]","36520","34970"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","AO","185","[c]","23480","21730"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","EO","170","[c]","28450","28120"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","HEO","60","[c]","33870","33570"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","SEO","35","[c]","41690","41230"
"Leaver CS","2023","Declared disabled","South East (England)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","AO","135","[c]","22480","21690"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","EO","125","[c]","28170","27570"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","HEO","60","[c]","33740","33990"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","SEO","60","[c]","42710","42480"
"Leaver CS","2023","Declared disabled","South West (England)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","AO","155","[c]","21830","21690"
"Leaver CS","2023","Declared disabled","Wales","Outside London","EO","65","[c]","27310","27570"
"Leaver CS","2023","Declared disabled","Wales","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","AO","150","[c]","21850","21690"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","EO","130","[c]","27810","28120"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands (England)","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","AO","115","[c]","21960","21690"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","EO","115","[c]","27200","28080"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","AA","90","[c]","20660","19930"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","AO","525","[c]","21880","21690"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","EO","380","[c]","27450","27570"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","G7","65","[c]","57130","56450"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","HEO","155","[c]","33820","33840"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","SEO","105","[c]","41640","41000"
"Leaver CS","2023","Declared non-disabled","East Midlands (England)","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","AA","125","[c]","20920","19930"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","AO","475","[c]","23140","22220"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","EO","485","[c]","28560","28120"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","G7","50","[c]","57300","54240"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","HEO","140","[c]","34240","33300"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","SEO","115","[c]","42700","41200"
"Leaver CS","2023","Declared non-disabled","East of England","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","London","AA","115","[c]","22790","23000"
"Leaver CS","2023","Declared non-disabled","London","London","AO","755","[c]","24790","25480"
"Leaver CS","2023","Declared non-disabled","London","London","EO","1280","[c]","30130","31060"
"Leaver CS","2023","Declared non-disabled","London","London","G6","425","[c]","69910","68680"
"Leaver CS","2023","Declared non-disabled","London","London","G7","1020","[c]","56510","55220"
"Leaver CS","2023","Declared non-disabled","London","London","HEO","970","[c]","35530","35070"
"Leaver CS","2023","Declared non-disabled","London","London","SCS level","290","[c]","98070","88910"
"Leaver CS","2023","Declared non-disabled","London","London","SEO","780","[c]","42990","42520"
"Leaver CS","2023","Declared non-disabled","London","London","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","AA","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","AO","700","[c]","21710","21690"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","EO","270","[c]","27390","27610"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","G7","75","[c]","54650","52790"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","HEO","135","[c]","32990","33630"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","SEO","100","[c]","41690","40250"
"Leaver CS","2023","Declared non-disabled","North East (England)","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","AA","115","[c]","19940","19930"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","AO","1185","[c]","21790","21690"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","EO","700","[c]","27340","27570"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","G6","55","[c]","69350","68150"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","G7","170","[c]","57330","55940"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","HEO","310","[c]","33310","33710"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","SEO","260","[c]","41380","39870"
"Leaver CS","2023","Declared non-disabled","North West (England)","Outside London","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","AA","130","[c]","22360","22080"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","AO","765","[c]","23320","21690"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","EO","480","[c]","28470","28120"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","G6","60","[c]","73130","74980"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","G7","105","[c]","57430","56250"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","HEO","250","[c]","36820","34730"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","SEO","180","[c]","45710","44890"
"Leaver CS","2023","Declared non-disabled","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","AA","205","[c]","20750","20150"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","AO","980","[c]","23240","21780"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","EO","725","[c]","28550","27700"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","G6","45","[c]","73880","68140"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","G7","110","[c]","58190","55310"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","HEO","275","[c]","34190","33630"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","SEO","195","[c]","42360","41310"
"Leaver CS","2023","Declared non-disabled","South East (England)","Outside London","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","AA","135","[c]","20850","19930"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","AO","660","[c]","22380","21690"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","EO","600","[c]","27760","27570"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","G6","75","[c]","70550","68960"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","G7","195","[c]","55770","54940"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","HEO","460","[c]","33670","33300"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","SEO","435","[c]","42490","41850"
"Leaver CS","2023","Declared non-disabled","South West (England)","Outside London","Unknown","185","[c]","42470","36090"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","AA","120","[c]","19210","19000"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","AO","735","[c]","21930","21780"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","EO","345","[c]","27740","27570"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","G6","45","[c]","71740","70040"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","G7","90","[c]","57020","56450"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","HEO","155","[c]","34270","33840"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","SEO","155","[c]","43410","42180"
"Leaver CS","2023","Declared non-disabled","Wales","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","AA","90","[c]","20170","19930"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","AO","710","[c]","21890","21690"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","EO","490","[c]","27680","27570"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","G6","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","G7","95","[c]","54770","51640"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","HEO","175","[c]","34180","33570"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","SEO","145","[c]","42900","41140"
"Leaver CS","2023","Declared non-disabled","West Midlands (England)","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","AA","100","[c]","20290","19770"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","AO","620","[c]","22120","21690"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","EO","455","[c]","27590","27570"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","G6","65","[c]","68630","67410"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","G7","130","[c]","57200","54330"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","HEO","205","[c]","33510","33750"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","SEO","160","[c]","41070","39820"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Outside London","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Outside London","EO","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
