"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scottish Government (excl. agencies)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Na h-Eileanan Siar","EO","10","10","31410","31940"
"In post","2023","Scottish Government (excl. agencies)","Na h-Eileanan Siar","SEO/HEO","15","15","38540","38330"
"In post","2023","Scottish Government (excl. agencies)","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Orkney Islands","EO","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Orkney Islands","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","G6/G7","10","10","84510","84250"
"In post","2023","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","AA/AO","15","15","25690","24890"
"In post","2023","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","EO","45","40","31280","31940"
"In post","2023","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","G6/G7","20","20","66280","65280"
"In post","2023","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","SEO/HEO","45","40","42310","38330"
"In post","2023","Scottish Government (excl. agencies)","Scottish Borders","AA/AO","10","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Scottish Borders","EO","25","20","31190","31940"
"In post","2023","Scottish Government (excl. agencies)","Scottish Borders","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Scottish Borders","SEO/HEO","20","15","37900","37330"
"In post","2023","Scottish Government (excl. agencies)","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Shetland Islands","EO","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","South Ayrshire","AA/AO","10","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","South Ayrshire","EO","20","20","30680","30440"
"In post","2023","Scottish Government (excl. agencies)","South Ayrshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","South Ayrshire","SEO/HEO","20","20","40470","38330"
"In post","2023","Scottish Government (excl. agencies)","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","South Lanarkshire","EO","15","15","30570","30440"
"In post","2023","Scottish Government (excl. agencies)","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","South Lanarkshire","SEO/HEO","20","20","41810","40590"
"In post","2023","Scottish Government (excl. agencies)","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","West Lothian","G6/G7","15","15","68760","65280"
"In post","2023","Scottish Government (excl. agencies)","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","West Lothian","SEO/HEO","20","20","45840","49860"
"In post","2023","Scottish Housing Regulator","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Glasgow City","G6/G7","25","20","67940","65280"
"In post","2023","Scottish Housing Regulator","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Glasgow City","SEO/HEO","25","20","44550","49860"
"In post","2023","Scottish Prison Service","Aberdeen City and Aberdeenshire","AA/AO","125","115","27690","26930"
"In post","2023","Scottish Prison Service","Aberdeen City and Aberdeenshire","EO","140","135","35620","37060"
"In post","2023","Scottish Prison Service","Aberdeen City and Aberdeenshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Aberdeen City and Aberdeenshire","SEO/HEO","45","40","44810","42590"
"In post","2023","Scottish Prison Service","Angus and Dundee City","AA/AO","15","15","25800","24710"
"In post","2023","Scottish Prison Service","Angus and Dundee City","EO","15","15","35940","37060"
"In post","2023","Scottish Prison Service","Angus and Dundee City","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Scottish Prison Service","City of Edinburgh","AA/AO","210","200","26700","26930"
"In post","2023","Scottish Prison Service","City of Edinburgh","EO","305","285","35980","37060"
"In post","2023","Scottish Prison Service","City of Edinburgh","G6/G7","85","85","64160","59050"
"In post","2023","Scottish Prison Service","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","City of Edinburgh","SEO/HEO","170","150","45940","45570"
"In post","2023","Scottish Prison Service","Clackmannanshire and Fife","AA/AO","145","135","27030","26930"
"In post","2023","Scottish Prison Service","Clackmannanshire and Fife","EO","205","195","36340","37060"
"In post","2023","Scottish Prison Service","Clackmannanshire and Fife","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Clackmannanshire and Fife","SEO/HEO","45","40","43870","42590"
"In post","2023","Scottish Prison Service","Dumfries and Galloway","AA/AO","70","65","26580","26930"
"In post","2023","Scottish Prison Service","Dumfries and Galloway","EO","70","65","36200","37060"
"In post","2023","Scottish Prison Service","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Dumfries and Galloway","SEO/HEO","20","15","45440","42590"
"In post","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","120","115","26240","25820"
"In post","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","175","170","36070","37060"
"In post","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","40","40","43670","42590"
"In post","2023","Scottish Prison Service","Falkirk","AA/AO","185","165","25960","24710"
"In post","2023","Scottish Prison Service","Falkirk","EO","235","225","36460","37060"
"In post","2023","Scottish Prison Service","Falkirk","G6/G7","10","10","[c]","[c]"
"In post","2023","Scottish Prison Service","Falkirk","SEO/HEO","90","85","43820","42590"
"In post","2023","Scottish Prison Service","Glasgow City","AA/AO","210","200","26210","24710"
"In post","2023","Scottish Prison Service","Glasgow City","EO","340","325","36160","37060"
"In post","2023","Scottish Prison Service","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Glasgow City","SEO/HEO","85","70","43970","42590"
"In post","2023","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","80","70","26840","28490"
"In post","2023","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","EO","85","80","36800","37060"
"In post","2023","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","25","20","43420","42590"
"In post","2023","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","40","40","26350","24710"
"In post","2023","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","60","55","35770","37060"
"In post","2023","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","20","15","43540","42590"
"In post","2023","Scottish Prison Service","North Lanarkshire","AA/AO","120","115","26880","26930"
"In post","2023","Scottish Prison Service","North Lanarkshire","EO","190","180","36630","37060"
"In post","2023","Scottish Prison Service","North Lanarkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","North Lanarkshire","SEO/HEO","45","35","43580","42590"
"In post","2023","Scottish Prison Service","Perth and Kinross, and Stirling","AA/AO","240","230","26730","26930"
"In post","2023","Scottish Prison Service","Perth and Kinross, and Stirling","EO","320","300","35660","37060"
"In post","2023","Scottish Prison Service","Perth and Kinross, and Stirling","G6/G7","15","15","63500","59260"
"In post","2023","Scottish Prison Service","Perth and Kinross, and Stirling","SEO/HEO","90","85","43660","42590"
"In post","2023","Scottish Prison Service","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Borders","AA/AO","195","185","26800","26600"
"In post","2023","Scottish Public Pensions Agency","Scottish Borders","EO","85","80","30710","30440"
"In post","2023","Scottish Public Pensions Agency","Scottish Borders","G6/G7","20","20","63340","65280"
"In post","2023","Scottish Public Pensions Agency","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Borders","SEO/HEO","65","60","39610","38330"
"In post","2023","Serious Fraud Office","Westminster","AA/AO","10","10","24290","24940"
"In post","2023","Serious Fraud Office","Westminster","EO","75","75","28390","27280"
"In post","2023","Serious Fraud Office","Westminster","G6/G7","180","175","63140","60630"
"In post","2023","Serious Fraud Office","Westminster","SCS level","15","15","102770","90000"
"In post","2023","Serious Fraud Office","Westminster","SEO/HEO","175","175","39720","40000"
"In post","2023","Social Security Scotland","Aberdeen City and Aberdeenshire","EO","20","15","29500","29270"
"In post","2023","Social Security Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Angus and Dundee City","AA/AO","610","575","23320","23340"
"In post","2023","Social Security Scotland","Angus and Dundee City","EO","525","510","29460","29100"
"In post","2023","Social Security Scotland","Angus and Dundee City","G6/G7","30","30","63460","59870"
"In post","2023","Social Security Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Angus and Dundee City","SEO/HEO","235","225","37480","35020"
"In post","2023","Social Security Scotland","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","City of Edinburgh","EO","35","30","29900","29450"
"In post","2023","Social Security Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","City of Edinburgh","SEO/HEO","20","20","42280","41640"
"In post","2023","Social Security Scotland","Clackmannanshire and Fife","EO","35","30","29480","29100"
"In post","2023","Social Security Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Dumfries and Galloway","EO","10","10","29330","29100"
"In post","2023","Social Security Scotland","Dumfries and Galloway","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Social Security Scotland","East Ayrshire and North Ayrshire mainland","EO","20","20","29560","29100"
"In post","2023","Social Security Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","10","29940","29940"
"In post","2023","Social Security Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","East Lothian and Midlothian","EO","10","10","29630","29100"
"In post","2023","Social Security Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Falkirk","EO","10","10","29710","29450"
"In post","2023","Social Security Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Glasgow City","AA/AO","755","710","23080","22180"
"In post","2023","Social Security Scotland","Glasgow City","EO","695","675","29710","29100"
"In post","2023","Social Security Scotland","Glasgow City","G6/G7","165","160","65710","65280"
"In post","2023","Social Security Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Glasgow City","SEO/HEO","595","575","39410","37830"
"In post","2023","Social Security Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","30","30","29750","29450"
"In post","2023","Social Security Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","15","15","29750","29450"
"In post","2023","Social Security Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","10","10","38010","37830"
"In post","2023","Social Security Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","North Lanarkshire","EO","30","30","29560","29450"
"In post","2023","Social Security Scotland","North Lanarkshire","SEO/HEO","10","10","38060","36430"
"In post","2023","Social Security Scotland","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Orkney Islands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Perth and Kinross, and Stirling","EO","15","15","29310","29100"
"In post","2023","Social Security Scotland","Perth and Kinross, and Stirling","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Scottish Borders","EO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","South Ayrshire","EO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","South Lanarkshire","EO","25","25","29610","29450"
"In post","2023","Social Security Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","West Lothian","EO","10","10","29610","29450"
"In post","2023","Social Security Scotland","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Coventry","G6/G7","15","15","54860","51780"
"In post","2023","Standards and Testing Agency","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Coventry","SEO/HEO","30","30","35810","37590"
"In post","2023","Standards and Testing Agency","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Manchester","SEO/HEO","15","15","36300","37590"
"In post","2023","Standards and Testing Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Sheffield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Westminster","G6/G7","10","10","60430","56040"
"In post","2023","Standards and Testing Agency","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Westminster","SEO/HEO","25","25","43180","46600"
"In post","2023","Student Awards Agency for Scotland","City of Edinburgh","AA/AO","115","110","23970","24890"
"In post","2023","Student Awards Agency for Scotland","City of Edinburgh","EO","65","65","31130","30440"
"In post","2023","Student Awards Agency for Scotland","City of Edinburgh","G6/G7","15","15","67720","67780"
"In post","2023","Student Awards Agency for Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","City of Edinburgh","SEO/HEO","65","65","42420","41640"
"In post","2023","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1575","1530","43620","41490"
"In post","2023","Submarine Delivery Agency","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Clackmannanshire and Fife","Unknown","25","25","49160","51560"
"In post","2023","Submarine Delivery Agency","Derby","Unknown","15","15","44880","42430"
"In post","2023","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","80","80","39540","41000"
"In post","2023","Submarine Delivery Agency","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Submarine Delivery Agency","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Plymouth","Unknown","160","160","38890","34500"
"In post","2023","Submarine Delivery Agency","West Cumbria","Unknown","175","170","44150","42620"
"In post","2023","Submarine Delivery Agency","Wiltshire","Unknown","25","25","43890","43090"
"In post","2023","Teaching Regulation Agency","Coventry","AA/AO","10","10","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","EO","30","30","26360","25900"
"In post","2023","Teaching Regulation Agency","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Coventry","SEO/HEO","35","35","33320","30710"
"In post","2023","Teaching Regulation Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Berkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Birmingham","AA/AO","140","125","21880","22180"
"In post","2023","The Insolvency Service","Birmingham","EO","50","45","26490","26210"
"In post","2023","The Insolvency Service","Birmingham","G6/G7","20","20","58450","55940"
"In post","2023","The Insolvency Service","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Birmingham","SEO/HEO","150","145","38800","39750"
"In post","2023","The Insolvency Service","Blackpool","AA/AO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","G6/G7","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Blackpool","SEO/HEO","20","20","38780","40280"
"In post","2023","The Insolvency Service","Brighton and Hove","AA/AO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Brighton and Hove","SEO/HEO","10","10","39260","40280"
"In post","2023","The Insolvency Service","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Bristol, City of","SEO/HEO","25","25","38840","40280"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","AA/AO","30","25","22040","22180"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","30","30","38320","37140"
"In post","2023","The Insolvency Service","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","City of Edinburgh","AA/AO","30","30","22180","22180"
"In post","2023","The Insolvency Service","City of Edinburgh","EO","10","10","25020","24730"
"In post","2023","The Insolvency Service","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","City of Edinburgh","SEO/HEO","25","25","34600","31740"
"In post","2023","The Insolvency Service","Croydon","AA/AO","25","20","25440","25810"
"In post","2023","The Insolvency Service","Croydon","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","G6/G7","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Croydon","SEO/HEO","30","25","42060","44010"
"In post","2023","The Insolvency Service","Devon CC","AA/AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Devon CC","SEO/HEO","15","15","38990","40280"
"In post","2023","The Insolvency Service","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Hackney and Newham","AA/AO","45","40","25370","25810"
"In post","2023","The Insolvency Service","Hackney and Newham","EO","35","30","29180","30160"
"In post","2023","The Insolvency Service","Hackney and Newham","G6/G7","55","50","64630","61590"
"In post","2023","The Insolvency Service","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Hackney and Newham","SEO/HEO","135","130","41340","39750"
"In post","2023","The Insolvency Service","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","AA/AO","25","25","22110","22180"
"In post","2023","The Insolvency Service","Leeds","EO","15","15","25800","25890"
"In post","2023","The Insolvency Service","Leeds","G6/G7","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Leeds","SEO/HEO","60","55","38590","40280"
"In post","2023","The Insolvency Service","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Manchester","AA/AO","45","40","22200","22180"
"In post","2023","The Insolvency Service","Manchester","EO","10","10","25660","25520"
"In post","2023","The Insolvency Service","Manchester","G6/G7","25","25","56070","53530"
"In post","2023","The Insolvency Service","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Manchester","SEO/HEO","110","105","38470","40280"
"In post","2023","The Insolvency Service","Medway","AA/AO","20","20","22080","22180"
"In post","2023","The Insolvency Service","Medway","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Medway","SEO/HEO","15","15","36060","35560"
"In post","2023","The Insolvency Service","Nottingham","AA/AO","15","10","21880","22180"
"In post","2023","The Insolvency Service","Nottingham","EO","10","10","25910","26940"
"In post","2023","The Insolvency Service","Nottingham","G6/G7","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Nottingham","SEO/HEO","40","40","37350","37140"
"In post","2023","The Insolvency Service","Plymouth","AA/AO","20","15","22180","22180"
"In post","2023","The Insolvency Service","Plymouth","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Plymouth","SEO/HEO","25","25","35700","33550"
"In post","2023","The Insolvency Service","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Southampton","SEO/HEO","15","10","38640","40280"
"In post","2023","The Insolvency Service","Suffolk CC","AA/AO","25","25","22180","22180"
"In post","2023","The Insolvency Service","Suffolk CC","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Suffolk CC","SEO/HEO","25","20","36530","34870"
"In post","2023","The Insolvency Service","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","AA/AO","20","15","21960","22180"
"In post","2023","The Insolvency Service","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Tyneside","SCS level","[c]","[c]","[c]","[c]"
