"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","SEO/HEO","45","[c]","40430","41040"
"Leaver CS","2023","Undeclared","Inner London - East","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","London","EO","35","[c]","28830","28380"
"Leaver CS","2023","Undeclared","Inner London - West","London","G6/G7","75","[c]","60770","56640"
"Leaver CS","2023","Undeclared","Inner London - West","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - West","London","SEO/HEO","95","[c]","38030","36790"
"Leaver CS","2023","Undeclared","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancashire","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancashire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancashire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - East and North East","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - East and North East","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Southern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","Outside London","AA/AO","50","[c]","21480","21840"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","AA/AO","55","[c]","22320","22400"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","150","[c]","27530","26830"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","45","[c]","28790","28120"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","EO","35","[c]","32170","32540"
"Leaver CS","2023","Unknown","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","AA/AO","140","[c]","22230","21780"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","EO","55","[c]","27650","27350"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","45","[c]","35680","34870"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","AA/AO","95","[c]","24690","22520"
"Leaver CS","2023","Unknown","Devon","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","AA/AO","50","[c]","22640","21690"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","AA/AO","125","[c]","23300","22220"
"Leaver CS","2023","Unknown","East Anglia","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","SEO/HEO","35","[c]","37340","35390"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","Outside London","AA/AO","160","[c]","21530","21380"
"Leaver CS","2023","Unknown","East Wales","Outside London","EO","90","[c]","26450","25880"
"Leaver CS","2023","Unknown","East Wales","Outside London","G6/G7","35","[c]","58760","58610"
"Leaver CS","2023","Unknown","East Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","Outside London","SEO/HEO","95","[c]","36060","33350"
"Leaver CS","2023","Unknown","East Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","AA/AO","285","[c]","24490","23340"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","EO","155","[c]","33260","31970"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","G6/G7","50","[c]","66650","65280"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","SEO/HEO","145","[c]","40750","41640"
"Leaver CS","2023","Unknown","Essex","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","210","[c]","21540","20890"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","100","[c]","27510","27110"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","125","[c]","55450","50330"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","235","[c]","36430","36600"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","AA/AO","205","[c]","21480","21690"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","EO","85","[c]","26740","26750"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","G6/G7","45","[c]","59140","56500"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","SEO/HEO","85","[c]","35420","36270"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","AA/AO","265","[c]","21790","21200"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","EO","65","[c]","26820","26130"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","G6/G7","55","[c]","55680","50340"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","SEO/HEO","135","[c]","36780","37690"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","London","AA/AO","90","[c]","24880","25060"
"Leaver CS","2023","Unknown","Inner London - East","London","EO","120","[c]","31660","31060"
"Leaver CS","2023","Unknown","Inner London - East","London","G6/G7","95","[c]","63480","60690"
"Leaver CS","2023","Unknown","Inner London - East","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","London","SEO/HEO","130","[c]","40350","41010"
"Leaver CS","2023","Unknown","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","AA/AO","305","[c]","23940","24480"
"Leaver CS","2023","Unknown","Inner London - West","London","EO","335","[c]","27100","28360"
"Leaver CS","2023","Unknown","Inner London - West","London","G6/G7","640","[c]","61250","59290"
"Leaver CS","2023","Unknown","Inner London - West","London","SCS level","110","[c]","102820","93440"
"Leaver CS","2023","Unknown","Inner London - West","London","SEO/HEO","820","[c]","37290","37000"
"Leaver CS","2023","Unknown","Inner London - West","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","Outside London","AA/AO","105","[c]","22710","22400"
"Leaver CS","2023","Unknown","Kent","Outside London","EO","45","[c]","26120","25880"
"Leaver CS","2023","Unknown","Kent","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","AA/AO","110","[c]","21920","21690"
"Leaver CS","2023","Unknown","Lancashire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","115","[c]","21880","21780"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","AA/AO","265","[c]","22000","22400"
"Leaver CS","2023","Unknown","Merseyside","Outside London","EO","85","[c]","26340","25880"
"Leaver CS","2023","Unknown","Merseyside","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","AA/AO","30","[c]","25900","24710"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","AA/AO","195","[c]","21420","21690"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","EO","75","[c]","27050","26050"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Unknown","10","[c]","[c]","[c]"
