"Status","Year","Age","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared disabled","Unknown","West Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Bedfordshire and Hertfordshire","45","45","29440","28160"
"In post","2023","20-29","Declared disabled","White","Berkshire, Buckinghamshire and Oxfordshire","110","110","30200","30810"
"In post","2023","20-29","Declared disabled","White","Cheshire","50","45","29200","28300"
"In post","2023","20-29","Declared disabled","White","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Cumbria","30","30","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Derbyshire and Nottinghamshire","150","145","27640","26900"
"In post","2023","20-29","Declared disabled","White","Devon","100","100","27410","26650"
"In post","2023","20-29","Declared disabled","White","Dorset and Somerset","60","60","28340","27610"
"In post","2023","20-29","Declared disabled","White","East Anglia","150","145","27320","26960"
"In post","2023","20-29","Declared disabled","White","East Wales","185","180","29090","27910"
"In post","2023","20-29","Declared disabled","White","East Yorkshire and Northern Lincolnshire","35","35","25610","23640"
"In post","2023","20-29","Declared disabled","White","Eastern Scotland","235","225","31010","29450"
"In post","2023","20-29","Declared disabled","White","Essex","40","40","27300","25880"
"In post","2023","20-29","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","470","465","30170","30010"
"In post","2023","20-29","Declared disabled","White","Greater Manchester","230","225","30370","28840"
"In post","2023","20-29","Declared disabled","White","Hampshire and Isle of Wight","185","185","29650","28840"
"In post","2023","20-29","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","45","45","27430","25990"
"In post","2023","20-29","Declared disabled","White","Highlands and Islands","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Inner London - East","120","120","38060","34900"
"In post","2023","20-29","Declared disabled","White","Inner London - West","955","950","39690","36620"
"In post","2023","20-29","Declared disabled","White","Kent","75","75","28600","27360"
"In post","2023","20-29","Declared disabled","White","Lancashire","120","120","25730","24570"
"In post","2023","20-29","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","55","55","25740","24070"
"In post","2023","20-29","Declared disabled","White","Lincolnshire","35","30","25950","25300"
"In post","2023","20-29","Declared disabled","White","Merseyside","170","165","27290","25880"
"In post","2023","20-29","Declared disabled","White","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","North Yorkshire","60","60","29140","28120"
"In post","2023","20-29","Declared disabled","White","Northern Ireland","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Northumberland, and Tyne and Wear","205","200","27140","25830"
"In post","2023","20-29","Declared disabled","White","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Outer London - South","50","50","35340","32520"
"In post","2023","20-29","Declared disabled","White","Outer London - West and North West","50","45","31680","32420"
"In post","2023","20-29","Declared disabled","White","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","Shropshire and Staffordshire","80","75","28960","28120"
"In post","2023","20-29","Declared disabled","White","South Yorkshire","90","85","30180","28120"
"In post","2023","20-29","Declared disabled","White","Southern Scotland","30","30","29200","28120"
"In post","2023","20-29","Declared disabled","White","Surrey, East and West Sussex","100","95","28100","28120"
"In post","2023","20-29","Declared disabled","White","Tees Valley and Durham","100","95","27910","28120"
"In post","2023","20-29","Declared disabled","White","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","White","West Central Scotland","220","215","27780","24890"
"In post","2023","20-29","Declared disabled","White","West Midlands","145","140","29400","28120"
"In post","2023","20-29","Declared disabled","White","West Wales and The Valleys","145","140","25850","24910"
"In post","2023","20-29","Declared disabled","White","West Yorkshire","210","205","30240","28480"
"In post","2023","20-29","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","70","70","30160","28200"
"In post","2023","20-29","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","65","65","29420","29400"
"In post","2023","20-29","Declared non-disabled","Asian","Cheshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","155","150","28330","27890"
"In post","2023","20-29","Declared non-disabled","Asian","Devon","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","East Anglia","50","45","27730","25850"
"In post","2023","20-29","Declared non-disabled","Asian","East Wales","70","65","27820","27000"
"In post","2023","20-29","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Eastern Scotland","40","40","29910","28700"
"In post","2023","20-29","Declared non-disabled","Asian","Essex","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","120","115","29780","28120"
"In post","2023","20-29","Declared non-disabled","Asian","Greater Manchester","375","370","28690","27890"
"In post","2023","20-29","Declared non-disabled","Asian","Hampshire and Isle of Wight","45","40","29650","28130"
"In post","2023","20-29","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Inner London - East","435","430","34640","32520"
"In post","2023","20-29","Declared non-disabled","Asian","Inner London - West","1060","1055","37780","35400"
"In post","2023","20-29","Declared non-disabled","Asian","Kent","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Lancashire","195","190","25050","22520"
"In post","2023","20-29","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","135","130","24630","22870"
"In post","2023","20-29","Declared non-disabled","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Merseyside","30","30","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","North Yorkshire","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","110","110","26630","22520"
"In post","2023","20-29","Declared non-disabled","Asian","Outer London - East and North East","130","130","30470","32520"
"In post","2023","20-29","Declared non-disabled","Asian","Outer London - South","130","130","34680","32530"
"In post","2023","20-29","Declared non-disabled","Asian","Outer London - West and North West","220","215","31700","32520"
"In post","2023","20-29","Declared non-disabled","Asian","Overseas","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Shropshire and Staffordshire","50","50","27840","28100"
"In post","2023","20-29","Declared non-disabled","Asian","South Yorkshire","65","65","26530","25880"
"In post","2023","20-29","Declared non-disabled","Asian","Southern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Surrey, East and West Sussex","45","45","29170","28980"
"In post","2023","20-29","Declared non-disabled","Asian","Tees Valley and Durham","30","25","28040","24760"
"In post","2023","20-29","Declared non-disabled","Asian","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","West Central Scotland","60","55","27570","24690"
"In post","2023","20-29","Declared non-disabled","Asian","West Midlands","790","765","26920","25830"
"In post","2023","20-29","Declared non-disabled","Asian","West Wales and The Valleys","30","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","West Yorkshire","620","605","26530","27650"
"In post","2023","20-29","Declared non-disabled","Black","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Derbyshire and Nottinghamshire","40","40","27200","25830"
"In post","2023","20-29","Declared non-disabled","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","East Anglia","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","East Wales","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Essex","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","27730","27530"
"In post","2023","20-29","Declared non-disabled","Black","Greater Manchester","110","105","30040","28000"
"In post","2023","20-29","Declared non-disabled","Black","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Inner London - East","220","220","33770","32520"
"In post","2023","20-29","Declared non-disabled","Black","Inner London - West","475","470","35480","34410"
"In post","2023","20-29","Declared non-disabled","Black","Kent","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Lancashire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Merseyside","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Outer London - East and North East","75","75","31040","32520"
"In post","2023","20-29","Declared non-disabled","Black","Outer London - South","100","100","32440","31310"
"In post","2023","20-29","Declared non-disabled","Black","Outer London - West and North West","105","105","32050","32520"
"In post","2023","20-29","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","South Yorkshire","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Surrey, East and West Sussex","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","West Central Scotland","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","West Midlands","130","125","27470","27060"
"In post","2023","20-29","Declared non-disabled","Black","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","West Yorkshire","50","50","29290","28120"
"In post","2023","20-29","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","35","35","28270","27320"
"In post","2023","20-29","Declared non-disabled","Mixed","Cheshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","60","60","26430","26400"
"In post","2023","20-29","Declared non-disabled","Mixed","Devon","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","East Anglia","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","East Wales","45","45","29460","27890"
"In post","2023","20-29","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Eastern Scotland","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Essex","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","31220","30390"
"In post","2023","20-29","Declared non-disabled","Mixed","Greater Manchester","85","85","30850","28120"
"In post","2023","20-29","Declared non-disabled","Mixed","Hampshire and Isle of Wight","35","35","29250","28170"
"In post","2023","20-29","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Inner London - East","90","90","36330","33800"
"In post","2023","20-29","Declared non-disabled","Mixed","Inner London - West","435","430","40400","38020"
"In post","2023","20-29","Declared non-disabled","Mixed","Kent","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Lancashire","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Lincolnshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Merseyside","45","45","26340","23640"
"In post","2023","20-29","Declared non-disabled","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","North Yorkshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Northern Ireland","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","30","30","27480","27650"
"In post","2023","20-29","Declared non-disabled","Mixed","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Outer London - South","55","55","35450","32520"
"In post","2023","20-29","Declared non-disabled","Mixed","Outer London - West and North West","55","55","32350","32520"
"In post","2023","20-29","Declared non-disabled","Mixed","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Shropshire and Staffordshire","35","35","28580","28510"
"In post","2023","20-29","Declared non-disabled","Mixed","South Yorkshire","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Surrey, East and West Sussex","40","40","29340","28200"
"In post","2023","20-29","Declared non-disabled","Mixed","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","West Central Scotland","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","West Midlands","110","110","28300","27890"
"In post","2023","20-29","Declared non-disabled","Mixed","West Wales and The Valleys","30","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","West Yorkshire","65","65","27740","28000"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","East Wales","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Greater Manchester","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Inner London - East","35","35","33920","32520"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Inner London - West","115","115","39750","36480"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Merseyside","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Outer London - South","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Outer London - West and North West","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Overseas","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","South Yorkshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","West Central Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","West Midlands","30","30","27140","25830"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","West Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","East Anglia","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","East Wales","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","32220","31920"
"In post","2023","20-29","Declared non-disabled","Undeclared","Greater Manchester","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Inner London - East","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Inner London - West","105","105","41840","39750"
"In post","2023","20-29","Declared non-disabled","Undeclared","Kent","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Merseyside","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Outer London - South","10","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Outer London - West and North West","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","South Yorkshire","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","West Central Scotland","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","West Midlands","30","30","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","West Yorkshire","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Devon","40","40","27290","26650"
"In post","2023","20-29","Declared non-disabled","Unknown","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","East Anglia","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","East Wales","30","30","28000","25610"
"In post","2023","20-29","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Eastern Scotland","45","40","27820","25060"
"In post","2023","20-29","Declared non-disabled","Unknown","Essex","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","31630","31920"
"In post","2023","20-29","Declared non-disabled","Unknown","Greater Manchester","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Inner London - East","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Inner London - West","75","75","38240","37400"
"In post","2023","20-29","Declared non-disabled","Unknown","Kent","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Lancashire","30","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Merseyside","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Outer London - East and North East","10","10","[c]","[c]"
